iteration,Latency (s)
0,0.11289334297180176
1,0.1024940013885498
2,0.10311746597290039
3,0.1066744327545166
4,0.10367822647094727
5,0.10511040687561035
6,0.10438394546508789
7,0.106353759765625
8,0.10265755653381348
9,0.10826301574707031
10,0.11007499694824219
11,0.11440777778625488
12,0.10481858253479004
13,0.10206794738769531
14,0.10448527336120605
15,0.10082817077636719
16,0.10349822044372559
17,0.1026608943939209
18,0.10828733444213867
19,0.10534191131591797
20,0.1030130386352539
21,0.10320019721984863
22,0.10301613807678223
23,0.10410642623901367
24,0.10228610038757324
25,0.10211682319641113
26,0.10356926918029785
27,0.10567116737365723
28,0.10460042953491211
29,0.10626816749572754
30,0.10557913780212402
31,0.10187911987304688
32,0.10277938842773438
33,0.10263967514038086
34,0.10179281234741211
35,0.1015634536743164
36,0.1072235107421875
37,0.10353493690490723
38,0.10137176513671875
39,0.10200214385986328
40,0.10117745399475098
41,0.1007080078125
42,0.10181379318237305
43,0.10234999656677246
44,0.10442209243774414
45,0.10635685920715332
46,0.10324597358703613
47,0.10275149345397949
48,0.10205912590026855
49,0.10331559181213379
50,0.1020212173461914
51,0.10567045211791992
52,0.10483145713806152
53,0.10233378410339355
54,0.10110306739807129
55,0.10145783424377441
56,0.10283446311950684
57,0.10151481628417969
58,0.10241842269897461
59,0.10277938842773438
60,0.10140252113342285
61,0.10231781005859375
62,0.1032407283782959
63,0.10256648063659668
64,0.10675692558288574
65,0.10375523567199707
66,0.10214519500732422
67,0.10318493843078613
68,0.10263252258300781
69,0.10217714309692383
70,0.10198664665222168
71,0.10529351234436035
72,0.10340166091918945
73,0.10121822357177734
74,0.10198283195495605
75,0.10294508934020996
76,0.1024942398071289
77,0.1016395092010498
78,0.10138177871704102
79,0.10343623161315918
80,0.10229730606079102
81,0.10468673706054688
82,0.10279726982116699
83,0.10381221771240234
84,0.10250186920166016
85,0.1034402847290039
86,0.10275578498840332
87,0.10153985023498535
88,0.10138845443725586
89,0.10456538200378418
90,0.10237383842468262
91,0.10082769393920898
92,0.10126972198486328
93,0.1015920639038086
94,0.10162353515625
95,0.10173964500427246
96,0.10473942756652832
97,0.10428237915039062
98,0.10214424133300781
99,0.10250020027160645
