iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,56.051361083984375,552961536,368641536
1,53.849151611328125,552961536,368641536
2,54.30265426635742,552961536,368641536
3,46.065311431884766,552961536,368641536
4,45.58147048950195,552961536,368641536
5,45.897857666015625,552961536,368641536
6,45.96633529663086,552961536,368641536
7,46.67497634887695,552961536,368641536
8,46.00624084472656,552961536,368641536
9,45.969215393066406,552961536,368641536
10,51.652801513671875,552961536,368641536
11,45.61084747314453,552961536,368641536
12,45.73302459716797,552961536,368641536
13,45.42428970336914,552961536,368641536
14,45.30992126464844,552961536,368641536
15,45.60745620727539,552961536,368641536
16,45.38937759399414,552961536,368641536
17,45.6907844543457,552961536,368641536
18,47.44102478027344,552961536,368641536
19,45.24003219604492,552961536,368641536
20,46.63203048706055,552961536,368641536
21,47.64022445678711,552961536,368641536
22,46.32080078125,552961536,368641536
23,45.57708740234375,552961536,368641536
24,47.256065368652344,552961536,368641536
25,47.13507080078125,552961536,368641536
26,46.426143646240234,552961536,368641536
27,47.93964767456055,552961536,368641536
28,46.53206253051758,552961536,368641536
29,45.60784149169922,552961536,368641536
30,45.359519958496094,552961536,368641536
31,46.02316665649414,552961536,368641536
32,45.13158416748047,552961536,368641536
33,45.205726623535156,552961536,368641536
34,44.9114875793457,552961536,368641536
35,45.212703704833984,552961536,368641536
36,45.68278503417969,552961536,368641536
37,45.382080078125,552961536,368641536
38,46.09891128540039,552961536,368641536
39,45.67824172973633,552961536,368641536
40,45.504703521728516,552961536,368641536
41,45.37510299682617,552961536,368641536
42,45.689727783203125,552961536,368641536
43,45.150081634521484,552961536,368641536
44,45.78726577758789,552961536,368641536
45,45.55420684814453,552961536,368641536
46,48.20336151123047,552961536,368641536
47,44.91993713378906,552961536,368641536
48,45.95097732543945,552961536,368641536
49,45.128543853759766,552961536,368641536
50,44.69830322265625,552961536,368641536
51,44.9587516784668,552961536,368641536
52,45.117855072021484,552961536,368641536
53,47.99382400512695,552961536,368641536
54,45.19055938720703,552961536,368641536
55,49.85200119018555,552961536,368641536
56,45.990718841552734,552961536,368641536
57,45.03113555908203,552961536,368641536
58,45.2957763671875,552961536,368641536
59,45.48534393310547,552961536,368641536
60,45.342529296875,552961536,368641536
61,44.96607971191406,552961536,368641536
62,45.27561569213867,552961536,368641536
63,96.56575775146484,552961536,368641536
64,45.27964782714844,552961536,368641536
65,45.26870346069336,552961536,368641536
66,45.53363037109375,552961536,368641536
67,55.23004913330078,552961536,368641536
68,45.35123062133789,552961536,368641536
69,45.55686569213867,552961536,368641536
70,45.38937759399414,552961536,368641536
71,45.76118469238281,552961536,368641536
72,45.437408447265625,552961536,368641536
73,45.319454193115234,552961536,368641536
74,45.06275177001953,552961536,368641536
75,47.99164962768555,552961536,368641536
76,45.3606071472168,552961536,368641536
77,45.06265640258789,552961536,368641536
78,45.12287902832031,552961536,368641536
79,45.180030822753906,552961536,368641536
80,46.32620620727539,552961536,368641536
81,45.570560455322266,552961536,368641536
82,45.25260925292969,552961536,368641536
83,55.61372756958008,552961536,368641536
84,45.37116622924805,552961536,368641536
85,44.93171310424805,552961536,368641536
86,45.13417434692383,552961536,368641536
87,45.241825103759766,552961536,368641536
88,44.92195129394531,552961536,368641536
89,46.8897590637207,552961536,368641536
90,45.28192138671875,552961536,368641536
91,44.62851333618164,552961536,368641536
92,44.83174514770508,552961536,368641536
93,45.354881286621094,552961536,368641536
94,45.1416015625,552961536,368641536
95,53.75939178466797,552961536,368641536
96,44.71039962768555,552961536,368641536
97,45.430816650390625,552961536,368641536
98,48.20560073852539,552961536,368641536
99,46.21305465698242,552961536,368641536
