iteration,latency (ms)
0,4.444352149963379
1,4.480031967163086
2,4.491968154907227
3,4.452352046966553
4,4.992959976196289
5,4.468319892883301
6,4.500736236572266
7,4.467455863952637
8,4.4771199226379395
9,4.838016033172607
10,4.536799907684326
11,4.487423896789551
12,4.481247901916504
13,4.526048183441162
14,4.503488063812256
15,4.476352214813232
16,4.484127998352051
17,4.489120006561279
18,4.51254415512085
19,4.482944011688232
20,5.82908821105957
21,4.492608070373535
22,4.493023872375488
23,4.484479904174805
24,4.4633917808532715
25,4.456480026245117
26,4.500736236572266
27,4.474976062774658
28,4.486944198608398
29,4.483104228973389
30,4.5062079429626465
31,4.475103855133057
32,4.498271942138672
33,4.464416027069092
34,4.506783962249756
35,4.482304096221924
36,4.4976959228515625
37,4.471807956695557
38,4.516992092132568
39,4.488959789276123
40,4.4884161949157715
41,4.460991859436035
42,4.543583869934082
43,4.47324800491333
44,4.444416046142578
45,4.442368030548096
46,4.551519870758057
47,4.479584217071533
48,4.487360000610352
49,4.485311985015869
50,4.496384143829346
51,4.477344036102295
52,4.510623931884766
53,4.487232208251953
54,4.493504047393799
55,4.485311985015869
56,4.485375881195068
57,4.49238395690918
58,4.494143962860107
59,4.44982385635376
60,4.518847942352295
61,4.465824127197266
62,4.521632194519043
63,4.477856159210205
64,7.1910400390625
65,4.473408222198486
66,4.575647830963135
67,4.478303909301758
68,4.551839828491211
69,4.489535808563232
70,4.517983913421631
71,4.494944095611572
72,4.538943767547607
73,4.456960201263428
74,4.549920082092285
75,4.834176063537598
76,4.5032639503479
77,4.475711822509766
78,4.4962239265441895
79,4.490719795227051
80,4.4879679679870605
81,4.468255996704102
82,4.5327677726745605
83,4.48956823348999
84,4.504447937011719
85,4.485568046569824
86,4.527040004730225
87,4.486559867858887
88,4.496128082275391
89,4.468832015991211
90,4.577536106109619
91,4.477920055389404
92,4.429696083068848
93,4.51635217666626
94,4.545152187347412
95,4.473567962646484
96,4.501632213592529
97,4.486911773681641
98,4.551936149597168
99,4.455967903137207
