iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,28.56060791015625,185856,124416
1,26.88528060913086,185856,124416
2,32.7825927734375,185856,124416
3,32.23683166503906,185856,124416
4,32.3375358581543,185856,124416
5,34.88431930541992,185856,124416
6,26.807327270507812,185856,124416
7,29.243967056274414,185856,124416
8,30.60425567626953,185856,124416
9,28.423839569091797,185856,124416
10,44.388736724853516,185856,124416
11,52.56937789916992,185856,124416
12,28.23948860168457,185856,124416
13,26.99523162841797,185856,124416
14,26.20172882080078,185856,124416
15,31.704063415527344,185856,124416
16,29.549184799194336,185856,124416
17,39.491424560546875,185856,124416
18,27.453664779663086,185856,124416
19,32.35356903076172,185856,124416
20,27.108768463134766,185856,124416
21,28.33180809020996,185856,124416
22,26.615264892578125,185856,124416
23,27.086624145507812,185856,124416
24,30.184959411621094,185856,124416
25,29.281919479370117,185856,124416
26,29.692480087280273,185856,124416
27,27.865055084228516,185856,124416
28,26.905311584472656,185856,124416
29,26.574464797973633,185856,124416
30,26.80281639099121,185856,124416
31,27.425695419311523,185856,124416
32,26.59187126159668,185856,124416
33,27.03171157836914,185856,124416
34,26.294815063476562,185856,124416
35,26.359039306640625,185856,124416
36,26.80860710144043,185856,124416
37,42.076961517333984,185856,124416
38,26.647872924804688,185856,124416
39,27.030559539794922,185856,124416
40,28.038240432739258,185856,124416
41,26.3253116607666,185856,124416
42,27.087936401367188,185856,124416
43,26.358495712280273,185856,124416
44,27.411584854125977,185856,124416
45,26.787839889526367,185856,124416
46,26.79897689819336,185856,124416
47,26.8656005859375,185856,124416
48,28.96339225769043,185856,124416
49,41.44076919555664,185856,124416
50,26.854623794555664,185856,124416
51,29.603839874267578,185856,124416
52,30.461055755615234,185856,124416
53,26.41606330871582,185856,124416
54,30.279296875,185856,124416
55,27.559776306152344,185856,124416
56,27.799776077270508,185856,124416
57,26.605567932128906,185856,124416
58,26.443359375,185856,124416
59,26.61471939086914,185856,124416
60,26.771455764770508,185856,124416
61,26.692575454711914,185856,124416
62,26.695968627929688,185856,124416
63,26.529727935791016,185856,124416
64,28.502944946289062,185856,124416
65,26.534879684448242,185856,124416
66,26.80512046813965,185856,124416
67,28.908479690551758,185856,124416
68,26.8176326751709,185856,124416
69,26.80780792236328,185856,124416
70,26.464351654052734,185856,124416
71,30.914623260498047,185856,124416
72,27.404544830322266,185856,124416
73,30.000640869140625,185856,124416
74,26.626720428466797,185856,124416
75,26.784320831298828,185856,124416
76,29.082592010498047,185856,124416
77,27.171520233154297,185856,124416
78,27.00022315979004,185856,124416
79,26.758975982666016,185856,124416
80,27.326175689697266,185856,124416
81,26.87708854675293,185856,124416
82,28.0383358001709,185856,124416
83,31.422367095947266,185856,124416
84,26.404991149902344,185856,124416
85,26.482336044311523,185856,124416
86,28.160127639770508,185856,124416
87,27.36137580871582,185856,124416
88,26.720447540283203,185856,124416
89,26.97452735900879,185856,124416
90,27.85411262512207,185856,124416
91,28.30179214477539,185856,124416
92,27.350112915039062,185856,124416
93,27.33247947692871,185856,124416
94,27.089792251586914,185856,124416
95,26.66102409362793,185856,124416
96,26.574880599975586,185856,124416
97,43.091041564941406,185856,124416
98,27.86137580871582,185856,124416
99,26.468416213989258,185856,124416
