iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,38.12793731689453,22119936,14747136
1,38.006526947021484,22119936,14747136
2,36.61616134643555,22119936,14747136
3,51.60211181640625,22119936,14747136
4,43.87372970581055,22119936,14747136
5,36.6525764465332,22119936,14747136
6,36.740543365478516,22119936,14747136
7,41.65235137939453,22119936,14747136
8,38.259681701660156,22119936,14747136
9,44.124961853027344,22119936,14747136
10,44.85468673706055,22119936,14747136
11,55.42086410522461,22119936,14747136
12,44.020896911621094,22119936,14747136
13,36.875553131103516,22119936,14747136
14,37.162174224853516,22119936,14747136
15,85.9076156616211,22119936,14747136
16,37.0852165222168,22119936,14747136
17,37.84899139404297,22119936,14747136
18,40.18483352661133,22119936,14747136
19,39.78371047973633,22119936,14747136
20,37.23040008544922,22119936,14747136
21,37.519073486328125,22119936,14747136
22,35.91769790649414,22119936,14747136
23,37.72630310058594,22119936,14747136
24,36.86886215209961,22119936,14747136
25,40.23356628417969,22119936,14747136
26,36.33171081542969,22119936,14747136
27,35.9824333190918,22119936,14747136
28,37.15091323852539,22119936,14747136
29,39.584991455078125,22119936,14747136
30,37.56940841674805,22119936,14747136
31,36.549278259277344,22119936,14747136
32,38.04886245727539,22119936,14747136
33,39.16204833984375,22119936,14747136
34,35.90118408203125,22119936,14747136
35,35.05891036987305,22119936,14747136
36,36.511680603027344,22119936,14747136
37,38.62275314331055,22119936,14747136
38,37.73993682861328,22119936,14747136
39,38.40812683105469,22119936,14747136
40,38.45929718017578,22119936,14747136
41,35.70163345336914,22119936,14747136
42,35.872161865234375,22119936,14747136
43,39.97145462036133,22119936,14747136
44,38.01411056518555,22119936,14747136
45,38.051326751708984,22119936,14747136
46,36.79081726074219,22119936,14747136
47,37.65107345581055,22119936,14747136
48,36.84960174560547,22119936,14747136
49,40.908416748046875,22119936,14747136
50,35.743743896484375,22119936,14747136
51,36.41049575805664,22119936,14747136
52,37.19241714477539,22119936,14747136
53,38.861473083496094,22119936,14747136
54,36.79142379760742,22119936,14747136
55,39.610591888427734,22119936,14747136
56,53.26947021484375,22119936,14747136
57,37.079551696777344,22119936,14747136
58,36.564544677734375,22119936,14747136
59,36.9189453125,22119936,14747136
60,36.36876678466797,22119936,14747136
61,37.62108612060547,22119936,14747136
62,38.57206344604492,22119936,14747136
63,36.68086242675781,22119936,14747136
64,39.052703857421875,22119936,14747136
65,36.75872039794922,22119936,14747136
66,38.6973762512207,22119936,14747136
67,37.201438903808594,22119936,14747136
68,38.15039825439453,22119936,14747136
69,38.13430404663086,22119936,14747136
70,36.65907287597656,22119936,14747136
71,37.746368408203125,22119936,14747136
72,37.06796646118164,22119936,14747136
73,37.224063873291016,22119936,14747136
74,37.423072814941406,22119936,14747136
75,36.58844757080078,22119936,14747136
76,36.70524978637695,22119936,14747136
77,56.857025146484375,22119936,14747136
78,36.45555114746094,22119936,14747136
79,37.43843078613281,22119936,14747136
80,36.35532760620117,22119936,14747136
81,35.96416091918945,22119936,14747136
82,37.364288330078125,22119936,14747136
83,36.54345703125,22119936,14747136
84,37.19286346435547,22119936,14747136
85,35.6736946105957,22119936,14747136
86,36.23699188232422,22119936,14747136
87,37.94927978515625,22119936,14747136
88,37.49507141113281,22119936,14747136
89,38.45663833618164,22119936,14747136
90,40.312255859375,22119936,14747136
91,44.67436981201172,22119936,14747136
92,39.777854919433594,22119936,14747136
93,36.924766540527344,22119936,14747136
94,42.479007720947266,22119936,14747136
95,36.54608154296875,22119936,14747136
96,40.423553466796875,22119936,14747136
97,37.25775909423828,22119936,14747136
98,36.141727447509766,22119936,14747136
99,37.080448150634766,22119936,14747136
