iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,57.56556701660156,552961536,368641536,14.945152282714844,6.1154561042785645,24.1395206451416,3.1712639331817627,8.760191917419434
1,51.1003532409668,552961536,368641536,9.815327644348145,6.338208198547363,23.41859245300293,2.3326079845428467,8.775456428527832
2,53.561153411865234,552961536,368641536,9.920191764831543,3.9095358848571777,23.440288543701172,7.155072212219238,8.724287986755371
3,48.76313781738281,552961536,368641536,9.905728340148926,2.665440082550049,23.430591583251953,3.5819520950317383,8.758624076843262
4,47.62416076660156,552961536,368641536,9.879551887512207,2.8735361099243164,23.25961685180664,2.4503679275512695,8.743776321411133
5,49.09622573852539,552961536,368641536,9.910431861877441,3.989759922027588,23.01795196533203,2.9940481185913086,8.770272254943848
6,51.5313606262207,552961536,368641536,9.865856170654297,3.035615921020508,23.184768676757812,6.227136135101318,8.798975944519043
7,47.23993682861328,552961536,368641536,10.190112113952637,2.748608112335205,22.971040725708008,2.1328959465026855,8.787360191345215
8,49.24563217163086,552961536,368641536,9.904512405395508,2.71612811088562,23.887968063354492,3.4129281044006348,8.894463539123535
9,47.123390197753906,552961536,368641536,9.819968223571777,2.7052481174468994,23.13497543334961,2.302880048751831,8.742783546447754
10,48.112159729003906,552961536,368641536,10.188608169555664,2.4969921112060547,23.113183975219727,3.100224018096924,8.8056001663208
11,49.56399917602539,552961536,368641536,9.85689640045166,4.915200233459473,23.192480087280273,2.375488042831421,8.803232192993164
12,47.18467330932617,552961536,368641536,9.867199897766113,2.595583915710449,23.170976638793945,2.219264030456543,8.903840065002441
13,47.08524703979492,552961536,368641536,9.888480186462402,2.7881920337677,22.9815673828125,2.204416036605835,8.809696197509766
14,50.59983825683594,552961536,368641536,13.244192123413086,2.273024082183838,23.116735458374023,2.7949440479278564,8.750399589538574
15,51.83385467529297,552961536,368641536,9.904671669006348,2.6954879760742188,22.80246353149414,7.225503921508789,8.78927993774414
16,46.49564743041992,552961536,368641536,9.83414363861084,2.639456033706665,22.82467269897461,1.9670079946517944,8.810591697692871
17,46.43584060668945,552961536,368641536,9.886176109313965,2.571647882461548,22.80188751220703,1.9880319833755493,8.772128105163574
18,47.34531021118164,552961536,368641536,9.826944351196289,2.931583881378174,22.988000869750977,2.4367361068725586,8.729248046875
19,46.399681091308594,552961536,368641536,9.928192138671875,2.483839988708496,22.759584426879883,2.0637760162353516,8.756959915161133
20,46.53891372680664,552961536,368641536,9.94819164276123,2.5464000701904297,22.409631729125977,2.4424641132354736,8.76585578918457
21,47.498817443847656,552961536,368641536,9.915040016174316,2.7118399143218994,23.236000061035156,2.4013121128082275,8.815999984741211
22,46.591552734375,552961536,368641536,9.888031959533691,2.428800106048584,22.546527862548828,2.57804799079895,8.74124813079834
23,47.047359466552734,552961536,368641536,9.857760429382324,2.726464033126831,22.573055267333984,2.693279981613159,8.775360107421875
24,46.89763259887695,552961536,368641536,9.850111961364746,2.76694393157959,22.951648712158203,2.2039361000061035,8.698047637939453
25,46.923744201660156,552961536,368641536,9.948415756225586,2.680543899536133,23.09014320373535,2.0285120010375977,8.740415573120117
