iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,51.19468688964844,552961536,368641536
1,48.49055862426758,552961536,368641536
2,48.4510383605957,552961536,368641536
3,50.94428634643555,552961536,368641536
4,50.703582763671875,552961536,368641536
5,47.36771011352539,552961536,368641536
6,54.833919525146484,552961536,368641536
7,48.899200439453125,552961536,368641536
8,47.79510498046875,552961536,368641536
9,48.839393615722656,552961536,368641536
10,48.53363037109375,552961536,368641536
11,49.35929489135742,552961536,368641536
12,58.41798400878906,552961536,368641536
13,48.24812698364258,552961536,368641536
14,48.43961715698242,552961536,368641536
15,47.734657287597656,552961536,368641536
16,47.7342414855957,552961536,368641536
17,49.618526458740234,552961536,368641536
18,47.85798263549805,552961536,368641536
19,47.22230529785156,552961536,368641536
20,47.5384635925293,552961536,368641536
21,48.00371170043945,552961536,368641536
22,48.266048431396484,552961536,368641536
23,47.20307159423828,552961536,368641536
24,47.89174270629883,552961536,368641536
25,48.38547134399414,552961536,368641536
26,47.514976501464844,552961536,368641536
27,47.760128021240234,552961536,368641536
28,47.32227325439453,552961536,368641536
29,47.17007827758789,552961536,368641536
30,47.118560791015625,552961536,368641536
31,47.30883026123047,552961536,368641536
32,47.209503173828125,552961536,368641536
33,47.25008010864258,552961536,368641536
34,47.48896026611328,552961536,368641536
35,47.238433837890625,552961536,368641536
36,48.330528259277344,552961536,368641536
37,48.11552047729492,552961536,368641536
38,50.62249755859375,552961536,368641536
39,47.85174560546875,552961536,368641536
40,57.68239974975586,552961536,368641536
41,48.93443298339844,552961536,368641536
42,59.53900909423828,552961536,368641536
43,47.67843246459961,552961536,368641536
44,58.38470458984375,552961536,368641536
45,48.25788879394531,552961536,368641536
46,53.82662582397461,552961536,368641536
47,47.96432113647461,552961536,368641536
48,55.78099060058594,552961536,368641536
49,47.51830291748047,552961536,368641536
50,50.83164978027344,552961536,368641536
51,47.73699188232422,552961536,368641536
52,47.34611129760742,552961536,368641536
53,47.20969772338867,552961536,368641536
54,47.16175842285156,552961536,368641536
55,47.21039962768555,552961536,368641536
56,47.19619369506836,552961536,368641536
57,47.335105895996094,552961536,368641536
58,48.35334396362305,552961536,368641536
59,47.57904052734375,552961536,368641536
60,58.78144073486328,552961536,368641536
61,48.45030212402344,552961536,368641536
62,57.93366241455078,552961536,368641536
63,47.69452667236328,552961536,368641536
64,47.16172790527344,552961536,368641536
65,49.550846099853516,552961536,368641536
66,49.79363250732422,552961536,368641536
67,47.99833679199219,552961536,368641536
68,47.83875274658203,552961536,368641536
69,48.56038284301758,552961536,368641536
70,47.305118560791016,552961536,368641536
71,47.43862533569336,552961536,368641536
72,50.64643096923828,552961536,368641536
73,47.54902267456055,552961536,368641536
74,47.64825439453125,552961536,368641536
75,49.450721740722656,552961536,368641536
76,48.51513671875,552961536,368641536
77,47.471553802490234,552961536,368641536
78,48.08009719848633,552961536,368641536
79,47.400352478027344,552961536,368641536
80,47.319007873535156,552961536,368641536
81,47.147647857666016,552961536,368641536
82,49.330142974853516,552961536,368641536
83,48.9317741394043,552961536,368641536
84,47.546913146972656,552961536,368641536
85,47.285438537597656,552961536,368641536
86,48.09734344482422,552961536,368641536
87,47.817569732666016,552961536,368641536
88,47.41862487792969,552961536,368641536
89,47.38003158569336,552961536,368641536
90,47.586463928222656,552961536,368641536
91,47.418399810791016,552961536,368641536
92,47.336673736572266,552961536,368641536
93,47.39091110229492,552961536,368641536
94,59.103904724121094,552961536,368641536
95,47.34979248046875,552961536,368641536
96,47.28825759887695,552961536,368641536
97,47.18819046020508,552961536,368641536
98,47.98054504394531,552961536,368641536
99,47.45929718017578,552961536,368641536
