iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,19.903263092041016,4608384,3072384
1,15.00432014465332,4608384,3072384
2,9.487808227539062,4608384,3072384
3,9.478848457336426,4608384,3072384
4,9.364352226257324,4608384,3072384
5,9.423487663269043,4608384,3072384
6,11.895551681518555,4608384,3072384
7,9.51353645324707,4608384,3072384
8,9.358528137207031,4608384,3072384
9,9.600992202758789,4608384,3072384
10,10.422271728515625,4608384,3072384
11,9.793600082397461,4608384,3072384
12,10.019295692443848,4608384,3072384
13,14.895999908447266,4608384,3072384
14,9.3570556640625,4608384,3072384
15,9.369376182556152,4608384,3072384
16,9.397567749023438,4608384,3072384
17,9.413056373596191,4608384,3072384
18,9.434720039367676,4608384,3072384
19,10.044416427612305,4608384,3072384
20,9.454815864562988,4608384,3072384
21,9.661760330200195,4608384,3072384
22,9.471327781677246,4608384,3072384
23,9.527551651000977,4608384,3072384
24,9.423839569091797,4608384,3072384
25,9.417216300964355,4608384,3072384
26,9.460351943969727,4608384,3072384
27,9.718976020812988,4608384,3072384
28,9.738656044006348,4608384,3072384
29,9.599967956542969,4608384,3072384
30,9.695615768432617,4608384,3072384
31,9.95411205291748,4608384,3072384
32,15.744159698486328,4608384,3072384
33,9.413727760314941,4608384,3072384
34,15.505151748657227,4608384,3072384
35,9.391167640686035,4608384,3072384
36,10.02137565612793,4608384,3072384
37,9.617823600769043,4608384,3072384
38,15.617471694946289,4608384,3072384
39,9.741279602050781,4608384,3072384
40,15.065024375915527,4608384,3072384
41,9.840031623840332,4608384,3072384
42,9.486528396606445,4608384,3072384
43,9.525247573852539,4608384,3072384
44,11.62326431274414,4608384,3072384
45,9.496576309204102,4608384,3072384
46,9.432543754577637,4608384,3072384
47,9.68233585357666,4608384,3072384
48,10.56441593170166,4608384,3072384
49,9.737343788146973,4608384,3072384
50,9.7925443649292,4608384,3072384
51,10.22537612915039,4608384,3072384
52,9.56214427947998,4608384,3072384
53,9.49350357055664,4608384,3072384
54,9.492863655090332,4608384,3072384
55,9.656160354614258,4608384,3072384
56,9.59875202178955,4608384,3072384
57,9.694208145141602,4608384,3072384
58,9.520607948303223,4608384,3072384
59,9.47152042388916,4608384,3072384
60,9.482336044311523,4608384,3072384
61,9.518783569335938,4608384,3072384
62,9.52131175994873,4608384,3072384
63,10.210047721862793,4608384,3072384
64,10.938847541809082,4608384,3072384
65,9.568160057067871,4608384,3072384
66,9.4236478805542,4608384,3072384
67,9.879839897155762,4608384,3072384
68,9.443615913391113,4608384,3072384
69,9.419743537902832,4608384,3072384
70,10.03651237487793,4608384,3072384
71,9.54310417175293,4608384,3072384
72,9.586272239685059,4608384,3072384
73,9.814175605773926,4608384,3072384
74,16.8885440826416,4608384,3072384
75,9.70633602142334,4608384,3072384
76,9.536255836486816,4608384,3072384
77,11.728575706481934,4608384,3072384
78,9.421919822692871,4608384,3072384
79,12.782527923583984,4608384,3072384
80,9.598560333251953,4608384,3072384
81,9.496000289916992,4608384,3072384
82,9.568960189819336,4608384,3072384
83,9.869312286376953,4608384,3072384
84,9.532159805297852,4608384,3072384
85,9.43712043762207,4608384,3072384
86,9.366592407226562,4608384,3072384
87,9.517439842224121,4608384,3072384
88,11.75011157989502,4608384,3072384
89,9.423104286193848,4608384,3072384
90,10.480256080627441,4608384,3072384
91,9.704480171203613,4608384,3072384
92,11.18835163116455,4608384,3072384
93,11.839967727661133,4608384,3072384
94,10.291711807250977,4608384,3072384
95,9.987648010253906,4608384,3072384
96,9.481792449951172,4608384,3072384
97,9.455167770385742,4608384,3072384
98,9.524543762207031,4608384,3072384
99,9.419455528259277,4608384,3072384
