iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,48.86556625366211,22119936,14747136
1,30.139968872070312,22119936,14747136
2,30.081279754638672,22119936,14747136
3,40.314815521240234,22119936,14747136
4,36.25881576538086,22119936,14747136
5,38.60688018798828,22119936,14747136
6,30.234176635742188,22119936,14747136
7,30.15337562561035,22119936,14747136
8,37.00076675415039,22119936,14747136
9,30.186752319335938,22119936,14747136
10,30.09177589416504,22119936,14747136
11,29.925920486450195,22119936,14747136
12,31.700416564941406,22119936,14747136
13,30.335264205932617,22119936,14747136
14,31.811519622802734,22119936,14747136
15,30.026399612426758,22119936,14747136
16,30.264095306396484,22119936,14747136
17,30.280927658081055,22119936,14747136
18,30.695039749145508,22119936,14747136
19,32.737281799316406,22119936,14747136
20,31.4335994720459,22119936,14747136
21,35.53945541381836,22119936,14747136
22,33.97443389892578,22119936,14747136
23,31.60652732849121,22119936,14747136
24,34.75049591064453,22119936,14747136
25,32.39567947387695,22119936,14747136
26,35.25948715209961,22119936,14747136
27,46.78771209716797,22119936,14747136
28,33.77084732055664,22119936,14747136
29,30.523136138916016,22119936,14747136
30,30.396799087524414,22119936,14747136
31,31.608543395996094,22119936,14747136
32,30.745792388916016,22119936,14747136
33,36.57254409790039,22119936,14747136
34,30.061952590942383,22119936,14747136
35,31.473344802856445,22119936,14747136
36,31.654464721679688,22119936,14747136
37,35.51884841918945,22119936,14747136
38,31.571104049682617,22119936,14747136
39,30.428863525390625,22119936,14747136
40,30.243135452270508,22119936,14747136
41,29.980127334594727,22119936,14747136
42,30.868928909301758,22119936,14747136
43,31.090368270874023,22119936,14747136
44,30.65452766418457,22119936,14747136
45,32.02355194091797,22119936,14747136
46,30.000383377075195,22119936,14747136
47,30.429248809814453,22119936,14747136
48,30.178688049316406,22119936,14747136
49,30.42915153503418,22119936,14747136
50,49.89427185058594,22119936,14747136
51,34.8015022277832,22119936,14747136
52,83.7590103149414,22119936,14747136
53,80.70150756835938,22119936,14747136
54,31.642847061157227,22119936,14747136
55,30.100000381469727,22119936,14747136
56,36.74982452392578,22119936,14747136
57,33.65446472167969,22119936,14747136
58,30.635103225708008,22119936,14747136
59,30.965824127197266,22119936,14747136
60,30.208736419677734,22119936,14747136
61,83.27593231201172,22119936,14747136
62,30.0699520111084,22119936,14747136
63,29.629087448120117,22119936,14747136
64,33.67055892944336,22119936,14747136
65,30.052127838134766,22119936,14747136
66,46.64665603637695,22119936,14747136
67,29.528575897216797,22119936,14747136
68,35.149600982666016,22119936,14747136
69,29.9800968170166,22119936,14747136
70,29.671968460083008,22119936,14747136
71,29.93414306640625,22119936,14747136
72,30.050527572631836,22119936,14747136
73,29.80860710144043,22119936,14747136
74,30.309919357299805,22119936,14747136
75,31.17500877380371,22119936,14747136
76,30.684864044189453,22119936,14747136
77,30.50227165222168,22119936,14747136
78,30.358720779418945,22119936,14747136
79,30.209184646606445,22119936,14747136
80,29.774944305419922,22119936,14747136
81,30.0380802154541,22119936,14747136
82,29.72390365600586,22119936,14747136
83,29.707199096679688,22119936,14747136
84,31.11359977722168,22119936,14747136
85,30.496864318847656,22119936,14747136
86,34.13520050048828,22119936,14747136
87,30.282976150512695,22119936,14747136
88,30.21651268005371,22119936,14747136
89,30.395360946655273,22119936,14747136
90,30.198015213012695,22119936,14747136
91,30.424671173095703,22119936,14747136
92,31.67728042602539,22119936,14747136
93,32.84688186645508,22119936,14747136
94,30.650272369384766,22119936,14747136
95,31.11942481994629,22119936,14747136
96,30.24822425842285,22119936,14747136
97,30.197664260864258,22119936,14747136
98,31.363040924072266,22119936,14747136
99,31.132543563842773,22119936,14747136
