iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,10.747808456420898,0,92067840,"[5873, 686, 474, 653, 565, 382, 683, 414, 3143, 952, 685, 550, 361, 424, 1142, 402, 781, 248, 674, 1566, 1049, 227, 724, 508, 588, 366, 750, 553, 2294, 563, 1069, 621]"
4,10.662176132202148,0,91994112,"[5555, 608, 474, 628, 656, 422, 680, 515, 3036, 991, 817, 661, 349, 438, 1274, 412, 766, 258, 611, 1475, 995, 264, 723, 534, 573, 413, 751, 588, 2311, 579, 1015, 574]"
5,10.663968086242676,0,92000256,"[5263, 650, 491, 724, 576, 468, 632, 514, 3190, 944, 821, 662, 299, 399, 1161, 400, 816, 216, 684, 1445, 1052, 277, 813, 620, 618, 403, 736, 589, 2274, 504, 1034, 673]"
6,10.754207611083984,0,91987968,"[6165, 561, 391, 614, 496, 319, 570, 459, 3550, 910, 709, 466, 300, 369, 1109, 367, 1035, 242, 556, 1418, 1060, 220, 764, 475, 541, 356, 707, 542, 2723, 532, 883, 535]"
7,10.747936248779297,0,91978752,"[5741, 694, 494, 696, 566, 388, 654, 419, 3234, 849, 735, 512, 270, 469, 1244, 402, 932, 241, 577, 1445, 1065, 276, 691, 455, 544, 381, 730, 566, 2426, 519, 1085, 641]"
8,10.728032112121582,0,91782144,"[5933, 586, 441, 574, 570, 414, 712, 393, 3633, 869, 737, 519, 341, 402, 1131, 347, 889, 226, 628, 1508, 1014, 202, 698, 519, 542, 346, 727, 547, 2492, 479, 902, 556]"
9,16.95644760131836,0,91981824,"[5617, 609, 497, 633, 630, 356, 672, 446, 3109, 889, 788, 582, 405, 348, 1134, 387, 755, 197, 616, 1565, 1041, 215, 881, 546, 649, 370, 798, 625, 2299, 511, 1098, 674]"
10,10.754783630371094,0,92095488,"[5860, 741, 440, 680, 599, 426, 739, 471, 3043, 902, 804, 553, 318, 439, 1193, 340, 630, 218, 584, 1414, 1037, 227, 849, 514, 667, 412, 844, 568, 2183, 630, 1009, 645]"
11,10.733663558959961,0,91972608,"[6084, 679, 491, 668, 588, 376, 589, 460, 3275, 907, 754, 561, 305, 376, 1115, 362, 839, 270, 643, 1535, 1022, 232, 672, 539, 548, 358, 697, 585, 2409, 473, 924, 603]"
12,10.72646427154541,0,91966464,"[5628, 574, 502, 713, 545, 357, 696, 442, 3287, 939, 706, 564, 359, 431, 1072, 354, 894, 225, 684, 1528, 1006, 217, 789, 527, 544, 355, 715, 564, 2461, 532, 1083, 644]"
