iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,16.772703170776367,0,92160000,"[652, 59, 46, 542, 161, 973, 211, 9, 562, 188, 360, 313, 46, 216, 157, 598, 261, 438, 465, 35, 2293, 1257, 103, 1029, 12, 3, 196, 491, 127, 36, 229, 454, 15, 391, 261, 212, 32, 878, 495, 525, 50, 1034, 698, 670, 662, 249, 397, 582, 1635, 379, 378, 150, 135, 1563, 302, 166, 941, 198, 527, 174, 3084, 13, 639, 43]"
4,16.745824813842773,0,92160000,"[620, 50, 57, 530, 200, 1020, 166, 7, 590, 234, 449, 338, 67, 245, 144, 621, 242, 427, 491, 61, 1967, 1316, 104, 1136, 14, 4, 175, 443, 130, 54, 186, 411, 26, 437, 304, 251, 11, 833, 440, 483, 55, 1274, 730, 607, 623, 297, 342, 529, 1429, 449, 397, 147, 161, 1490, 302, 186, 949, 214, 547, 178, 2983, 11, 762, 54]"
5,16.63167953491211,0,92160000,"[680, 47, 62, 560, 153, 989, 235, 9, 581, 221, 454, 342, 58, 244, 147, 548, 207, 443, 510, 34, 2076, 1287, 68, 1084, 7, 1, 236, 520, 154, 33, 238, 426, 31, 409, 327, 254, 30, 714, 468, 466, 71, 1271, 760, 638, 688, 308, 347, 554, 1409, 434, 357, 217, 138, 1395, 281, 162, 921, 207, 501, 204, 3012, 13, 711, 48]"
6,16.746944427490234,0,92160000,"[587, 52, 68, 578, 197, 937, 158, 4, 582, 271, 472, 329, 62, 248, 154, 541, 261, 427, 526, 46, 2083, 1115, 81, 1053, 8, 6, 173, 548, 167, 39, 219, 461, 10, 408, 295, 239, 26, 747, 547, 491, 51, 1318, 749, 602, 618, 291, 328, 567, 1512, 383, 408, 182, 133, 1511, 291, 238, 885, 224, 542, 189, 3002, 10, 677, 73]"
7,16.594655990600586,0,92160000,"[548, 45, 84, 589, 169, 958, 118, 8, 618, 254, 387, 376, 67, 223, 179, 574, 281, 437, 463, 38, 2082, 1255, 94, 1068, 11, 1, 145, 571, 134, 53, 186, 410, 16, 483, 271, 233, 25, 870, 473, 516, 50, 1132, 714, 635, 670, 278, 332, 518, 1454, 431, 427, 214, 134, 1532, 344, 193, 958, 235, 540, 233, 2938, 11, 659, 55]"
8,16.648895263671875,0,92160000,"[617, 36, 48, 547, 147, 1013, 221, 10, 599, 249, 517, 321, 53, 205, 179, 668, 244, 455, 453, 63, 2043, 1121, 97, 1175, 14, 3, 159, 537, 174, 44, 169, 373, 19, 452, 309, 243, 25, 774, 553, 424, 63, 1232, 823, 629, 569, 303, 407, 558, 1343, 392, 390, 207, 157, 1348, 270, 169, 890, 193, 519, 218, 3124, 7, 767, 69]"
9,16.623584747314453,0,92160000,"[626, 52, 65, 543, 154, 1049, 180, 8, 601, 183, 337, 332, 64, 227, 162, 606, 295, 471, 481, 39, 2059, 1214, 78, 1140, 8, 1, 180, 488, 144, 38, 209, 406, 20, 459, 275, 223, 22, 912, 626, 503, 54, 1111, 745, 634, 638, 267, 383, 510, 1454, 418, 392, 210, 177, 1412, 314, 159, 978, 194, 511, 213, 3029, 10, 659, 48]"
10,16.77065658569336,0,92160000,"[527, 57, 74, 515, 150, 1011, 203, 6, 542, 203, 379, 306, 66, 198, 174, 625, 319, 429, 457, 39, 2561, 1225, 76, 1126, 16, 2, 187, 541, 136, 41, 238, 369, 9, 450, 274, 207, 15, 827, 443, 456, 48, 1132, 640, 566, 645, 293, 349, 421, 1719, 355, 404, 198, 154, 1637, 274, 143, 910, 206, 548, 174, 3002, 10, 627, 66]"
11,16.57200050354004,0,92160000,"[648, 49, 99, 587, 132, 1004, 168, 12, 620, 205, 374, 366, 66, 252, 188, 639, 257, 459, 507, 50, 2125, 1351, 92, 1019, 13, 3, 183, 550, 144, 34, 225, 433, 20, 431, 339, 218, 26, 760, 532, 514, 65, 1111, 712, 637, 683, 289, 280, 510, 1464, 363, 367, 166, 153, 1514, 258, 203, 905, 228, 601, 213, 2831, 19, 679, 55]"
12,16.716703414916992,0,92160000,"[687, 48, 60, 536, 175, 1032, 222, 11, 599, 212, 406, 366, 66, 242, 192, 610, 288, 458, 478, 30, 1893, 1245, 96, 1168, 19, 4, 213, 507, 147, 38, 231, 421, 21, 436, 280, 228, 33, 776, 500, 441, 73, 1303, 683, 592, 680, 320, 302, 568, 1233, 417, 419, 239, 156, 1303, 287, 171, 956, 246, 448, 214, 3183, 15, 696, 81]"
13,16.581504821777344,0,92160000,"[658, 53, 68, 565, 152, 990, 194, 12, 582, 182, 383, 372, 42, 273, 159, 628, 283, 474, 485, 60, 2098, 1285, 95, 1136, 10, 5, 181, 420, 102, 36, 200, 488, 9, 456, 296, 251, 30, 810, 420, 478, 44, 1090, 714, 635, 706, 296, 380, 511, 1441, 528, 453, 162, 155, 1488, 290, 175, 933, 224, 492, 237, 2952, 7, 617, 49]"
14,16.688383102416992,0,92160000,"[564, 48, 56, 463, 143, 1032, 226, 9, 620, 182, 391, 339, 63, 232, 151, 531, 232, 389, 414, 61, 2055, 1329, 62, 1115, 16, 5, 215, 465, 156, 37, 179, 365, 17, 463, 296, 188, 15, 1012, 531, 424, 60, 1279, 724, 616, 558, 342, 331, 488, 1400, 397, 478, 219, 181, 1497, 253, 150, 856, 206, 576, 207, 3298, 19, 717, 57]"
15,16.5980167388916,0,92160000,"[616, 65, 41, 485, 148, 1016, 149, 15, 600, 167, 375, 379, 66, 238, 211, 615, 277, 467, 484, 26, 1916, 1409, 98, 1267, 10, 8, 137, 534, 127, 43, 192, 414, 23, 462, 315, 210, 21, 807, 511, 509, 58, 1158, 679, 650, 667, 312, 370, 461, 1360, 466, 422, 185, 176, 1311, 295, 149, 920, 215, 453, 211, 3285, 13, 666, 65]"
16,16.672639846801758,0,92160000,"[660, 55, 87, 520, 123, 1000, 171, 7, 546, 173, 329, 343, 65, 216, 201, 617, 280, 454, 494, 47, 2124, 1375, 91, 1147, 7, 8, 179, 432, 136, 47, 188, 401, 13, 429, 244, 209, 26, 804, 463, 461, 48, 1116, 659, 659, 644, 335, 347, 442, 1497, 420, 383, 142, 140, 1569, 303, 183, 972, 217, 583, 208, 3177, 7, 708, 69]"
17,16.660991668701172,0,92160000,"[677, 57, 61, 575, 126, 1007, 156, 19, 609, 149, 289, 373, 62, 231, 192, 611, 274, 461, 487, 56, 2076, 1349, 104, 1073, 19, 1, 206, 536, 119, 51, 239, 447, 16, 492, 275, 233, 35, 775, 464, 497, 54, 1072, 729, 666, 687, 354, 337, 544, 1511, 371, 441, 112, 153, 1521, 296, 153, 992, 202, 523, 216, 2787, 13, 710, 77]"
18,16.74127960205078,0,92160000,"[676, 41, 69, 561, 157, 1062, 119, 11, 566, 193, 404, 390, 58, 232, 195, 569, 300, 494, 563, 36, 2080, 1153, 79, 973, 12, 2, 237, 582, 149, 51, 245, 445, 24, 421, 255, 217, 24, 800, 394, 472, 75, 1155, 742, 663, 743, 269, 367, 515, 1401, 400, 444, 226, 161, 1388, 324, 180, 959, 199, 558, 224, 2987, 4, 648, 57]"
19,16.742624282836914,0,92160000,"[713, 55, 58, 600, 161, 980, 169, 5, 609, 197, 434, 360, 44, 278, 177, 685, 202, 486, 528, 45, 1739, 1219, 93, 1157, 8, 10, 225, 420, 143, 53, 291, 465, 22, 510, 344, 259, 30, 903, 474, 492, 80, 1197, 864, 660, 741, 312, 302, 533, 1122, 443, 432, 157, 166, 1163, 276, 136, 1028, 241, 558, 235, 2977, 13, 666, 55]"
20,16.63907241821289,0,92160000,"[625, 46, 57, 556, 160, 1026, 168, 8, 579, 222, 423, 382, 81, 218, 188, 622, 218, 477, 453, 54, 1703, 1363, 109, 1134, 10, 4, 155, 425, 112, 51, 174, 419, 19, 473, 286, 233, 28, 947, 510, 476, 43, 1220, 768, 699, 685, 285, 277, 512, 1270, 397, 377, 114, 152, 1332, 367, 184, 921, 282, 597, 225, 3289, 10, 758, 42]"
21,16.632959365844727,0,92160000,"[639, 63, 55, 554, 126, 1011, 166, 7, 581, 170, 290, 345, 62, 250, 177, 625, 293, 462, 533, 33, 2374, 1143, 70, 917, 7, 2, 214, 463, 152, 55, 164, 461, 13, 446, 264, 234, 25, 868, 473, 487, 48, 1131, 672, 623, 679, 303, 345, 519, 1514, 354, 440, 140, 196, 1570, 278, 130, 978, 246, 541, 218, 3129, 8, 607, 57]"
22,16.661376953125,0,92160000,"[660, 47, 83, 546, 193, 1011, 112, 10, 648, 232, 350, 419, 52, 229, 202, 599, 314, 466, 546, 34, 1909, 1324, 74, 1028, 12, 5, 244, 499, 125, 45, 214, 449, 18, 455, 301, 244, 33, 899, 523, 516, 50, 1161, 754, 661, 733, 265, 235, 581, 1279, 370, 454, 154, 130, 1303, 253, 169, 952, 238, 544, 194, 3125, 7, 639, 79]"
23,16.649120330810547,0,92160000,"[714, 80, 48, 609, 108, 1001, 122, 10, 541, 199, 328, 411, 67, 237, 164, 670, 258, 475, 519, 17, 2220, 1283, 70, 1025, 9, 6, 223, 439, 184, 47, 212, 485, 19, 442, 272, 226, 28, 847, 387, 510, 43, 1023, 701, 692, 815, 325, 302, 542, 1517, 349, 416, 101, 173, 1593, 317, 173, 993, 269, 532, 222, 2684, 21, 606, 79]"
24,16.604511260986328,0,92160000,"[576, 42, 87, 513, 189, 999, 148, 14, 582, 223, 354, 352, 63, 268, 144, 602, 238, 421, 454, 30, 2200, 1226, 71, 1075, 14, 4, 170, 631, 196, 42, 247, 421, 21, 439, 269, 215, 19, 811, 487, 455, 79, 1050, 755, 628, 575, 292, 417, 434, 1392, 378, 385, 195, 160, 1460, 286, 226, 892, 246, 512, 190, 3392, 7, 682, 55]"
25,16.67420768737793,0,92160000,"[700, 50, 81, 590, 133, 985, 167, 6, 655, 187, 270, 380, 62, 228, 202, 708, 242, 481, 557, 64, 2120, 1212, 85, 1012, 1, 6, 166, 529, 132, 53, 134, 433, 21, 527, 291, 246, 25, 738, 373, 536, 49, 1133, 691, 686, 758, 220, 417, 519, 1413, 417, 366, 155, 165, 1555, 309, 211, 988, 217, 481, 219, 2952, 14, 613, 64]"
26,16.723648071289062,0,92160000,"[617, 56, 55, 555, 163, 985, 146, 5, 514, 232, 413, 339, 70, 211, 133, 649, 204, 404, 469, 48, 2146, 1240, 101, 1187, 19, 6, 132, 511, 125, 51, 159, 430, 16, 432, 300, 220, 29, 893, 575, 451, 63, 1135, 725, 652, 603, 287, 410, 526, 1450, 427, 371, 167, 138, 1588, 242, 134, 936, 176, 573, 226, 3109, 11, 686, 74]"
27,16.706560134887695,0,92160000,"[607, 55, 71, 586, 94, 1013, 142, 13, 495, 152, 285, 358, 56, 227, 181, 629, 325, 450, 496, 44, 2308, 1272, 81, 970, 6, 3, 192, 585, 99, 48, 218, 451, 14, 432, 270, 202, 25, 763, 472, 441, 38, 1144, 725, 575, 635, 269, 328, 521, 1537, 377, 372, 214, 147, 1665, 288, 125, 989, 224, 580, 204, 3177, 8, 666, 61]"
28,16.648096084594727,0,92160000,"[758, 70, 78, 537, 140, 952, 142, 13, 596, 204, 291, 406, 73, 277, 168, 624, 235, 482, 579, 61, 2050, 1285, 58, 1103, 25, 7, 173, 507, 98, 46, 233, 471, 17, 502, 283, 242, 43, 796, 441, 527, 75, 1102, 779, 659, 732, 301, 284, 509, 1343, 425, 411, 185, 175, 1464, 301, 134, 1078, 221, 490, 197, 2770, 15, 687, 70]"
29,16.679935455322266,0,92160000,"[536, 39, 67, 529, 176, 1005, 159, 8, 612, 225, 469, 317, 71, 235, 156, 616, 295, 388, 500, 33, 2057, 1194, 76, 1050, 17, 0, 165, 506, 190, 35, 201, 363, 12, 420, 271, 236, 17, 787, 557, 485, 45, 1242, 697, 645, 601, 383, 315, 466, 1530, 437, 427, 172, 147, 1579, 324, 175, 844, 262, 530, 190, 3114, 19, 723, 58]"
30,16.603551864624023,0,92147712,"[615, 47, 85, 610, 178, 946, 151, 8, 572, 227, 450, 376, 81, 213, 147, 635, 247, 404, 479, 38, 2102, 1195, 58, 1101, 15, 4, 182, 479, 127, 34, 209, 372, 24, 517, 337, 239, 26, 767, 419, 480, 65, 1270, 746, 623, 617, 306, 340, 547, 1536, 429, 353, 140, 150, 1522, 302, 164, 982, 260, 533, 218, 2924, 12, 695, 66]"
31,16.64771270751953,0,92160000,"[572, 40, 60, 543, 170, 1036, 229, 13, 578, 202, 398, 345, 60, 224, 186, 612, 275, 467, 478, 49, 1846, 1265, 82, 1185, 12, 6, 254, 443, 150, 43, 218, 388, 15, 480, 249, 213, 29, 942, 486, 495, 60, 1296, 745, 670, 635, 290, 388, 493, 1166, 383, 373, 211, 194, 1223, 351, 192, 887, 220, 620, 229, 3227, 11, 733, 65]"
32,16.677248001098633,0,92160000,"[579, 57, 64, 553, 152, 996, 119, 16, 577, 226, 391, 331, 64, 257, 155, 620, 287, 453, 497, 37, 2056, 1291, 78, 1134, 10, 7, 180, 462, 128, 37, 255, 365, 16, 480, 300, 201, 21, 806, 459, 501, 44, 1226, 760, 618, 596, 298, 300, 493, 1446, 442, 392, 185, 164, 1450, 264, 173, 919, 197, 626, 218, 3136, 7, 774, 54]"
33,16.618431091308594,0,92160000,"[657, 42, 71, 527, 182, 942, 204, 8, 541, 192, 533, 336, 49, 193, 179, 718, 246, 413, 476, 41, 2152, 1065, 91, 1238, 15, 3, 188, 508, 148, 61, 249, 357, 16, 382, 309, 192, 28, 732, 462, 487, 49, 1305, 717, 602, 602, 299, 342, 563, 1483, 427, 425, 181, 143, 1430, 311, 161, 876, 209, 601, 188, 3058, 10, 746, 39]"
