iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,6.563615798950195,0,92113920,"[4271, 7745, 2673, 2067, 1095, 3749, 2852, 5533]"
4,6.5386881828308105,0,92126208,"[4100, 7631, 2624, 2106, 1184, 3802, 2946, 5596]"
5,6.556960105895996,0,92135424,"[4309, 8076, 2643, 2008, 1058, 3602, 2698, 5598]"
6,6.6221442222595215,0,92110848,"[4146, 7892, 2385, 1677, 1090, 3624, 3129, 6041]"
7,6.58351993560791,0,92104704,"[4335, 8320, 2306, 1909, 1038, 3652, 2723, 5699]"
8,6.528192043304443,0,92098560,"[4286, 7403, 2526, 2261, 1144, 3623, 3062, 5675]"
9,6.541920185089111,0,92120064,"[4163, 7585, 2452, 2106, 1144, 3680, 3092, 5765]"
10,6.586048126220703,0,92018688,"[4147, 7629, 2485, 1981, 1113, 3606, 3067, 5926]"
11,6.536159992218018,0,92064768,"[4442, 8190, 2619, 2294, 1140, 3584, 2564, 5136]"
12,6.5957441329956055,0,92113920,"[4117, 7417, 2554, 1983, 1120, 3501, 3174, 6119]"
13,6.534751892089844,0,92061696,"[4073, 7433, 2683, 1952, 1156, 3755, 2986, 5930]"
14,6.560351848602295,0,92046336,"[4210, 8105, 2440, 1797, 1061, 3558, 3035, 5757]"
15,6.5556159019470215,0,92077056,"[4130, 7072, 2591, 2257, 1184, 3761, 3140, 5838]"
16,6.634943962097168,0,92055552,"[4091, 7912, 2492, 2023, 1192, 3636, 2820, 5800]"
17,6.518752098083496,0,91997184,"[4258, 8109, 2412, 1932, 1102, 3504, 2790, 5840]"
18,6.541344165802002,0,92132352,"[4413, 7260, 2647, 2281, 1131, 3530, 2971, 5758]"
19,6.544703960418701,0,92089344,"[4512, 7879, 2459, 1917, 1105, 3523, 2824, 5758]"
20,6.577184200286865,0,92092416,"[4223, 7737, 2430, 1903, 982, 3497, 3159, 6047]"
21,6.567391872406006,0,92003328,"[4223, 7870, 2656, 2074, 1170, 3511, 2856, 5589]"
22,6.5187201499938965,0,92110848,"[4210, 7408, 2616, 2044, 1194, 3574, 3182, 5756]"
23,6.5423359870910645,0,92077056,"[4238, 7560, 2433, 1932, 1129, 3573, 3217, 5891]"
24,6.534976005554199,0,92089344,"[4387, 7713, 2561, 2145, 1139, 3744, 2802, 5486]"
25,6.551392078399658,0,92086272,"[4414, 7393, 2600, 2295, 1161, 3732, 2808, 5573]"
26,6.612959861755371,0,92046336,"[4439, 7720, 2680, 2087, 1157, 3676, 2793, 5411]"
27,6.567135810852051,0,92086272,"[4615, 7116, 2842, 2190, 1226, 3811, 2731, 5445]"
28,6.580607891082764,0,92092416,"[4360, 7863, 2329, 2067, 1071, 3674, 2922, 5692]"
29,6.519999980926514,0,92135424,"[4344, 7164, 2801, 2149, 1190, 3713, 2954, 5677]"
30,7.02294397354126,0,92006400,"[4308, 7855, 2401, 1959, 1079, 3472, 2881, 5995]"
31,6.5423359870910645,0,92021760,"[4295, 7646, 2611, 2033, 1148, 3725, 2914, 5583]"
32,6.530176162719727,0,92073984,"[4187, 7696, 2515, 2032, 1254, 3579, 2888, 5821]"
33,6.554975986480713,0,92123136,"[4273, 7653, 2549, 1874, 1132, 3666, 2972, 5869]"
34,6.545248031616211,0,92098560,"[4026, 7788, 2500, 1956, 1190, 3746, 3011, 5763]"
35,6.536992073059082,0,92012544,"[4174, 7650, 2566, 2222, 1307, 3626, 2869, 5538]"
36,6.565824031829834,0,92086272,"[4313, 7841, 2385, 1947, 1063, 3686, 2903, 5838]"
