iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
45,6.569471836090088,0,92110848,"[1490, 1431, 3984, 2478, 5816, 3949, 2058, 8778]"
46,6.542975902557373,0,92135424,"[1597, 1522, 4050, 2564, 5816, 3828, 2211, 8404]"
47,6.572544097900391,0,92150784,"[1748, 1500, 4004, 2516, 5702, 3933, 2280, 8314]"
48,6.606815814971924,0,92123136,"[1536, 1518, 4259, 2512, 5712, 3931, 1935, 8585]"
49,6.587423801422119,0,92110848,"[1535, 1299, 4060, 2496, 5740, 3960, 2290, 8604]"
50,6.609856128692627,0,92153856,"[1561, 1393, 4214, 2435, 5737, 3981, 2100, 8577]"
51,6.59497594833374,0,92083200,"[1653, 1541, 4073, 2496, 5556, 3995, 2232, 8429]"
52,6.574912071228027,0,92101632,"[1790, 1580, 3901, 2600, 5704, 3826, 2333, 8247]"
53,6.573311805725098,0,92120064,"[1719, 1419, 3884, 2670, 5895, 3946, 2173, 8281]"
54,6.702271938323975,0,92156928,"[1573, 1311, 4155, 2469, 5739, 3862, 2150, 8740]"
55,6.56220817565918,0,92098560,"[1702, 1557, 3939, 2639, 5565, 3969, 2214, 8395]"
56,7.620319843292236,0,92153856,"[1693, 1487, 4033, 2564, 5828, 3977, 2139, 8277]"
57,7.520448207855225,0,92110848,"[1725, 1519, 4155, 2570, 5447, 3966, 2197, 8405]"
58,6.5767998695373535,0,92120064,"[1685, 1577, 4070, 2603, 5818, 3919, 2195, 8120]"
59,12.80025577545166,0,92101632,"[1656, 1616, 4087, 2628, 5796, 3775, 2318, 8105]"
60,6.58732795715332,0,92153856,"[1585, 1450, 4115, 2476, 5836, 3961, 2230, 8345]"
61,6.560031890869141,0,92160000,"[1595, 1420, 4391, 2348, 5621, 3931, 2125, 8569]"
62,6.608255863189697,0,92126208,"[1652, 1529, 4097, 2623, 5653, 3808, 2220, 8407]"
63,6.6011199951171875,0,92147712,"[1671, 1533, 3979, 2603, 5885, 3659, 2319, 8347]"
64,6.631392002105713,0,92160000,"[1476, 1400, 4084, 2532, 5985, 3923, 2065, 8535]"
65,6.546048164367676,0,92147712,"[1825, 1671, 4008, 2660, 5559, 3629, 2443, 8201]"
66,6.561888217926025,0,92126208,"[1781, 1685, 4024, 2559, 5620, 3753, 2465, 8102]"
67,6.624447822570801,0,92101632,"[1592, 1391, 3938, 2351, 5979, 3817, 2160, 8753]"
68,6.584415912628174,0,92129280,"[1714, 1408, 4480, 2486, 5669, 3758, 2265, 8210]"
69,6.593120098114014,0,92126208,"[1596, 1377, 3978, 2505, 5827, 4011, 2129, 8566]"
70,6.567552089691162,0,92070912,"[1660, 1499, 4223, 2536, 5834, 3631, 2285, 8303]"
71,6.576735973358154,0,92126208,"[1724, 1594, 3919, 2414, 5652, 3833, 2306, 8547]"
72,6.5562238693237305,0,92135424,"[1648, 1442, 4321, 2455, 5692, 3812, 2108, 8514]"
73,6.602752208709717,0,92098560,"[1727, 1506, 3995, 2551, 5911, 3819, 2131, 8340]"
74,6.9892802238464355,0,92160000,"[1561, 1366, 4047, 2489, 5789, 4015, 2101, 8632]"
75,6.595808029174805,0,92144640,"[1692, 1486, 3873, 2615, 5877, 3853, 2357, 8242]"
76,6.5772480964660645,0,92135424,"[1470, 1342, 3962, 2503, 5855, 3977, 2015, 8868]"
77,6.614463806152344,0,92092416,"[1575, 1447, 3879, 2414, 5927, 3796, 2161, 8779]"
78,6.5950398445129395,0,92113920,"[1786, 1490, 4218, 2603, 5603, 3744, 2322, 8219]"
79,6.574560165405273,0,92153856,"[1617, 1529, 3909, 2564, 6029, 3736, 2118, 8496]"
80,6.573919773101807,0,92067840,"[1573, 1412, 4204, 2472, 5559, 4071, 2098, 8581]"
81,6.570400238037109,0,92132352,"[1767, 1505, 3866, 2507, 5699, 3980, 2150, 8517]"
82,6.5801920890808105,0,92126208,"[1683, 1505, 4058, 2605, 5583, 3885, 2255, 8415]"
83,6.563583850860596,0,92160000,"[1590, 1329, 4243, 2534, 5916, 3888, 2191, 8309]"
84,6.602047920227051,0,92138496,"[1551, 1439, 4009, 2585, 5713, 3813, 2122, 8761]"
85,6.566688060760498,0,92095488,"[1767, 1651, 4086, 2709, 5610, 3856, 2226, 8074]"
86,6.5648322105407715,0,92153856,"[1700, 1558, 4215, 2554, 5634, 3856, 2295, 8186]"
87,6.568672180175781,0,92153856,"[1486, 1338, 4199, 2500, 5872, 3914, 2133, 8556]"
88,6.542367935180664,0,92110848,"[1677, 1563, 4284, 2634, 5699, 3771, 2124, 8232]"
89,6.564223766326904,0,92113920,"[1609, 1516, 3952, 2629, 5641, 4053, 2223, 8362]"
90,6.566271781921387,0,92147712,"[1829, 1549, 4047, 2643, 5516, 3742, 2550, 8120]"
91,6.579071998596191,0,92104704,"[1869, 1529, 4267, 2700, 5317, 3877, 2343, 8080]"
92,6.5491838455200195,0,92107776,"[1544, 1537, 3881, 2542, 6016, 3871, 2117, 8475]"
93,6.558271884918213,0,92120064,"[1609, 1414, 4013, 2484, 5834, 3813, 2173, 8647]"
94,6.57209587097168,0,92144640,"[1734, 1593, 3962, 2641, 5959, 3792, 2198, 8116]"
95,6.582880020141602,0,92144640,"[1740, 1524, 4146, 2635, 5492, 3949, 2310, 8199]"
96,6.581376075744629,0,92129280,"[1472, 1377, 4303, 2356, 5725, 3923, 1857, 8977]"
97,6.536672115325928,0,92135424,"[1588, 1402, 3907, 2532, 5788, 4071, 2047, 8657]"
98,6.63043212890625,0,92086272,"[1767, 1627, 4027, 2665, 5480, 3707, 2382, 8321]"
99,6.564671993255615,0,92116992,"[1618, 1525, 4152, 2618, 5708, 3876, 2058, 8431]"
100,6.633152008056641,0,92077056,"[1595, 1313, 4225, 2558, 5625, 3937, 2221, 8499]"
101,6.563007831573486,0,92107776,"[1811, 1638, 3939, 2733, 5768, 3852, 2289, 7953]"
102,6.56441593170166,0,92116992,"[1768, 1606, 4037, 2734, 5572, 3795, 2422, 8052]"
