iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,3.317888021469116,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
4,3.312448024749756,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
5,3.3832321166992188,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
6,3.3460800647735596,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
7,3.359584093093872,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
8,3.3208320140838623,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
9,3.301568031311035,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
10,3.294719934463501,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
11,3.3123199939727783,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
12,3.3228800296783447,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
13,3.316512107849121,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
14,3.312191963195801,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
15,3.32857608795166,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
16,3.308351993560791,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
17,3.292383909225464,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
18,3.320352077484131,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
19,3.3086400032043457,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
20,3.3228158950805664,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
21,3.3652799129486084,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
22,3.3970561027526855,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
23,3.298975944519043,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
24,3.3201279640197754,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
25,3.3071680068969727,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
26,3.312096118927002,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
27,3.3248000144958496,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
28,3.3049280643463135,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
29,3.295232057571411,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
30,3.3434879779815674,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
31,3.2904000282287598,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
32,3.303744077682495,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
33,3.30784010887146,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
34,3.299936056137085,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
35,3.314271926879883,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
36,3.315840005874634,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
37,3.313215970993042,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
38,3.291424036026001,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
39,3.2972159385681152,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
40,3.31823992729187,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
41,3.2812159061431885,0,768000,"[0, 0, 0, 0, 0, 0, 0, 250]"
