iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,6.5035200119018555,0,90571776,"[3974, 3204, 2897, 2603, 4833, 3015, 2655, 6302]"
4,6.440544128417969,0,90356736,"[3712, 2960, 2698, 2529, 5118, 2982, 2635, 6779]"
5,6.540639877319336,0,90737664,"[3745, 3117, 2595, 2687, 4827, 2988, 2597, 6981]"
6,6.669312000274658,0,89788416,"[3652, 3119, 2441, 2693, 5018, 2893, 2283, 7129]"
7,6.4339518547058105,0,90221568,"[3605, 3124, 2494, 2615, 4834, 3029, 2332, 7336]"
8,6.46284818649292,0,90326016,"[3627, 3027, 2850, 2776, 5084, 2963, 2504, 6572]"
9,6.451327800750732,0,89966592,"[3455, 3023, 2784, 2645, 5107, 3079, 2366, 6827]"
10,6.462656021118164,0,90175488,"[3694, 3045, 2615, 2594, 5129, 2938, 2445, 6894]"
11,6.491744041442871,0,91017216,"[3985, 3034, 2904, 2702, 4966, 3094, 2737, 6206]"
12,6.412896156311035,0,90006528,"[3397, 2820, 2597, 2634, 5184, 3026, 2508, 7133]"
13,6.657951831817627,0,90252288,"[3743, 2938, 2669, 2782, 4968, 3100, 2367, 6812]"
14,6.437727928161621,0,90135552,"[3795, 2907, 2579, 2435, 5231, 2925, 2430, 7039]"
15,6.439680099487305,0,89852928,"[3526, 3085, 2729, 2598, 4885, 2979, 2537, 6910]"
16,6.429887771606445,0,90132480,"[3515, 3027, 2513, 2746, 5029, 3095, 2475, 6940]"
17,6.459648132324219,0,90630144,"[3872, 3184, 2677, 2682, 5052, 2987, 2522, 6526]"
18,6.466976165771484,0,90289152,"[3634, 3221, 2782, 3036, 4825, 2940, 2566, 6387]"
19,6.439968109130859,0,90178560,"[3643, 3162, 2623, 2649, 5077, 2988, 2363, 6850]"
20,6.412223815917969,0,89776128,"[3846, 2893, 2541, 2442, 5105, 2676, 2327, 7394]"
21,6.425695896148682,0,90083328,"[3726, 3221, 2666, 2777, 4839, 2893, 2579, 6623]"
22,6.4073920249938965,0,89975808,"[3501, 3160, 2795, 2624, 5082, 2851, 2603, 6673]"
23,6.431488037109375,0,89650176,"[3579, 2936, 2678, 2611, 5316, 2787, 2304, 6972]"
24,6.526847839355469,0,90878976,"[3836, 3203, 2727, 2704, 4931, 3095, 2725, 6362]"
25,6.444191932678223,0,90562560,"[3799, 3029, 2951, 2669, 4982, 2918, 2627, 6505]"
26,6.802495956420898,0,90657792,"[3891, 2956, 2795, 2793, 4941, 3058, 2470, 6607]"
27,6.48579216003418,0,90725376,"[3663, 3363, 2816, 3006, 4876, 3125, 2514, 6170]"
28,6.421696186065674,0,90147840,"[3692, 2942, 2646, 2542, 4892, 2970, 2551, 7110]"
29,6.4673919677734375,0,90286080,"[3683, 3218, 2877, 2902, 5072, 2908, 2477, 6253]"
30,6.494624137878418,0,90617856,"[3706, 3196, 2464, 2565, 5274, 2955, 2515, 6823]"
31,6.445024013519287,0,90504192,"[3802, 2968, 2824, 2738, 4974, 3019, 2539, 6597]"
32,6.551680088043213,0,90544128,"[3753, 3136, 2642, 2839, 5013, 2847, 2434, 6810]"
