,timestamp,gpu_util,gpu_mem_used,cpu_util,cpu_mem_used
0,1735915325.1794257,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",21.4,27171688448
1,1735915326.1854713,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",17.0,27993104384
2,1735915327.1872857,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",3.7,28297588736
3,1735915328.1882687,"[0, 0, 0, 0]","[928710656, 928710656, 945815552, 928710656]",2.8,28612915200
4,1735915329.2206874,"[0, 2, 0, 1]","[928710656, 1368653824, 1368653824, 1368653824]",1.8,28983996416
5,1735915330.2223847,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",8.9,29092483072
6,1735915331.2233016,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",19.4,32289865728
7,1735915332.2253182,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",97.5,36210192384
8,1735915333.227227,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,38013526016
9,1735915334.2291772,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.9,39827161088
10,1735915335.2311292,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,41712324608
11,1735915336.2328796,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,43651932160
12,1735915337.234795,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,45508972544
13,1735915338.236688,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.1,47425949696
14,1735915339.2385113,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,49229303808
15,1735915340.2404785,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,51225067520
16,1735915341.2422533,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,53035520000
17,1735915342.2433045,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.2,54877257728
18,1735915343.2451506,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",97.9,57339023360
19,1735915344.2469761,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",95.6,59027283968
20,1735915345.2488992,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",95.6,60724199424
21,1735915346.2508132,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",95.4,62339518464
22,1735915347.2527778,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",94.5,63991676928
23,1735915348.254635,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",95.8,65745158144
24,1735915349.2565858,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",96.8,67900628992
25,1735915350.2585454,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",85.6,77619101696
26,1735915351.260583,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",38.4,83914620928
27,1735915352.2625644,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",37.0,87484829696
28,1735915353.2646434,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",22.0,81137844224
29,1735915354.2666166,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",18.9,72608579584
30,1735915355.2687314,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",24.7,63709450240
31,1735915356.2708008,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",17.7,55972945920
32,1735915357.2728674,"[5, 5, 0, 0]","[1924399104, 1723072512, 1368653824, 1368653824]",44.9,50935160832
33,1735915358.2748091,"[0, 0, 0, 0]","[1924399104, 1723072512, 1368653824, 1368653824]",96.7,51462660096
34,1735915359.2767823,"[5, 5, 0, 0]","[2125725696, 1924399104, 1368653824, 1368653824]",95.4,51285012480
35,1735915360.2786899,"[0, 0, 0, 0]","[2125725696, 1924399104, 1368653824, 1368653824]",97.1,49161633792
36,1735915361.280554,"[0, 5, 0, 0]","[2528378880, 2125725696, 1368653824, 1368653824]",89.5,48115957760
37,1735915362.2825046,"[0, 0, 0, 0]","[2528378880, 2327052288, 1368653824, 1723072512]",92.2,46914641920
38,1735915363.284461,"[0, 0, 0, 0]","[2729705472, 2327052288, 1368653824, 1723072512]",96.7,46959386624
39,1735915364.2863822,"[0, 5, 0, 0]","[2729705472, 2528378880, 1368653824, 1723072512]",96.4,47005073408
40,1735915365.2883756,"[0, 0, 0, 0]","[2729705472, 2528378880, 1368653824, 1924399104]",96.2,46975709184
41,1735915366.2902653,"[0, 0, 0, 0]","[2931032064, 2528378880, 1368653824, 1924399104]",96.8,46909173760
42,1735915367.2912998,"[0, 5, 0, 0]","[2931032064, 2729705472, 1368653824, 2125725696]",97.1,44733640704
43,1735915368.2932417,"[0, 5, 0, 0]","[3132358656, 2931032064, 1368653824, 2125725696]",93.4,44901216256
44,1735915369.2951987,"[0, 0, 0, 0]","[3333685248, 2931032064, 1368653824, 2125725696]",95.7,44961394688
45,1735915370.297188,"[0, 0, 0, 0]","[3333685248, 2931032064, 1368653824, 2327052288]",93.1,44779851776
46,1735915371.2991562,"[0, 0, 0, 0]","[3333685248, 3132358656, 1368653824, 2327052288]",94.1,44910882816
47,1735915372.3011408,"[0, 0, 0, 0]","[3535011840, 3132358656, 1368653824, 2327052288]",97.0,44918325248
48,1735915373.3030467,"[0, 5, 0, 5]","[3736338432, 3333685248, 1368653824, 2528378880]",96.0,44699521024
49,1735915374.3050802,"[0, 0, 0, 0]","[3736338432, 3535011840, 1368653824, 2528378880]",96.4,42477404160
50,1735915375.3069708,"[0, 5, 0, 5]","[3937665024, 3736338432, 1368653824, 2729705472]",96.4,42618458112
51,1735915376.3089497,"[0, 0, 0, 0]","[3937665024, 3736338432, 1368653824, 2729705472]",97.2,42676269056
52,1735915377.3108435,"[5, 0, 0, 0]","[4138991616, 3736338432, 1368653824, 2729705472]",96.3,42506776576
53,1735915378.312813,"[0, 0, 0, 0]","[4138991616, 3937665024, 1368653824, 2931032064]",95.2,42487316480
54,1735915379.3148043,"[5, 0, 0, 0]","[6215172096, 4138991616, 1555300352, 3333685248]",81.8,39624437760
