iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,49.582176208496094,552961536,368641536
1,53.91507339477539,552961536,368641536
2,47.10825729370117,552961536,368641536
3,48.839073181152344,552961536,368641536
4,70.46272277832031,552961536,368641536
5,47.486846923828125,552961536,368641536
6,47.22911834716797,552961536,368641536
7,46.4633903503418,552961536,368641536
8,46.32022476196289,552961536,368641536
9,47.58406448364258,552961536,368641536
10,46.776702880859375,552961536,368641536
11,46.488670349121094,552961536,368641536
12,46.67091369628906,552961536,368641536
13,46.5305290222168,552961536,368641536
14,46.530494689941406,552961536,368641536
15,46.74156951904297,552961536,368641536
16,46.25507354736328,552961536,368641536
17,47.085472106933594,552961536,368641536
18,46.33180618286133,552961536,368641536
19,46.67055892944336,552961536,368641536
20,46.52783966064453,552961536,368641536
21,46.97411346435547,552961536,368641536
22,47.272705078125,552961536,368641536
23,46.25523376464844,552961536,368641536
24,46.21894454956055,552961536,368641536
25,46.30060958862305,552961536,368641536
26,46.15155029296875,552961536,368641536
27,52.878273010253906,552961536,368641536
28,46.33900833129883,552961536,368641536
29,46.3936653137207,552961536,368641536
30,45.918270111083984,552961536,368641536
31,46.10707092285156,552961536,368641536
32,46.49884796142578,552961536,368641536
33,45.965919494628906,552961536,368641536
34,46.14371109008789,552961536,368641536
35,46.104862213134766,552961536,368641536
36,47.42732620239258,552961536,368641536
37,46.00044631958008,552961536,368641536
38,46.51795196533203,552961536,368641536
39,45.9469108581543,552961536,368641536
40,46.54703903198242,552961536,368641536
41,46.25151824951172,552961536,368641536
42,46.09852981567383,552961536,368641536
43,46.07827377319336,552961536,368641536
44,46.083518981933594,552961536,368641536
45,48.21366500854492,552961536,368641536
46,46.52899169921875,552961536,368641536
47,46.291648864746094,552961536,368641536
48,46.97798538208008,552961536,368641536
49,46.410240173339844,552961536,368641536
50,46.13808059692383,552961536,368641536
51,46.91980743408203,552961536,368641536
52,49.064064025878906,552961536,368641536
53,45.914432525634766,552961536,368641536
54,45.99756622314453,552961536,368641536
55,45.96713638305664,552961536,368641536
56,46.721920013427734,552961536,368641536
57,45.82377624511719,552961536,368641536
58,46.06470489501953,552961536,368641536
59,46.17302322387695,552961536,368641536
60,46.172096252441406,552961536,368641536
61,46.126495361328125,552961536,368641536
62,45.84492874145508,552961536,368641536
63,46.370174407958984,552961536,368641536
64,46.03878402709961,552961536,368641536
65,45.90313720703125,552961536,368641536
66,46.0715217590332,552961536,368641536
67,45.90435028076172,552961536,368641536
68,46.076480865478516,552961536,368641536
69,45.84572982788086,552961536,368641536
70,45.96335983276367,552961536,368641536
71,52.94761657714844,552961536,368641536
72,46.563743591308594,552961536,368641536
73,46.230430603027344,552961536,368641536
74,45.89094543457031,552961536,368641536
75,46.95052719116211,552961536,368641536
76,46.52083206176758,552961536,368641536
77,46.20518493652344,552961536,368641536
78,46.23440170288086,552961536,368641536
79,46.50649642944336,552961536,368641536
80,46.73487854003906,552961536,368641536
81,45.757057189941406,552961536,368641536
82,45.95097732543945,552961536,368641536
83,46.777278900146484,552961536,368641536
84,46.0978889465332,552961536,368641536
85,46.122398376464844,552961536,368641536
86,46.24208068847656,552961536,368641536
87,45.89859390258789,552961536,368641536
88,46.29609680175781,552961536,368641536
89,46.22902297973633,552961536,368641536
90,45.8021125793457,552961536,368641536
91,45.94636917114258,552961536,368641536
92,46.096031188964844,552961536,368641536
93,46.05472183227539,552961536,368641536
94,46.50899124145508,552961536,368641536
95,46.3535041809082,552961536,368641536
96,46.03388977050781,552961536,368641536
97,45.80742263793945,552961536,368641536
98,46.07993698120117,552961536,368641536
99,45.734718322753906,552961536,368641536
