iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,44.119422912597656,552961536,368641536
1,41.308319091796875,552961536,368641536
2,41.24739074707031,552961536,368641536
3,41.461280822753906,552961536,368641536
4,41.69807815551758,552961536,368641536
5,41.39664077758789,552961536,368641536
6,43.21491241455078,552961536,368641536
7,41.42057418823242,552961536,368641536
8,41.39052963256836,552961536,368641536
9,41.51657485961914,552961536,368641536
10,41.63692855834961,552961536,368641536
11,44.272640228271484,552961536,368641536
12,41.58915328979492,552961536,368641536
13,41.48303985595703,552961536,368641536
14,42.022239685058594,552961536,368641536
15,41.93552017211914,552961536,368641536
16,41.48371124267578,552961536,368641536
17,41.45296096801758,552961536,368641536
18,42.30246353149414,552961536,368641536
19,41.50751876831055,552961536,368641536
20,41.5797119140625,552961536,368641536
21,41.46255874633789,552961536,368641536
22,41.352481842041016,552961536,368641536
23,41.40790557861328,552961536,368641536
24,42.19615936279297,552961536,368641536
25,41.31126403808594,552961536,368641536
26,41.61686325073242,552961536,368641536
27,42.528865814208984,552961536,368641536
28,41.475135803222656,552961536,368641536
29,41.4172477722168,552961536,368641536
30,41.50182342529297,552961536,368641536
31,42.05449676513672,552961536,368641536
32,41.52579116821289,552961536,368641536
33,41.60192108154297,552961536,368641536
34,41.56073760986328,552961536,368641536
35,42.71094512939453,552961536,368641536
36,41.3765754699707,552961536,368641536
37,41.53539276123047,552961536,368641536
38,41.43088150024414,552961536,368641536
39,41.47110366821289,552961536,368641536
40,41.54073715209961,552961536,368641536
41,41.3675537109375,552961536,368641536
42,41.56230545043945,552961536,368641536
43,41.63353729248047,552961536,368641536
44,41.58524703979492,552961536,368641536
45,41.400001525878906,552961536,368641536
46,41.57699203491211,552961536,368641536
47,44.04963302612305,552961536,368641536
48,41.54243087768555,552961536,368641536
49,41.112735748291016,552961536,368641536
50,41.66796875,552961536,368641536
51,41.32515335083008,552961536,368641536
52,41.50611114501953,552961536,368641536
53,41.61996841430664,552961536,368641536
54,41.438079833984375,552961536,368641536
55,41.377376556396484,552961536,368641536
56,41.53007888793945,552961536,368641536
57,41.50128173828125,552961536,368641536
58,41.322784423828125,552961536,368641536
59,41.43894577026367,552961536,368641536
60,41.31043243408203,552961536,368641536
61,41.445377349853516,552961536,368641536
62,41.484703063964844,552961536,368641536
63,41.46547317504883,552961536,368641536
64,41.431617736816406,552961536,368641536
65,41.469696044921875,552961536,368641536
66,44.226688385009766,552961536,368641536
67,41.40534210205078,552961536,368641536
68,41.30665588378906,552961536,368641536
69,46.2468147277832,552961536,368641536
70,47.12665557861328,552961536,368641536
71,41.4516487121582,552961536,368641536
72,41.67049789428711,552961536,368641536
73,44.48582458496094,552961536,368641536
74,41.51580810546875,552961536,368641536
75,41.36742401123047,552961536,368641536
76,41.51987075805664,552961536,368641536
77,41.45427322387695,552961536,368641536
78,41.48342514038086,552961536,368641536
79,41.534912109375,552961536,368641536
80,41.38307189941406,552961536,368641536
81,41.434913635253906,552961536,368641536
82,41.74473571777344,552961536,368641536
83,41.19734573364258,552961536,368641536
84,41.75468826293945,552961536,368641536
85,41.914817810058594,552961536,368641536
86,41.36921691894531,552961536,368641536
87,41.41155242919922,552961536,368641536
88,41.680416107177734,552961536,368641536
89,41.552127838134766,552961536,368641536
90,41.483585357666016,552961536,368641536
91,41.74873733520508,552961536,368641536
92,41.35852813720703,552961536,368641536
93,41.47942352294922,552961536,368641536
94,42.05436706542969,552961536,368641536
95,41.5467529296875,552961536,368641536
96,41.51094436645508,552961536,368641536
97,41.53519821166992,552961536,368641536
98,41.52988815307617,552961536,368641536
99,41.469566345214844,552961536,368641536
