,timestamp,gpu_util,gpu_mem_used,cpu_util,cpu_mem_used
0,1735916008.5245655,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",0.0,27627196416
1,1735916009.5307968,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",16.3,28387622912
2,1735916010.5328126,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",9.0,28651716608
3,1735916011.5349238,"[0, 0, 0, 0]","[928710656, 928710656, 935002112, 928710656]",6.1,28927934464
4,1735916012.538133,"[0, 2, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",4.7,29375672320
5,1735916013.539271,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",6.4,29589336064
6,1735916014.5409648,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",7.6,29574742016
7,1735916015.5427918,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",4.9,29565100032
8,1735916016.544798,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",49.6,31768637440
9,1735916017.5459378,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.1,33592803328
10,1735916018.547293,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,35441086464
11,1735916019.549159,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,37303734272
12,1735916020.5511165,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.9,39160270848
13,1735916021.5531778,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,40922861568
14,1735916022.555214,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.6,42618101760
15,1735916023.5572057,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.6,44417740800
16,1735916024.5591426,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.6,46195847168
17,1735916025.5610387,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.5,48059682816
