iteration,latency (ms)
0,177.56275939941406
1,177.45590209960938
2,177.232666015625
3,177.7857208251953
4,177.68345642089844
5,177.92825317382812
6,177.57066345214844
7,177.26296997070312
8,177.4186248779297
9,177.71807861328125
10,177.37545776367188
11,177.1578826904297
12,177.1439971923828
13,178.01040649414062
14,177.2022705078125
15,177.59942626953125
16,177.19874572753906
17,177.1759033203125
18,177.6475830078125
19,177.7671661376953
20,177.3362579345703
21,177.9232635498047
22,177.96124267578125
23,177.47314453125
24,177.1894073486328
25,177.4539794921875
26,177.6327362060547
27,176.98194885253906
28,177.297607421875
29,177.45846557617188
30,177.36495971679688
31,177.21437072753906
32,177.3283233642578
33,177.72349548339844
34,177.22860717773438
35,176.96006774902344
36,176.99559020996094
37,177.87423706054688
38,177.384765625
39,177.83456420898438
40,177.70999145507812
41,177.44613647460938
42,177.2551727294922
43,177.7803192138672
44,177.08114624023438
45,177.2690887451172
46,177.552734375
47,177.58082580566406
48,177.2986297607422
49,177.1595458984375
50,177.45884704589844
51,177.4279327392578
52,177.5320281982422
53,177.5696563720703
54,177.52613830566406
55,177.92886352539062
56,177.81861877441406
57,177.51773071289062
58,177.64569091796875
59,177.3838653564453
60,177.461669921875
61,177.66294860839844
62,177.4945526123047
63,177.4943084716797
64,177.42367553710938
65,177.69244384765625
66,177.50860595703125
67,177.4952392578125
68,177.721435546875
69,177.54074096679688
70,177.25450134277344
71,178.48556518554688
72,177.0287322998047
73,177.79295349121094
74,177.2771453857422
75,177.21177673339844
76,177.42442321777344
77,177.36000061035156
78,177.7309112548828
79,177.5608673095703
80,177.59432983398438
81,177.4719696044922
82,177.7235565185547
83,177.28536987304688
84,177.39453125
85,178.51913452148438
86,177.5272979736328
87,177.10662841796875
88,177.85382080078125
89,177.4749755859375
90,177.4541473388672
91,177.49276733398438
92,177.75331115722656
93,177.6790008544922
94,177.33827209472656
95,177.96620178222656
96,177.7740478515625
97,177.65660095214844
98,177.38796997070312
99,177.1484832763672
