iteration,latency (ms)
0,177.79122924804688
1,177.39283752441406
2,177.55442810058594
3,177.3668212890625
4,177.9901123046875
5,177.90133666992188
6,177.56991577148438
7,177.81094360351562
8,177.5794219970703
9,177.46365356445312
10,177.45196533203125
11,177.43466186523438
12,177.7589111328125
13,177.8684539794922
14,177.6221466064453
15,177.36268615722656
16,177.3144989013672
17,177.60716247558594
18,177.6862030029297
19,177.45458984375
20,177.3984375
21,177.23043823242188
22,177.45298767089844
23,177.40261840820312
24,177.54454040527344
25,177.81753540039062
26,177.30018615722656
27,177.2130889892578
28,177.5147247314453
29,177.65402221679688
30,177.50653076171875
31,177.73855590820312
32,177.6084442138672
33,177.0530548095703
34,177.31369018554688
35,177.97398376464844
36,177.56719970703125
37,178.49197387695312
38,177.54464721679688
39,177.2801971435547
40,177.65206909179688
41,177.48419189453125
42,176.93370056152344
43,177.58041381835938
44,177.52108764648438
45,177.74960327148438
46,177.65341186523438
47,177.17958068847656
48,177.9866943359375
49,177.25442504882812
50,177.23001098632812
51,177.3306884765625
52,178.06092834472656
53,177.6714630126953
54,177.3951416015625
55,177.9784393310547
56,177.47030639648438
57,177.36329650878906
58,177.6123504638672
59,177.53091430664062
60,177.33570861816406
61,177.51402282714844
62,177.57142639160156
63,177.19349670410156
64,177.33375549316406
65,177.35264587402344
66,177.7510986328125
67,177.5985870361328
68,177.4411163330078
69,177.4905548095703
70,177.5654754638672
71,177.859619140625
72,177.1502685546875
73,177.3579864501953
74,177.410400390625
75,177.53184509277344
76,177.20999145507812
77,177.35714721679688
78,177.64988708496094
79,177.60263061523438
80,177.64682006835938
81,177.50857543945312
82,177.4571533203125
83,177.1959991455078
84,177.12106323242188
85,177.4619903564453
86,177.5696258544922
87,177.4165802001953
88,177.06317138671875
89,177.22531127929688
90,177.32179260253906
91,177.3527374267578
92,177.2565460205078
93,177.68063354492188
94,177.41017150878906
95,177.3194580078125
96,177.17385864257812
97,177.5510711669922
98,177.66522216796875
99,177.39999389648438
