iteration,latency (ms)
0,313.2698974609375
1,313.3547058105469
2,313.4324951171875
3,313.5537414550781
4,312.8644104003906
5,313.1124267578125
6,313.7433776855469
7,313.3443908691406
8,312.9602355957031
9,313.37652587890625
10,313.39959716796875
11,312.65020751953125
12,312.6580810546875
13,313.3831481933594
14,313.2926330566406
15,313.5133056640625
16,312.9249572753906
17,312.9206848144531
18,313.3072509765625
19,312.79644775390625
20,313.8175964355469
21,313.1488952636719
22,313.95135498046875
23,312.7240905761719
24,312.990234375
25,313.259521484375
26,312.8574523925781
27,313.622802734375
28,313.4906921386719
29,313.6387023925781
30,313.3042297363281
31,313.3933410644531
32,314.0064697265625
33,314.59906005859375
34,313.3563232421875
35,313.3719482421875
36,313.46435546875
37,312.9677734375
38,313.3823547363281
39,313.2648620605469
40,312.4752197265625
41,312.98919677734375
42,313.5716552734375
43,312.9619140625
44,313.33648681640625
45,313.3648376464844
46,313.5823974609375
47,312.9901123046875
48,313.3380126953125
49,313.0594177246094
50,313.5384826660156
51,312.643798828125
52,312.5794982910156
53,313.0591125488281
54,312.9104309082031
55,313.7989501953125
56,313.4598083496094
57,313.0789794921875
58,314.25140380859375
59,313.53363037109375
60,313.6405334472656
61,313.6396179199219
62,313.4444885253906
63,313.72198486328125
64,313.3336181640625
65,313.1734313964844
66,313.7075500488281
67,313.41961669921875
68,313.5350341796875
69,313.0522155761719
70,313.0928039550781
71,313.7034606933594
72,314.0402526855469
73,313.58642578125
74,313.6539001464844
75,313.50799560546875
76,314.12335205078125
77,312.88824462890625
78,312.7229309082031
79,313.12188720703125
80,313.58502197265625
81,312.868408203125
82,313.4831848144531
83,312.6937561035156
84,313.3733215332031
85,312.3531188964844
86,313.65087890625
87,313.2047424316406
88,313.3516845703125
89,313.3832702636719
90,313.6492614746094
91,313.53424072265625
92,313.5623474121094
93,313.9294128417969
94,313.96099853515625
95,313.402587890625
96,313.3372802734375
97,313.1174621582031
98,313.1100769042969
99,313.14422607421875
