iteration,latency (ms)
0,174.31146240234375
1,174.57254028320312
2,174.4673309326172
3,174.28163146972656
4,174.64976501464844
5,174.2984619140625
6,175.08213806152344
7,174.8322296142578
8,174.27871704101562
9,174.56690979003906
10,174.7942352294922
11,174.46841430664062
12,174.8107452392578
13,174.61862182617188
14,174.77066040039062
15,174.62704467773438
16,174.57228088378906
17,174.6003875732422
18,174.6616668701172
19,174.32655334472656
20,174.83740234375
21,174.3816680908203
22,174.5269775390625
23,174.3536376953125
24,174.39756774902344
25,174.5747833251953
26,174.15557861328125
27,174.7890625
28,174.78604125976562
29,174.75669860839844
30,174.42588806152344
31,174.5711669921875
32,173.99154663085938
33,174.56201171875
34,174.11068725585938
35,174.45184326171875
36,174.46995544433594
37,174.41212463378906
38,174.75970458984375
39,174.265625
40,175.0362548828125
41,174.33737182617188
42,174.8441925048828
43,174.7552947998047
44,174.30166625976562
45,174.62684631347656
46,174.50428771972656
47,174.27017211914062
48,174.12179565429688
49,174.1189422607422
50,174.88902282714844
51,174.80479431152344
52,174.53036499023438
53,174.86268615722656
54,174.4214324951172
55,174.49795532226562
56,174.5762939453125
57,174.8462677001953
58,174.33914184570312
59,174.5386199951172
60,174.4141387939453
61,174.96531677246094
62,174.77993774414062
63,174.62448120117188
64,174.60035705566406
65,174.60240173339844
66,174.72840881347656
67,174.61801147460938
68,174.57215881347656
69,174.0188446044922
70,174.5608367919922
71,174.82342529296875
72,174.36746215820312
73,174.39144897460938
74,174.43008422851562
75,174.70697021484375
76,174.3429412841797
77,174.92147827148438
78,174.23802185058594
79,173.91497802734375
80,174.5113983154297
81,174.61203002929688
82,174.73971557617188
83,174.52239990234375
84,174.41539001464844
85,174.7756805419922
86,174.542724609375
87,174.663330078125
88,174.53407287597656
89,174.73004150390625
90,174.40658569335938
91,174.5576629638672
92,174.54867553710938
93,174.42518615722656
94,174.6150360107422
95,174.65951538085938
96,174.355224609375
97,174.78121948242188
98,174.22781372070312
99,174.7526397705078
