iteration,Latency (s)
0,1.993077278137207
1,1.9935874938964844
2,1.9949076175689697
3,1.9937174320220947
4,1.9960741996765137
5,1.9938044548034668
6,1.9957664012908936
7,1.995936393737793
8,1.9950988292694092
9,1.9957919120788574
10,1.9933717250823975
11,1.994821548461914
12,1.9945409297943115
13,1.9966387748718262
14,1.9948697090148926
15,1.994032382965088
16,1.9937000274658203
17,1.9927587509155273
18,1.9945597648620605
19,1.9954581260681152
20,1.9929687976837158
21,1.9961938858032227
22,1.9926958084106445
23,1.9937503337860107
24,1.9959990978240967
25,1.9960901737213135
26,1.997950553894043
27,1.994126558303833
28,1.994727373123169
29,1.9951612949371338
30,1.9936842918395996
31,1.9970145225524902
32,1.9937212467193604
33,2.0019617080688477
34,1.9923129081726074
35,1.993908405303955
36,1.9958341121673584
37,1.996485710144043
38,1.9928319454193115
39,1.9961059093475342
40,1.993675708770752
41,1.995779037475586
42,1.9929144382476807
43,1.996657371520996
44,1.9940361976623535
45,1.9953536987304688
46,1.9957780838012695
47,1.9962620735168457
48,1.993882417678833
49,1.9936776161193848
50,1.9922678470611572
51,1.9932942390441895
52,1.9945616722106934
53,1.9931821823120117
54,1.9963462352752686
55,1.9969468116760254
56,1.9967689514160156
57,1.9949944019317627
58,1.9967138767242432
59,1.9958581924438477
60,1.9970858097076416
61,1.9956855773925781
62,1.9957480430603027
63,1.9978094100952148
64,1.9953453540802002
65,1.994830846786499
66,1.9933781623840332
67,1.9942409992218018
68,1.9974210262298584
69,1.9944779872894287
70,1.9945859909057617
71,1.997985601425171
72,1.994347095489502
73,1.9911208152770996
74,1.993623971939087
75,1.9934072494506836
76,1.9933693408966064
77,1.9942054748535156
78,1.9934678077697754
79,1.9947969913482666
80,1.9934909343719482
81,1.994307041168213
82,1.997222661972046
83,1.9946234226226807
84,1.9963722229003906
85,1.9952261447906494
86,1.9955363273620605
87,1.9981794357299805
88,1.9929795265197754
89,1.9926598072052002
90,1.9953112602233887
91,1.9927153587341309
92,1.9962348937988281
93,1.9971163272857666
94,1.9968376159667969
95,1.9942626953125
96,1.9929885864257812
97,1.9955041408538818
98,1.993316411972046
99,1.9944722652435303
