iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,25.799968719482422,552960768,368640768
1,26.12188720703125,552960768,368640768
2,24.86319923400879,552960768,368640768
3,25.14201545715332,552960768,368640768
4,28.456607818603516,552960768,368640768
5,24.94278335571289,552960768,368640768
6,24.93462371826172,552960768,368640768
7,24.860992431640625,552960768,368640768
8,26.09766387939453,552960768,368640768
9,28.39798355102539,552960768,368640768
10,25.366527557373047,552960768,368640768
11,28.495519638061523,552960768,368640768
12,40.1077766418457,552960768,368640768
13,27.091007232666016,552960768,368640768
14,26.094783782958984,552960768,368640768
15,26.293920516967773,552960768,368640768
16,30.57539176940918,552960768,368640768
17,32.977054595947266,552960768,368640768
18,25.681856155395508,552960768,368640768
19,25.123872756958008,552960768,368640768
20,157.28378295898438,552960768,368640768
21,24.939071655273438,552960768,368640768
22,33.6135368347168,552960768,368640768
23,26.657983779907227,552960768,368640768
24,24.85958480834961,552960768,368640768
25,24.874143600463867,552960768,368640768
26,25.273759841918945,552960768,368640768
27,25.048416137695312,552960768,368640768
28,24.782943725585938,552960768,368640768
29,25.363359451293945,552960768,368640768
30,25.777183532714844,552960768,368640768
31,26.697280883789062,552960768,368640768
32,24.8022403717041,552960768,368640768
33,25.27337646484375,552960768,368640768
34,24.982336044311523,552960768,368640768
35,25.74163246154785,552960768,368640768
36,25.273311614990234,552960768,368640768
37,24.858400344848633,552960768,368640768
38,24.880895614624023,552960768,368640768
39,31.279008865356445,552960768,368640768
40,25.30348777770996,552960768,368640768
41,26.407007217407227,552960768,368640768
42,28.016128540039062,552960768,368640768
43,25.441631317138672,552960768,368640768
44,25.297216415405273,552960768,368640768
45,25.19286346435547,552960768,368640768
46,25.28441619873047,552960768,368640768
47,27.877599716186523,552960768,368640768
48,45.826271057128906,552960768,368640768
49,33.49049758911133,552960768,368640768
50,25.345535278320312,552960768,368640768
51,25.082656860351562,552960768,368640768
52,25.652576446533203,552960768,368640768
53,25.923072814941406,552960768,368640768
54,26.930784225463867,552960768,368640768
55,25.202816009521484,552960768,368640768
56,25.002399444580078,552960768,368640768
57,24.892255783081055,552960768,368640768
58,24.834815979003906,552960768,368640768
59,26.670879364013672,552960768,368640768
60,26.72774314880371,552960768,368640768
61,26.44246482849121,552960768,368640768
62,24.9202880859375,552960768,368640768
63,24.677215576171875,552960768,368640768
64,27.145343780517578,552960768,368640768
65,29.78825569152832,552960768,368640768
66,24.922176361083984,552960768,368640768
67,27.805503845214844,552960768,368640768
68,25.718528747558594,552960768,368640768
69,28.660991668701172,552960768,368640768
70,25.081024169921875,552960768,368640768
71,24.87491226196289,552960768,368640768
72,25.23299217224121,552960768,368640768
73,26.0949764251709,552960768,368640768
74,25.346527099609375,552960768,368640768
75,26.737472534179688,552960768,368640768
76,24.961408615112305,552960768,368640768
77,25.456607818603516,552960768,368640768
78,26.293567657470703,552960768,368640768
79,25.415359497070312,552960768,368640768
80,26.351551055908203,552960768,368640768
81,25.03923225402832,552960768,368640768
82,25.037599563598633,552960768,368640768
83,25.067359924316406,552960768,368640768
84,24.923967361450195,552960768,368640768
85,25.15724754333496,552960768,368640768
86,25.164127349853516,552960768,368640768
87,25.361631393432617,552960768,368640768
88,27.400672912597656,552960768,368640768
89,25.2893123626709,552960768,368640768
90,29.84236717224121,552960768,368640768
91,27.449983596801758,552960768,368640768
92,29.496320724487305,552960768,368640768
93,25.127199172973633,552960768,368640768
94,25.50726318359375,552960768,368640768
95,25.301631927490234,552960768,368640768
96,27.54595184326172,552960768,368640768
97,25.315488815307617,552960768,368640768
98,24.81100845336914,552960768,368640768
99,24.850112915039062,552960768,368640768
