iteration,latency (s)
0,0.5711812973022461
1,0.5765237808227539
2,0.537299394607544
3,0.5480270385742188
4,0.5387873649597168
5,0.5339975357055664
6,0.5482165813446045
7,0.540520191192627
8,0.5485239028930664
9,0.5611896514892578
10,0.5481371879577637
11,0.5534124374389648
12,0.5322222709655762
13,0.5448243618011475
14,0.549818754196167
15,0.5297572612762451
16,0.5327084064483643
17,0.6992716789245605
18,0.5438849925994873
19,0.5510575771331787
20,0.5350701808929443
21,0.5360815525054932
22,0.5236456394195557
23,0.5472683906555176
24,0.5400490760803223
25,0.5329720973968506
26,0.535853385925293
27,0.5243439674377441
28,0.5371263027191162
29,0.5432353019714355
30,0.5311903953552246
31,0.7076694965362549
32,0.5415997505187988
33,0.5383672714233398
34,0.5422317981719971
35,0.5210916996002197
36,0.5297706127166748
37,0.5358753204345703
38,0.5276498794555664
39,0.5272731781005859
40,0.5398838520050049
41,0.5246937274932861
42,0.5399465560913086
43,0.5249261856079102
44,0.523953914642334
45,0.5424981117248535
46,0.5236079692840576
47,0.5364868640899658
48,0.5229625701904297
49,0.5411765575408936
50,0.5401101112365723
51,0.5298910140991211
52,0.5365822315216064
53,0.5360896587371826
54,0.5238344669342041
55,0.5406146049499512
56,0.524944543838501
57,0.5357086658477783
58,0.5408635139465332
59,0.5270383358001709
60,0.5414595603942871
61,0.5274403095245361
62,0.5389752388000488
63,0.54447340965271
64,0.5234906673431396
65,0.5354883670806885
66,0.5217337608337402
67,0.5429573059082031
68,0.5289404392242432
69,0.5343756675720215
70,0.5364696979522705
71,0.8452153205871582
72,0.5370309352874756
73,0.540557861328125
74,0.5250260829925537
75,0.7963271141052246
76,0.5413837432861328
77,0.5252571105957031
78,0.5375254154205322
79,0.5306181907653809
80,0.5378451347351074
81,0.6915504932403564
82,0.5231127738952637
83,0.5426990985870361
84,0.538867712020874
85,0.5269792079925537
86,0.5381557941436768
87,0.5256388187408447
88,0.5437045097351074
89,0.7681794166564941
90,0.5258209705352783
91,0.538733720779419
92,0.533409595489502
93,0.5282955169677734
94,0.5399267673492432
95,0.5224158763885498
96,0.5442917346954346
97,0.5284161567687988
98,0.5299019813537598
99,0.5417914390563965
