iteration,latency (ms)
0,196.9402618408203
1,179.93594360351562
2,184.9799041748047
3,181.08502197265625
4,179.25018310546875
5,176.92140197753906
6,182.31210327148438
7,180.8275909423828
8,180.99644470214844
9,177.2281951904297
10,181.34130859375
11,179.8218536376953
12,177.73580932617188
13,179.67132568359375
14,181.49923706054688
15,180.1399688720703
16,179.53549194335938
17,181.67196655273438
18,180.5428466796875
19,181.81869506835938
20,187.10044860839844
21,180.6383056640625
22,177.46575927734375
23,183.04588317871094
24,177.65895080566406
25,180.80963134765625
26,182.32713317871094
27,181.57308959960938
28,179.25062561035156
29,177.38645935058594
30,177.75840759277344
31,179.40553283691406
32,179.67340087890625
33,179.96290588378906
34,178.42860412597656
35,181.2189178466797
36,179.49545288085938
37,176.67648315429688
38,179.1822967529297
39,181.3695068359375
40,180.5168914794922
41,181.6618194580078
42,180.44268798828125
43,177.13629150390625
44,177.825439453125
45,179.38429260253906
46,180.2926788330078
47,182.4382781982422
48,186.38259887695312
49,180.60975646972656
50,183.10595703125
51,178.60963439941406
52,182.4630126953125
53,177.8360595703125
54,179.67800903320312
55,179.614501953125
56,179.5211181640625
57,179.0741424560547
58,180.4424285888672
59,180.9759063720703
60,178.98153686523438
61,182.03904724121094
62,181.0689239501953
63,180.02528381347656
64,182.6099853515625
65,180.2447052001953
66,181.0510711669922
67,177.09837341308594
68,182.251708984375
69,179.31996154785156
70,180.0780487060547
71,180.9069366455078
72,178.20553588867188
73,178.57078552246094
74,179.97605895996094
75,179.04893493652344
76,177.3153533935547
77,179.08944702148438
78,180.49501037597656
79,177.046875
80,179.59884643554688
81,178.00604248046875
82,179.68450927734375
83,179.48095703125
84,180.73968505859375
85,177.0343017578125
86,176.54861450195312
87,180.55763244628906
88,180.30784606933594
89,176.64169311523438
90,180.57318115234375
91,177.06842041015625
92,177.06105041503906
93,177.2954559326172
94,177.68310546875
95,178.6820526123047
96,177.03558349609375
97,177.1477508544922
98,176.62588500976562
99,178.04751586914062
