iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,28.2806396484375,4609536,3073536
1,28.622272491455078,4609536,3073536
2,28.619583129882812,4609536,3073536
3,28.97088050842285,4609536,3073536
4,28.390592575073242,4609536,3073536
5,29.635744094848633,4609536,3073536
6,28.55900764465332,4609536,3073536
7,28.947904586791992,4609536,3073536
8,28.610464096069336,4609536,3073536
9,29.5231990814209,4609536,3073536
10,28.75379180908203,4609536,3073536
11,28.645055770874023,4609536,3073536
12,28.702783584594727,4609536,3073536
13,28.6026554107666,4609536,3073536
14,28.315359115600586,4609536,3073536
15,28.47327995300293,4609536,3073536
16,72.19190216064453,4609536,3073536
17,28.62188720703125,4609536,3073536
18,28.874496459960938,4609536,3073536
19,28.570880889892578,4609536,3073536
20,28.66339111328125,4609536,3073536
21,28.82262420654297,4609536,3073536
22,28.356447219848633,4609536,3073536
23,28.454816818237305,4609536,3073536
24,28.577856063842773,4609536,3073536
25,28.827392578125,4609536,3073536
26,28.554624557495117,4609536,3073536
27,30.7523193359375,4609536,3073536
28,28.54364776611328,4609536,3073536
29,28.80156707763672,4609536,3073536
30,28.501983642578125,4609536,3073536
31,28.720287322998047,4609536,3073536
32,28.71331214904785,4609536,3073536
33,28.43404769897461,4609536,3073536
34,28.72047996520996,4609536,3073536
35,29.02070426940918,4609536,3073536
36,28.470399856567383,4609536,3073536
37,28.78447914123535,4609536,3073536
38,28.710336685180664,4609536,3073536
39,28.356800079345703,4609536,3073536
40,28.880544662475586,4609536,3073536
41,31.911327362060547,4609536,3073536
42,28.771360397338867,4609536,3073536
43,28.658016204833984,4609536,3073536
44,28.72444725036621,4609536,3073536
45,29.103551864624023,4609536,3073536
46,28.59984016418457,4609536,3073536
47,28.558303833007812,4609536,3073536
48,28.7238712310791,4609536,3073536
49,36.96553421020508,4609536,3073536
50,28.892799377441406,4609536,3073536
51,28.917375564575195,4609536,3073536
52,28.594879150390625,4609536,3073536
53,28.405216217041016,4609536,3073536
54,28.435007095336914,4609536,3073536
55,28.6147518157959,4609536,3073536
56,28.41529655456543,4609536,3073536
57,28.625856399536133,4609536,3073536
58,28.670560836791992,4609536,3073536
59,28.352895736694336,4609536,3073536
60,28.35456085205078,4609536,3073536
61,28.572959899902344,4609536,3073536
62,28.576927185058594,4609536,3073536
63,28.879487991333008,4609536,3073536
64,28.470592498779297,4609536,3073536
65,28.880287170410156,4609536,3073536
66,28.409631729125977,4609536,3073536
67,28.226848602294922,4609536,3073536
68,28.812671661376953,4609536,3073536
69,28.695392608642578,4609536,3073536
70,28.44291114807129,4609536,3073536
71,29.067424774169922,4609536,3073536
72,28.171648025512695,4609536,3073536
73,28.57539176940918,4609536,3073536
74,29.002239227294922,4609536,3073536
75,28.619712829589844,4609536,3073536
76,28.982336044311523,4609536,3073536
77,27.86534309387207,4609536,3073536
78,28.77222442626953,4609536,3073536
79,29.11177635192871,4609536,3073536
80,29.90675163269043,4609536,3073536
81,29.2607364654541,4609536,3073536
82,31.66851234436035,4609536,3073536
83,28.733951568603516,4609536,3073536
84,29.14361572265625,4609536,3073536
85,28.51263999938965,4609536,3073536
86,28.868288040161133,4609536,3073536
87,28.698335647583008,4609536,3073536
88,29.231935501098633,4609536,3073536
89,28.549152374267578,4609536,3073536
90,28.2806396484375,4609536,3073536
91,28.981311798095703,4609536,3073536
92,29.14089584350586,4609536,3073536
93,28.7142391204834,4609536,3073536
94,28.959135055541992,4609536,3073536
95,28.59382438659668,4609536,3073536
96,30.70867156982422,4609536,3073536
97,29.00841522216797,4609536,3073536
98,34.58329772949219,4609536,3073536
99,33.32115173339844,4609536,3073536
