iteration,latency (ms)
0,313.2485046386719
1,312.85931396484375
2,313.26806640625
3,313.2541198730469
4,313.23651123046875
5,313.3716125488281
6,312.8367919921875
7,313.1357421875
8,312.94378662109375
9,313.12005615234375
10,313.52447509765625
11,313.8897705078125
12,312.4286193847656
13,312.8717041015625
14,313.465576171875
15,313.1292419433594
16,313.8490905761719
17,312.9864196777344
18,313.72509765625
19,313.01007080078125
20,312.6335754394531
21,313.53533935546875
22,312.9403991699219
23,312.9050598144531
24,312.2571716308594
25,313.52423095703125
26,313.108154296875
27,312.9343566894531
28,313.1925048828125
29,313.5257873535156
30,312.875732421875
31,313.6110534667969
32,313.5325012207031
33,313.8761291503906
34,313.37237548828125
35,312.9040222167969
36,312.8288269042969
37,313.1058349609375
38,312.9021911621094
39,312.6529235839844
40,313.15252685546875
41,312.67254638671875
42,313.1620178222656
43,313.6173400878906
44,313.1138000488281
45,313.6890563964844
46,313.13372802734375
47,313.09698486328125
48,313.2970275878906
49,313.5822448730469
50,312.88995361328125
51,312.99114990234375
52,313.4933776855469
53,313.001220703125
54,312.80718994140625
55,313.279296875
56,313.2789306640625
57,312.906982421875
58,313.10858154296875
59,313.745849609375
60,313.3652648925781
61,313.2046203613281
62,312.98760986328125
63,313.00872802734375
64,312.9739990234375
65,313.2273864746094
66,312.97113037109375
67,313.89215087890625
68,313.12158203125
69,312.6712341308594
70,313.2742614746094
71,313.3990478515625
72,313.37701416015625
73,313.53125
74,313.0744323730469
75,313.42388916015625
76,313.5386962890625
77,314.0296325683594
78,312.5933837890625
79,313.3456726074219
80,313.6258239746094
81,313.2293701171875
82,312.75390625
83,313.0475158691406
84,313.6888122558594
85,313.66192626953125
86,313.2745056152344
87,313.1081848144531
88,312.93804931640625
89,312.80450439453125
90,314.0304870605469
91,313.72845458984375
92,313.72882080078125
93,313.5686950683594
94,313.21923828125
95,313.1431884765625
96,312.9337158203125
97,313.4372253417969
98,313.48529052734375
99,312.89520263671875
