iteration,latency (ms)
0,313.13165283203125
1,313.4869689941406
2,313.3396301269531
3,313.5096740722656
4,313.0688781738281
5,313.0411071777344
6,312.9595947265625
7,313.09222412109375
8,314.11798095703125
9,313.01611328125
10,313.5383605957031
11,312.8445129394531
12,313.4798583984375
13,312.93487548828125
14,313.0689392089844
15,314.5186767578125
16,313.3417663574219
17,312.8939208984375
18,313.42724609375
19,313.0230407714844
20,313.2525329589844
21,313.2470703125
22,313.24713134765625
23,312.9976501464844
24,312.8427734375
25,313.5097961425781
26,313.171142578125
27,312.7867431640625
28,313.2975769042969
29,313.5934753417969
30,312.7525939941406
31,313.02105712890625
32,313.23773193359375
33,312.9002990722656
34,314.0928955078125
35,312.9430847167969
36,312.9841613769531
37,313.02264404296875
38,313.4739074707031
39,313.56597900390625
40,313.4576416015625
41,313.2227783203125
42,312.99853515625
43,313.0093078613281
44,313.3011474609375
45,313.3105773925781
46,314.7386474609375
47,313.68487548828125
48,313.79595947265625
49,313.0588073730469
50,313.55364990234375
51,313.2872619628906
52,312.6077880859375
53,312.87445068359375
54,313.3656921386719
55,313.6483154296875
56,313.0956726074219
57,313.6461486816406
58,313.25006103515625
59,313.8229064941406
60,313.2402038574219
61,313.0362854003906
62,313.1964416503906
63,313.8699645996094
64,313.3611145019531
65,312.94866943359375
66,313.8275451660156
67,313.37261962890625
68,313.8119812011719
69,313.34783935546875
70,313.7914123535156
71,313.3444519042969
72,313.6373291015625
73,313.1667175292969
74,313.16680908203125
75,313.7452087402344
76,313.7111511230469
77,313.3470458984375
78,312.81182861328125
79,313.1088562011719
80,313.8487548828125
81,313.3721008300781
82,314.1620178222656
83,313.1695861816406
84,313.5928955078125
85,313.69378662109375
86,313.2998046875
87,313.41461181640625
88,313.5208435058594
89,313.1585693359375
90,313.3319091796875
91,313.29302978515625
92,313.2685546875
93,312.9291076660156
94,312.96221923828125
95,312.99395751953125
96,312.5715026855469
97,313.3412780761719
98,313.9212951660156
99,313.3572082519531
