iteration,latency (s)
0,0.31270551681518555
1,0.3119378089904785
2,0.32985448837280273
3,0.3158910274505615
4,0.3218538761138916
5,0.32441210746765137
6,0.3307929039001465
7,0.31403303146362305
8,0.3162977695465088
9,0.31439208984375
10,0.3155326843261719
11,0.3540818691253662
12,0.3320925235748291
13,0.33385396003723145
14,0.3172290325164795
15,0.3258345127105713
16,0.31944918632507324
17,0.31632113456726074
18,0.32232213020324707
19,0.3258242607116699
20,0.31389331817626953
21,0.3190939426422119
22,0.3339054584503174
23,0.3204777240753174
24,0.3162252902984619
25,0.32897186279296875
26,0.3343076705932617
27,0.3306598663330078
28,0.33035778999328613
29,0.32633376121520996
30,0.32709455490112305
31,0.3289496898651123
32,0.3289368152618408
33,0.3146321773529053
34,0.3233656883239746
35,0.312422513961792
36,0.31203532218933105
37,0.31730055809020996
38,0.3105475902557373
39,0.3200662136077881
40,0.3128776550292969
41,0.31688380241394043
42,0.31296372413635254
43,0.31473803520202637
44,0.31561708450317383
45,0.3144717216491699
46,0.31359362602233887
47,0.3168818950653076
48,0.31503772735595703
49,0.3160228729248047
50,0.31615638732910156
51,0.3163635730743408
52,0.32879114151000977
53,0.33135104179382324
54,0.3231196403503418
55,0.3097662925720215
56,0.3159749507904053
57,0.31159353256225586
58,0.3187985420227051
59,0.3155081272125244
60,0.31287598609924316
61,0.3229210376739502
62,0.3109431266784668
63,0.3380014896392822
64,0.34545254707336426
65,0.34696316719055176
66,0.34833836555480957
67,0.34485840797424316
68,0.3247666358947754
69,0.31084752082824707
70,0.3107175827026367
71,0.31093811988830566
72,0.3118300437927246
73,0.3127007484436035
74,0.3124995231628418
75,0.3110957145690918
76,0.311612606048584
77,0.31091785430908203
78,0.31932926177978516
79,0.4682013988494873
80,0.3264129161834717
81,0.3321249485015869
82,0.33955836296081543
83,0.31610894203186035
84,0.3142368793487549
85,0.31480979919433594
86,0.31612086296081543
87,0.3244447708129883
88,0.3139920234680176
89,0.32476329803466797
90,0.3226644992828369
91,0.31966352462768555
92,0.32158827781677246
93,0.3146531581878662
94,0.32122802734375
95,0.31379199028015137
96,0.3104257583618164
97,0.31072044372558594
98,0.3112220764160156
99,0.3103609085083008
