iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,58.03673553466797,552961536,368641536
1,51.436798095703125,552961536,368641536
2,49.7026252746582,552961536,368641536
3,46.719295501708984,552961536,368641536
4,50.35715103149414,552961536,368641536
5,46.20387268066406,552961536,368641536
6,48.14140701293945,552961536,368641536
7,48.11030578613281,552961536,368641536
8,47.5997428894043,552961536,368641536
9,46.38364791870117,552961536,368641536
10,46.10784149169922,552961536,368641536
11,46.79452896118164,552961536,368641536
12,46.23641586303711,552961536,368641536
13,46.04137420654297,552961536,368641536
14,47.3416633605957,552961536,368641536
15,46.483585357666016,552961536,368641536
16,47.22431945800781,552961536,368641536
17,47.309024810791016,552961536,368641536
18,94.49839782714844,552961536,368641536
19,46.35820770263672,552961536,368641536
20,45.71392059326172,552961536,368641536
21,46.407936096191406,552961536,368641536
22,46.51852798461914,552961536,368641536
23,45.89545440673828,552961536,368641536
24,45.874847412109375,552961536,368641536
25,48.81379318237305,552961536,368641536
26,46.01283264160156,552961536,368641536
27,45.59968185424805,552961536,368641536
28,46.25574493408203,552961536,368641536
29,47.049598693847656,552961536,368641536
30,46.401695251464844,552961536,368641536
31,45.985408782958984,552961536,368641536
32,46.12223815917969,552961536,368641536
33,45.782081604003906,552961536,368641536
34,45.376670837402344,552961536,368641536
35,45.849151611328125,552961536,368641536
36,46.19670486450195,552961536,368641536
37,46.387168884277344,552961536,368641536
38,46.612545013427734,552961536,368641536
39,45.62678527832031,552961536,368641536
40,45.85036849975586,552961536,368641536
41,45.55583953857422,552961536,368641536
42,46.09257507324219,552961536,368641536
43,46.882911682128906,552961536,368641536
44,45.6541748046875,552961536,368641536
45,46.55535888671875,552961536,368641536
46,45.62876892089844,552961536,368641536
47,45.71142578125,552961536,368641536
48,46.42451095581055,552961536,368641536
49,46.86703872680664,552961536,368641536
50,46.369407653808594,552961536,368641536
51,45.91862487792969,552961536,368641536
52,45.90083312988281,552961536,368641536
53,45.97177505493164,552961536,368641536
54,49.40233612060547,552961536,368641536
55,45.81081771850586,552961536,368641536
56,45.797855377197266,552961536,368641536
57,46.98348617553711,552961536,368641536
58,45.91952133178711,552961536,368641536
59,46.524959564208984,552961536,368641536
60,45.58777618408203,552961536,368641536
61,45.91187286376953,552961536,368641536
62,46.0748176574707,552961536,368641536
63,45.49251174926758,552961536,368641536
64,46.21510314941406,552961536,368641536
65,47.85532760620117,552961536,368641536
66,46.15875244140625,552961536,368641536
67,45.6563835144043,552961536,368641536
68,45.98585510253906,552961536,368641536
69,45.738304138183594,552961536,368641536
70,46.59561538696289,552961536,368641536
71,46.360286712646484,552961536,368641536
72,46.50707244873047,552961536,368641536
73,46.01670455932617,552961536,368641536
74,45.13014221191406,552961536,368641536
75,45.769535064697266,552961536,368641536
76,45.224609375,552961536,368641536
77,46.0945930480957,552961536,368641536
78,46.11548614501953,552961536,368641536
79,45.19910430908203,552961536,368641536
80,46.04364776611328,552961536,368641536
81,45.341407775878906,552961536,368641536
82,46.80255889892578,552961536,368641536
83,47.1952018737793,552961536,368641536
84,45.31727981567383,552961536,368641536
85,45.886497497558594,552961536,368641536
86,46.110591888427734,552961536,368641536
87,47.904510498046875,552961536,368641536
88,47.32672119140625,552961536,368641536
89,46.33843231201172,552961536,368641536
90,45.488704681396484,552961536,368641536
91,46.0522575378418,552961536,368641536
92,45.50182342529297,552961536,368641536
93,45.963199615478516,552961536,368641536
94,46.17446517944336,552961536,368641536
95,49.15190505981445,552961536,368641536
96,45.86140823364258,552961536,368641536
97,46.46531295776367,552961536,368641536
98,45.909183502197266,552961536,368641536
99,46.553409576416016,552961536,368641536
