iteration,latency (s)
0,0.3774852752685547
1,0.3650400638580322
2,0.3638918399810791
3,0.3619077205657959
4,0.36361169815063477
5,0.3613870143890381
6,0.3580632209777832
7,0.36772680282592773
8,0.35849928855895996
9,0.36780452728271484
10,0.36470866203308105
11,0.3708195686340332
12,0.3562498092651367
13,0.36221957206726074
14,0.3571960926055908
15,0.35727381706237793
16,0.3504672050476074
17,0.3615245819091797
18,0.35467052459716797
19,0.3618152141571045
20,0.3509368896484375
21,0.36606383323669434
22,0.3533022403717041
23,0.35451459884643555
24,0.3560004234313965
25,0.3503398895263672
26,0.34932518005371094
27,0.34881591796875
28,0.34961938858032227
29,0.3515923023223877
30,0.3537759780883789
31,0.35915160179138184
32,0.35180139541625977
33,0.36421990394592285
34,0.36670422554016113
35,0.38143086433410645
36,0.35470151901245117
37,0.36655378341674805
38,0.35147666931152344
39,0.3667283058166504
40,0.3566169738769531
41,0.362642765045166
42,0.36815762519836426
43,0.3611271381378174
44,0.35204195976257324
45,0.3657052516937256
46,0.3547680377960205
47,0.3574047088623047
48,0.349942684173584
49,0.35082387924194336
50,0.3525700569152832
51,0.3487870693206787
52,0.34856200218200684
53,0.3504183292388916
54,0.348114013671875
55,0.3591189384460449
56,0.35494041442871094
57,0.3711729049682617
58,0.35416674613952637
59,0.3649637699127197
60,0.3510279655456543
61,0.36281657218933105
62,0.3676717281341553
63,0.37432408332824707
64,0.35111045837402344
65,0.3704202175140381
66,0.3557708263397217
67,0.36140942573547363
68,0.3514821529388428
69,0.5223038196563721
70,0.35144543647766113
71,0.35298585891723633
72,0.35869264602661133
73,0.35719799995422363
74,0.3556840419769287
75,0.35300183296203613
76,0.35257840156555176
77,0.34998083114624023
78,0.35123467445373535
79,0.35433220863342285
80,0.3557455539703369
81,0.34986066818237305
82,0.3508319854736328
83,0.3534233570098877
84,0.3515138626098633
85,0.3606088161468506
86,0.34900879859924316
87,0.3568708896636963
88,0.3528118133544922
89,0.3599202632904053
90,0.349379301071167
91,0.3633253574371338
92,0.3489093780517578
93,0.34975481033325195
94,0.3508131504058838
95,0.3659701347351074
96,0.34960126876831055
97,0.3514895439147949
98,0.3533973693847656
99,0.3509857654571533
