iteration,latency (s)
0,0.23274517059326172
1,0.22534680366516113
2,0.21786952018737793
3,0.21949982643127441
4,0.217515230178833
5,0.23860645294189453
6,0.25272130966186523
7,0.24564456939697266
8,0.23017382621765137
9,0.2489156723022461
10,0.24489521980285645
11,0.23925447463989258
12,0.24486255645751953
13,0.24402904510498047
14,0.25235986709594727
15,0.22479009628295898
16,0.2277510166168213
17,0.3560807704925537
18,0.22200274467468262
19,0.2259998321533203
20,0.21838736534118652
21,0.21644949913024902
22,0.2200469970703125
23,0.22996997833251953
24,0.22077441215515137
25,0.21756315231323242
26,0.21733713150024414
27,0.22034358978271484
28,0.2218163013458252
29,0.2143716812133789
30,0.22861075401306152
31,0.21801495552062988
32,0.21809649467468262
33,0.2257671356201172
34,0.21933364868164062
35,0.21523737907409668
36,0.23038506507873535
37,0.21661639213562012
38,0.21921300888061523
39,0.24158453941345215
40,0.239182710647583
41,0.2192518711090088
42,0.22503280639648438
43,0.22089695930480957
44,0.23024415969848633
45,0.2758448123931885
46,0.2606394290924072
47,0.2358226776123047
48,0.21765923500061035
49,0.21674799919128418
50,0.22000527381896973
51,0.22746801376342773
52,0.2195746898651123
53,0.21867871284484863
54,0.21845674514770508
55,0.2225637435913086
56,0.22118735313415527
57,0.22159552574157715
58,0.22333884239196777
59,0.2187049388885498
60,0.2224280834197998
61,0.2243194580078125
62,0.22693872451782227
63,0.21713876724243164
64,0.21971988677978516
65,0.22116327285766602
66,0.22870421409606934
67,0.21883583068847656
68,0.21669268608093262
69,0.2169325351715088
70,0.2309098243713379
71,0.2261219024658203
72,0.22043371200561523
73,0.22550606727600098
74,0.21927356719970703
75,0.2253570556640625
76,0.21917319297790527
77,0.22190308570861816
78,0.22401905059814453
79,0.22120070457458496
80,0.21581578254699707
81,0.22361493110656738
82,0.22077655792236328
83,0.22525882720947266
84,0.21636080741882324
85,0.2259526252746582
86,0.21800708770751953
87,0.23682188987731934
88,0.23589181900024414
89,0.23209595680236816
90,0.21977591514587402
91,0.21852946281433105
92,0.22603845596313477
93,0.22264456748962402
94,0.21671080589294434
95,0.21648716926574707
96,0.22570228576660156
97,0.22234654426574707
98,0.22279858589172363
99,0.22529053688049316
