iteration,latency (ms)
0,4.459263801574707
1,4.480224132537842
2,4.509439945220947
3,4.4806718826293945
4,4.607583999633789
5,5.151584148406982
6,4.812384128570557
7,4.498496055603027
8,4.469056129455566
9,4.524767875671387
10,4.460512161254883
11,4.488607883453369
12,4.455904006958008
13,4.503232002258301
14,4.504096031188965
15,4.488992214202881
16,4.467584133148193
17,4.556000232696533
18,4.471136093139648
19,4.445119857788086
20,4.465536117553711
21,4.516928195953369
22,4.563839912414551
23,4.480832099914551
24,4.486527919769287
25,4.503712177276611
26,4.506432056427002
27,4.512703895568848
28,4.48422384262085
29,4.515456199645996
30,4.48579216003418
31,4.497983932495117
32,4.457695960998535
33,4.5338239669799805
34,4.495200157165527
35,4.486783981323242
36,4.445216178894043
37,4.537600040435791
38,4.450240135192871
39,4.871200084686279
40,4.469632148742676
41,4.4799041748046875
42,4.485055923461914
43,4.525631904602051
44,4.4885759353637695
45,4.491583824157715
46,4.486207962036133
47,6.646815776824951
48,4.495840072631836
49,4.534527778625488
50,4.488480091094971
51,4.466976165771484
52,4.4574079513549805
53,4.485536098480225
54,4.444511890411377
55,4.466015815734863
56,4.481760025024414
57,4.578335762023926
58,4.43558406829834
59,4.48419189453125
60,4.51475191116333
61,4.486176013946533
62,4.4650559425354
63,4.490784168243408
64,4.500192165374756
65,4.502240180969238
66,4.678719997406006
67,4.474143981933594
68,4.431295871734619
69,4.688767910003662
70,4.569632053375244
71,4.479072093963623
72,4.491968154907227
73,4.609087944030762
74,4.517183780670166
75,4.5390400886535645
76,4.460639953613281
77,4.476799964904785
78,4.545375823974609
79,4.544288158416748
80,4.625919818878174
81,4.515359878540039
82,4.503583908081055
83,4.530335903167725
84,4.511199951171875
85,4.558239936828613
86,4.815584182739258
87,4.479040145874023
88,4.471871852874756
89,4.508255958557129
90,6.311295986175537
91,4.508575916290283
92,4.51254415512085
93,4.548511981964111
94,4.509280204772949
95,4.4767680168151855
96,4.4929280281066895
97,4.5483198165893555
98,4.491199970245361
99,4.525887966156006
