iteration,Latency (s)
0,2.0777735710144043
1,2.0697827339172363
2,2.067462682723999
3,2.068831205368042
4,2.0679616928100586
5,2.068514585494995
6,2.06953763961792
7,2.0674922466278076
8,2.074443817138672
9,2.0663647651672363
10,2.067589282989502
11,2.072458028793335
12,2.0685384273529053
13,2.068230152130127
14,2.067639112472534
15,2.068218231201172
16,2.0685219764709473
17,2.067591905593872
18,2.073305368423462
19,2.0721142292022705
20,2.0673930644989014
21,2.0666892528533936
22,2.0668399333953857
23,2.073512554168701
24,2.073193311691284
25,2.072545289993286
26,2.0671255588531494
27,2.06779408454895
28,2.0677969455718994
29,2.070272445678711
30,2.0715231895446777
31,2.072878122329712
32,2.067436933517456
33,2.069582223892212
34,2.068248748779297
35,2.0652172565460205
36,2.06764817237854
37,2.06644868850708
38,2.0680909156799316
39,2.0672760009765625
40,2.068131923675537
41,2.066553831100464
42,2.066909074783325
43,2.0673325061798096
44,2.0666656494140625
45,2.0688726902008057
46,2.072389602661133
47,2.0673742294311523
48,2.0682404041290283
49,2.0697405338287354
50,2.068240165710449
51,2.0677480697631836
52,2.069587469100952
53,2.071324110031128
54,2.068474769592285
55,2.0676307678222656
56,2.066739797592163
57,2.068819046020508
58,2.067695140838623
59,2.0728182792663574
60,2.0728652477264404
61,2.0668461322784424
62,2.0654029846191406
63,2.0700347423553467
64,2.067600965499878
65,2.0657801628112793
66,2.069636821746826
67,2.0655789375305176
68,2.067859172821045
69,2.06923246383667
70,2.0709197521209717
71,2.068018674850464
72,2.0701770782470703
73,2.067951202392578
74,2.071622371673584
75,2.066805839538574
76,2.0676376819610596
77,2.0652055740356445
78,2.0675785541534424
79,2.0667858123779297
80,2.0679421424865723
81,2.0728306770324707
82,2.070627450942993
83,2.0710136890411377
84,2.065608501434326
85,2.0669281482696533
86,2.0716004371643066
87,2.071929693222046
88,2.0763022899627686
89,2.0695035457611084
90,2.070563316345215
91,2.066903829574585
92,2.079239845275879
93,2.0698049068450928
94,2.0685782432556152
95,2.067655563354492
96,2.0687198638916016
97,2.069322109222412
98,2.0654001235961914
99,2.070115804672241
