iteration,latency (ms)
0,4.5232319831848145
1,4.53107213973999
2,4.593279838562012
3,4.533055782318115
4,4.565695762634277
5,4.594560146331787
6,4.486368179321289
7,4.545087814331055
8,4.495776176452637
9,4.515456199645996
10,4.558559894561768
11,4.577055931091309
12,4.5089921951293945
13,4.566720008850098
14,4.548223972320557
15,4.59276819229126
16,4.5153279304504395
17,4.554687976837158
18,4.560671806335449
19,4.562367916107178
20,4.5808000564575195
21,4.526080131530762
22,4.540128231048584
23,4.586463928222656
24,4.5972161293029785
25,4.525152206420898
26,4.5610880851745605
27,4.556640148162842
28,4.52675199508667
29,4.528128147125244
30,4.530144214630127
31,4.617472171783447
32,4.54201602935791
33,4.712800025939941
34,4.534848213195801
35,4.524799823760986
36,4.53331184387207
37,4.493408203125
38,4.521823883056641
39,4.581439971923828
40,4.522111892700195
41,4.493023872375488
42,4.541408061981201
43,4.525824069976807
44,4.555039882659912
45,4.573311805725098
46,4.496287822723389
47,4.530816078186035
48,4.539968013763428
49,4.575647830963135
50,4.496064186096191
51,4.577888011932373
52,4.546463966369629
53,4.500800132751465
54,4.534336090087891
55,4.534048080444336
56,4.548768043518066
57,4.519680023193359
58,4.539008140563965
59,4.596960067749023
60,4.5167999267578125
61,4.509632110595703
62,4.519807815551758
63,4.518400192260742
64,4.5316481590271
65,4.54691219329834
66,4.516863822937012
67,4.559423923492432
68,4.5096001625061035
69,4.562272071838379
70,4.526559829711914
71,4.5490241050720215
72,4.533440113067627
73,4.747039794921875
74,4.516096115112305
75,4.539872169494629
76,4.503935813903809
77,4.514624118804932
78,4.509791851043701
79,4.600831985473633
80,4.510560035705566
81,4.5352959632873535
82,4.532864093780518
83,4.556064128875732
84,4.511136054992676
85,4.525216102600098
86,4.51251220703125
87,4.986720085144043
88,4.541823863983154
89,4.546624183654785
90,4.5517120361328125
91,4.55456018447876
92,4.53545618057251
93,4.54969596862793
94,4.570655822753906
95,4.545951843261719
96,4.502943992614746
97,4.581024169921875
98,4.542111873626709
99,4.536416053771973
