iteration,Latency (s)
0,2.012563705444336
1,1.9984676837921143
2,1.9992215633392334
3,2.0040290355682373
4,2.002454996109009
5,2.005892515182495
6,2.002659797668457
7,2.003554344177246
8,2.0009407997131348
9,2.0030572414398193
10,1.997971773147583
11,2.003929615020752
12,2.003945827484131
13,1.9999523162841797
14,2.009432077407837
15,2.0009706020355225
16,2.003387689590454
17,2.005138635635376
18,2.0030112266540527
19,2.0100581645965576
20,2.006010055541992
21,2.0075302124023438
22,2.0019025802612305
23,2.004000186920166
24,2.0064446926116943
25,2.002474546432495
26,2.0051045417785645
27,2.0131351947784424
28,2.0015625953674316
29,2.0005576610565186
30,2.0015807151794434
31,1.9988141059875488
32,2.000037670135498
33,2.000460147857666
34,2.0025107860565186
35,2.002580165863037
36,2.0015146732330322
37,2.004636764526367
38,2.0000715255737305
39,2.0015385150909424
40,2.0011675357818604
41,2.0021440982818604
42,2.0054445266723633
43,2.004163980484009
44,2.0057480335235596
45,2.0155868530273438
46,2.008631706237793
47,2.015947103500366
48,2.026331901550293
49,2.0118508338928223
50,2.0155160427093506
51,2.00797700881958
52,2.004683017730713
53,2.0018882751464844
54,2.0051393508911133
55,2.002652883529663
56,2.0030858516693115
57,2.002629518508911
58,2.013317346572876
59,2.0072007179260254
60,2.016045331954956
61,2.0099036693573
62,2.005885124206543
63,2.005742311477661
64,2.005347967147827
65,2.0070948600769043
66,2.0047707557678223
67,2.0021917819976807
68,2.003408432006836
69,2.004896402359009
70,2.0024821758270264
71,2.00140118598938
72,2.0001978874206543
73,1.999800682067871
74,2.0031871795654297
75,2.0019824504852295
76,2.0030899047851562
77,2.0132086277008057
78,2.0040500164031982
79,2.002105236053467
80,2.001166582107544
81,2.000746250152588
82,2.0014431476593018
83,2.0033764839172363
84,2.0037412643432617
85,2.001918077468872
86,2.001478433609009
87,2.00058650970459
88,1.9997038841247559
89,1.9997005462646484
90,1.9981932640075684
91,2.0000855922698975
92,1.999504804611206
93,1.999708652496338
94,1.9973807334899902
95,1.9994573593139648
96,1.9994125366210938
97,1.9987850189208984
98,1.997833013534546
99,1.9997200965881348
