iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,29.205408096313477,4609536,3073536,8.550175666809082,0.42473599314689636,12.292320251464844,0.22166399657726288,7.375648021697998
1,29.548416137695312,4609536,3073536,8.10854434967041,0.4025599956512451,13.090368270874023,0.21571199595928192,7.39247989654541
2,29.233856201171875,4609536,3073536,8.040160179138184,0.40828800201416016,12.742752075195312,0.19740800559520721,7.49721622467041
3,30.06268882751465,4609536,3073536,8.016544342041016,0.5749760270118713,13.094335556030273,0.5229759812355042,7.515039920806885
4,29.795360565185547,4609536,3073536,8.150495529174805,0.47247999906539917,13.17846393585205,0.2414720058441162,7.415743827819824
5,29.909215927124023,4609536,3073536,8.072223663330078,0.5332800149917603,13.28991985321045,0.20425599813461304,7.476096153259277
6,30.63324737548828,4609536,3073536,8.068767547607422,1.5945600271224976,13.046048164367676,0.2181120067834854,7.371424198150635
7,30.11075210571289,4609536,3073536,8.064127922058105,0.6222079992294312,13.488287925720215,0.21571199595928192,7.382016181945801
8,32.92902374267578,4609536,3073536,8.120096206665039,1.555999994277954,13.81430435180664,1.6677119731903076,7.432799816131592
9,30.520383834838867,4609536,3073536,8.069375991821289,0.4079039990901947,12.771552085876465,1.5927040576934814,7.3471360206604
10,29.47100830078125,4609536,3073536,8.048864364624023,0.6400319933891296,12.586496353149414,0.4646719992160797,7.390431880950928
11,29.903711318969727,4609536,3073536,8.053215980529785,0.9826560020446777,12.900832176208496,0.19871999323368073,7.414336204528809
12,31.121536254882812,4609536,3073536,8.174112319946289,0.9183679819107056,14.021120071411133,0.20960000157356262,7.446144104003906
13,30.642784118652344,4609536,3073536,8.029184341430664,0.8853440284729004,13.831583976745605,0.2011840045452118,7.331295967102051
14,29.260448455810547,4609536,3073536,8.035712242126465,0.4086399972438812,12.851776123046875,0.22358399629592896,7.398784160614014
15,29.01103973388672,4609536,3073536,8.05628776550293,0.4132159948348999,12.691519737243652,0.20281599462032318,7.3023362159729
16,29.3874568939209,4609536,3073536,8.047200202941895,0.3984000086784363,13.01257610321045,0.21967999637126923,7.377439975738525
17,30.643583297729492,4609536,3073536,8.095328330993652,1.4512640237808228,12.915231704711914,0.4705600142478943,7.368512153625488
18,29.46847915649414,4609536,3073536,8.046751976013184,0.4071359932422638,13.051103591918945,0.20908799767494202,7.421855926513672
19,30.350400924682617,4609536,3073536,8.173312187194824,0.423552006483078,13.760736465454102,0.2128320038318634,7.4224958419799805
20,28.83216094970703,4609536,3073536,8.061535835266113,0.41283199191093445,12.465087890625,0.2096319943666458,7.334464073181152
21,29.929887771606445,4609536,3073536,8.093536376953125,0.42262399196624756,13.494624137878418,0.2011519968509674,7.386528015136719
22,29.150272369384766,4609536,3073536,8.063199996948242,0.4091840088367462,12.754303932189941,0.20943999290466309,7.380159854888916
23,29.130943298339844,4609536,3073536,7.98470401763916,0.4211199879646301,12.67580795288086,0.20892800390720367,7.474847793579102
24,29.963167190551758,4609536,3073536,8.148415565490723,0.4126400053501129,13.299039840698242,0.21673600375652313,7.5471038818359375
25,28.930335998535156,4609536,3073536,8.01580810546875,0.4193280041217804,12.587552070617676,0.21129600703716278,7.352672100067139
26,29.42393684387207,4609536,3073536,8.129088401794434,0.4129279851913452,12.955936431884766,0.2199680060148239,7.377439975738525
27,29.202463150024414,4609536,3073536,8.06828784942627,0.42323198914527893,12.804256439208984,0.21942399442195892,7.344672203063965
28,28.856672286987305,4609536,3073536,7.988992214202881,0.4108479917049408,12.541184425354004,0.19971199333667755,7.367392063140869
29,29.7761287689209,4609536,3073536,8.06009578704834,0.40700799226760864,13.394111633300781,0.21007999777793884,7.356095790863037
30,30.06598472595215,4609536,3073536,8.093567848205566,0.40560001134872437,13.447680473327637,0.2168000042438507,7.53718376159668
31,31.46086311340332,4609536,3073536,8.013312339782715,1.4514880180358887,13.036576271057129,0.21721599996089935,7.847008228302002
32,29.44767951965332,4609536,3073536,8.133440017700195,0.4177280068397522,12.93008041381836,0.2078080028295517,7.414239883422852
33,29.502399444580078,4609536,3073536,8.065759658813477,0.40560001134872437,13.001440048217773,0.20790399610996246,7.486176013946533
34,30.087839126586914,4609536,3073536,8.157183647155762,0.4196479916572571,13.632096290588379,0.20227199792861938,7.341023921966553
35,30.47635269165039,4609536,3073536,8.13980770111084,0.4153920114040375,13.86019229888916,0.21859200298786163,7.501760005950928
36,29.51968002319336,4609536,3073536,8.026495933532715,0.41203200817108154,13.121824264526367,0.21488000452518463,7.407872200012207
37,29.619295120239258,4609536,3073536,8.037952423095703,0.419840008020401,12.715968132019043,0.7305600047111511,7.368703842163086
38,86.91779327392578,4609536,3073536,8.04428768157959,55.03132629394531,12.688799858093262,3.434432029724121,7.371776103973389
39,29.081472396850586,4609536,3073536,8.030688285827637,0.4076479971408844,11.953439712524414,1.0861760377883911,7.264095783233643
40,30.680831909179688,4609536,3073536,8.153216361999512,0.40588799118995667,14.002943992614746,0.2840319871902466,7.4983038902282715
41,29.52579116821289,4609536,3073536,8.005023956298828,0.44409599900245667,13.097536087036133,0.22300800681114197,7.408224105834961
42,28.93564796447754,4609536,3073536,7.985824108123779,0.3980480134487152,12.641471862792969,0.20006400346755981,7.379007816314697
43,28.842239379882812,4609536,3073536,7.988063812255859,0.3967680037021637,12.539839744567871,0.2006080001592636,7.385119915008545
44,29.945024490356445,4609536,3073536,8.104351997375488,0.4085119962692261,13.40169620513916,0.21107199788093567,7.4812798500061035
45,29.31942367553711,4609536,3073536,8.030624389648438,0.43033599853515625,12.885055541992188,0.20185600221157074,7.434847831726074
46,28.634784698486328,4609536,3073536,8.01420783996582,0.3986879885196686,12.339263916015625,0.20211200416088104,7.322527885437012
47,29.838367462158203,4609536,3073536,8.052767753601074,0.4068160057067871,13.467103958129883,0.2216320037841797,7.359104156494141
