iteration,Latency (s)
0,1.161414623260498
1,1.1533699035644531
2,1.1526715755462646
3,1.1580734252929688
4,1.154278039932251
5,1.151789665222168
6,1.1528129577636719
7,1.1518337726593018
8,1.1523799896240234
9,1.1506226062774658
10,1.1522634029388428
11,1.151244878768921
12,1.1521496772766113
13,1.1514394283294678
14,1.1491012573242188
15,1.1539337635040283
16,1.1489760875701904
17,1.148329257965088
18,1.1522068977355957
19,1.1542129516601562
20,1.1493399143218994
21,1.1480438709259033
22,1.1517653465270996
23,1.1505744457244873
24,1.147895097732544
25,1.1503291130065918
26,1.1508448123931885
27,1.1517693996429443
28,1.1488876342773438
29,1.1475648880004883
30,1.1485393047332764
31,1.1516284942626953
32,1.1489169597625732
33,1.1485991477966309
34,1.148315668106079
35,1.1474370956420898
36,1.1470363140106201
37,1.1507651805877686
38,1.14833664894104
39,1.1479721069335938
40,1.148932695388794
41,1.1482610702514648
42,1.1473720073699951
43,1.1481733322143555
44,1.1483197212219238
45,1.1484076976776123
46,1.1491420269012451
47,1.1594760417938232
48,1.1515507698059082
49,1.1477439403533936
50,1.1482014656066895
51,1.1486716270446777
52,1.1481671333312988
53,1.1494755744934082
54,1.1480319499969482
55,1.1482739448547363
56,1.1491618156433105
57,1.1489627361297607
58,1.1488168239593506
59,1.1500475406646729
60,1.1469042301177979
61,1.1483159065246582
62,1.147765874862671
63,1.1479992866516113
64,1.1487152576446533
65,1.1493732929229736
66,1.1481280326843262
67,1.1492950916290283
68,1.1507525444030762
69,1.1485083103179932
70,1.149259090423584
71,1.1497011184692383
72,1.147350549697876
73,1.1487808227539062
74,1.1473300457000732
75,1.1485176086425781
76,1.1484112739562988
77,1.149965763092041
78,1.1478166580200195
79,1.1480395793914795
80,1.1489284038543701
81,1.1510529518127441
82,1.1500837802886963
83,1.1478729248046875
84,1.1481010913848877
85,1.1485424041748047
86,1.1485505104064941
87,1.148571491241455
88,1.1475954055786133
89,1.1476354598999023
90,1.1484894752502441
91,1.1475934982299805
92,1.148421287536621
93,1.14805006980896
94,1.148303508758545
95,1.1487412452697754
96,1.1488831043243408
97,1.1482672691345215
98,1.149162769317627
99,1.149681806564331
