iteration,latency (ms)
0,10.196160316467285
1,9.345791816711426
2,9.288895606994629
3,9.204992294311523
4,9.310432434082031
5,11.498687744140625
6,9.29644775390625
7,9.823648452758789
8,9.256223678588867
9,9.306303977966309
10,9.339136123657227
11,9.37936019897461
12,9.313952445983887
13,9.196512222290039
14,9.218560218811035
15,9.202560424804688
16,9.234527587890625
17,9.327584266662598
18,9.379936218261719
19,9.251487731933594
20,9.370335578918457
21,9.303359985351562
22,9.212800025939941
23,9.27564811706543
24,9.251968383789062
25,9.242912292480469
26,9.243647575378418
27,9.309503555297852
28,9.243904113769531
29,9.231871604919434
30,9.346624374389648
31,9.243807792663574
32,9.28598403930664
33,9.469247817993164
34,9.212479591369629
35,9.304415702819824
36,9.22662353515625
37,9.289407730102539
38,9.249152183532715
39,9.284192085266113
40,9.308320045471191
41,9.239616394042969
42,9.294783592224121
43,9.270336151123047
44,10.013343811035156
45,9.263008117675781
46,9.25830364227295
47,9.299103736877441
48,9.288607597351074
49,9.223199844360352
50,9.261247634887695
51,9.21833610534668
52,9.360447883605957
53,9.284671783447266
54,9.245344161987305
55,9.221728324890137
56,9.240447998046875
57,9.281087875366211
58,9.260128021240234
59,9.55292797088623
60,9.270624160766602
61,9.283967971801758
62,9.311200141906738
63,9.291487693786621
64,9.207488059997559
65,9.338432312011719
66,9.299424171447754
67,9.23904037475586
68,9.245951652526855
69,9.350751876831055
70,9.289567947387695
71,9.570783615112305
72,9.52905559539795
73,9.240703582763672
74,9.355327606201172
75,9.213631629943848
76,9.395008087158203
77,9.345343589782715
78,9.54089641571045
79,11.07033634185791
80,9.587679862976074
81,9.352416038513184
82,9.274271965026855
83,9.244319915771484
84,9.255392074584961
85,9.2892484664917
86,9.240991592407227
87,9.272671699523926
88,9.224320411682129
89,9.293567657470703
90,9.244607925415039
91,9.210335731506348
92,9.255583763122559
93,9.231391906738281
94,9.273216247558594
95,9.312352180480957
96,9.274592399597168
97,9.31657600402832
98,9.263232231140137
99,9.26854419708252
