iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,18.28665542602539,552960384,368640384
1,16.518943786621094,552960384,368640384
2,16.175552368164062,552960384,368640384
3,15.77513599395752,552960384,368640384
4,15.890463829040527,552960384,368640384
5,18.007295608520508,552960384,368640384
6,19.014272689819336,552960384,368640384
7,15.769791603088379,552960384,368640384
8,19.534271240234375,552960384,368640384
9,15.62764835357666,552960384,368640384
10,19.664640426635742,552960384,368640384
11,16.496000289916992,552960384,368640384
12,17.53923225402832,552960384,368640384
13,16.156831741333008,552960384,368640384
14,15.949503898620605,552960384,368640384
15,16.53059196472168,552960384,368640384
16,15.912896156311035,552960384,368640384
17,24.667327880859375,552960384,368640384
18,16.062496185302734,552960384,368640384
19,16.26799964904785,552960384,368640384
20,16.26076889038086,552960384,368640384
21,17.35161590576172,552960384,368640384
22,15.767583847045898,552960384,368640384
23,16.46611213684082,552960384,368640384
24,15.743680000305176,552960384,368640384
25,15.453280448913574,552960384,368640384
26,15.602335929870605,552960384,368640384
27,16.126399993896484,552960384,368640384
28,17.383264541625977,552960384,368640384
29,15.479488372802734,552960384,368640384
30,15.39129638671875,552960384,368640384
31,16.08393669128418,552960384,368640384
32,15.663935661315918,552960384,368640384
33,15.534015655517578,552960384,368640384
34,15.576448440551758,552960384,368640384
35,21.206687927246094,552960384,368640384
36,15.651488304138184,552960384,368640384
37,15.452704429626465,552960384,368640384
38,15.376640319824219,552960384,368640384
39,15.341024398803711,552960384,368640384
40,15.452863693237305,552960384,368640384
41,15.568160057067871,552960384,368640384
42,15.50716781616211,552960384,368640384
43,15.464863777160645,552960384,368640384
44,15.380064010620117,552960384,368640384
45,16.326496124267578,552960384,368640384
46,15.374303817749023,552960384,368640384
47,15.391519546508789,552960384,368640384
48,15.436127662658691,552960384,368640384
49,15.339232444763184,552960384,368640384
50,15.490592002868652,552960384,368640384
51,15.49561595916748,552960384,368640384
52,15.40556812286377,552960384,368640384
53,15.443327903747559,552960384,368640384
54,21.484128952026367,552960384,368640384
55,15.542752265930176,552960384,368640384
56,15.564576148986816,552960384,368640384
57,15.376864433288574,552960384,368640384
58,15.450559616088867,552960384,368640384
59,16.90153694152832,552960384,368640384
60,15.377023696899414,552960384,368640384
61,15.460288047790527,552960384,368640384
62,15.364352226257324,552960384,368640384
63,17.731903076171875,552960384,368640384
64,15.462752342224121,552960384,368640384
65,15.9717435836792,552960384,368640384
66,15.469247817993164,552960384,368640384
67,15.377375602722168,552960384,368640384
68,15.411871910095215,552960384,368640384
69,19.312288284301758,552960384,368640384
70,16.353120803833008,552960384,368640384
71,15.390175819396973,552960384,368640384
72,15.34943962097168,552960384,368640384
73,15.915328025817871,552960384,368640384
74,15.526016235351562,552960384,368640384
75,15.365632057189941,552960384,368640384
76,15.368895530700684,552960384,368640384
77,15.402432441711426,552960384,368640384
78,15.323519706726074,552960384,368640384
79,15.421216011047363,552960384,368640384
80,15.874176025390625,552960384,368640384
81,15.346207618713379,552960384,368640384
82,15.366623878479004,552960384,368640384
83,15.421183586120605,552960384,368640384
84,15.413408279418945,552960384,368640384
85,15.31766414642334,552960384,368640384
86,15.51632022857666,552960384,368640384
87,15.421504020690918,552960384,368640384
88,15.407936096191406,552960384,368640384
89,15.631584167480469,552960384,368640384
90,19.493183135986328,552960384,368640384
91,15.412223815917969,552960384,368640384
92,15.447199821472168,552960384,368640384
93,15.343263626098633,552960384,368640384
94,15.34598445892334,552960384,368640384
95,15.426591873168945,552960384,368640384
96,15.552351951599121,552960384,368640384
97,15.648863792419434,552960384,368640384
98,15.609503746032715,552960384,368640384
99,15.4618558883667,552960384,368640384
