iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,36.57401657104492,4609536,3073536
1,29.390975952148438,4609536,3073536
2,29.348031997680664,4609536,3073536
3,29.33910369873047,4609536,3073536
4,29.324352264404297,4609536,3073536
5,28.928607940673828,4609536,3073536
6,29.397151947021484,4609536,3073536
7,29.00092887878418,4609536,3073536
8,29.160064697265625,4609536,3073536
9,29.816640853881836,4609536,3073536
10,30.63043212890625,4609536,3073536
11,29.294111251831055,4609536,3073536
12,28.97977638244629,4609536,3073536
13,29.47551918029785,4609536,3073536
14,29.04368019104004,4609536,3073536
15,32.34486389160156,4609536,3073536
16,29.42870330810547,4609536,3073536
17,29.126720428466797,4609536,3073536
18,81.06710052490234,4609536,3073536
19,29.254560470581055,4609536,3073536
20,29.508031845092773,4609536,3073536
21,28.897472381591797,4609536,3073536
22,80.89311981201172,4609536,3073536
23,29.346656799316406,4609536,3073536
24,29.381919860839844,4609536,3073536
25,29.749536514282227,4609536,3073536
26,29.196319580078125,4609536,3073536
27,29.559648513793945,4609536,3073536
28,29.221887588500977,4609536,3073536
29,29.137983322143555,4609536,3073536
30,29.19455909729004,4609536,3073536
31,29.452255249023438,4609536,3073536
32,29.699583053588867,4609536,3073536
33,29.3187198638916,4609536,3073536
34,29.306367874145508,4609536,3073536
35,29.397600173950195,4609536,3073536
36,29.554527282714844,4609536,3073536
37,29.338911056518555,4609536,3073536
38,29.31158447265625,4609536,3073536
39,29.338911056518555,4609536,3073536
40,29.718624114990234,4609536,3073536
41,29.146879196166992,4609536,3073536
42,29.339967727661133,4609536,3073536
43,29.248191833496094,4609536,3073536
44,30.249248504638672,4609536,3073536
45,29.276960372924805,4609536,3073536
46,29.352384567260742,4609536,3073536
47,29.38422393798828,4609536,3073536
48,29.385055541992188,4609536,3073536
49,29.60438346862793,4609536,3073536
50,29.101856231689453,4609536,3073536
51,29.109088897705078,4609536,3073536
52,29.54195213317871,4609536,3073536
53,29.184703826904297,4609536,3073536
54,30.200096130371094,4609536,3073536
55,29.59939193725586,4609536,3073536
56,29.90492820739746,4609536,3073536
57,31.951520919799805,4609536,3073536
58,29.258880615234375,4609536,3073536
59,29.339359283447266,4609536,3073536
60,29.25472068786621,4609536,3073536
61,29.383615493774414,4609536,3073536
62,29.166784286499023,4609536,3073536
63,29.506175994873047,4609536,3073536
64,29.318944931030273,4609536,3073536
65,29.650976181030273,4609536,3073536
66,31.8885440826416,4609536,3073536
67,29.333343505859375,4609536,3073536
68,29.641216278076172,4609536,3073536
69,29.713247299194336,4609536,3073536
70,29.80614471435547,4609536,3073536
71,29.33456039428711,4609536,3073536
72,29.272480010986328,4609536,3073536
73,29.335359573364258,4609536,3073536
74,29.358400344848633,4609536,3073536
75,29.432863235473633,4609536,3073536
76,29.509824752807617,4609536,3073536
77,29.33305549621582,4609536,3073536
78,29.354496002197266,4609536,3073536
79,29.424224853515625,4609536,3073536
80,29.253408432006836,4609536,3073536
81,29.369375228881836,4609536,3073536
82,29.70275115966797,4609536,3073536
83,29.76144027709961,4609536,3073536
84,29.590560913085938,4609536,3073536
85,29.39910316467285,4609536,3073536
86,29.18726348876953,4609536,3073536
87,29.994400024414062,4609536,3073536
88,32.6473274230957,4609536,3073536
89,29.355167388916016,4609536,3073536
90,29.440799713134766,4609536,3073536
91,29.213823318481445,4609536,3073536
92,29.280864715576172,4609536,3073536
93,29.453344345092773,4609536,3073536
94,29.94607925415039,4609536,3073536
95,29.74787139892578,4609536,3073536
96,29.836671829223633,4609536,3073536
97,29.665599822998047,4609536,3073536
98,29.40928077697754,4609536,3073536
99,29.40787124633789,4609536,3073536
