,timestamp,gpu_util,gpu_mem_used,cpu_util,cpu_mem_used
0,1735923727.7030258,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",0.0,29310025728
1,1735923728.707878,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",1.4,29665353728
2,1735923729.7111695,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",6.4,29902438400
3,1735923730.7300658,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",9.1,29905698816
4,1735923731.7552845,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",6.5,29906034688
5,1735923732.8681235,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",6.6,29910941696
6,1735923734.0802677,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",9.1,29948620800
7,1735923735.286177,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",49.1,35416829952
8,1735923736.2886186,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,37905588224
9,1735923737.2908363,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,38519394304
10,1735923738.2929564,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.5,39651495936
11,1735923739.2950385,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.5,41037266944
12,1735923740.2970755,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,41666646016
13,1735923741.2990963,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.6,42853781504
14,1735923742.3011503,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.2,43880419328
15,1735923743.303286,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,44593741824
16,1735923744.3053493,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.7,45575299072
17,1735923745.307325,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.1,46784626688
18,1735923746.309382,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.4,47441604608
19,1735923747.3113759,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.5,48300597248
20,1735923748.3193157,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",97.9,49720160256
21,1735923749.3217194,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.3,50171510784
22,1735923750.3233376,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",96.7,51465125888
23,1735923751.3254428,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",94.2,52336873472
24,1735923752.3273587,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",95.1,53218754560
25,1735923753.3357475,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",96.0,54100074496
26,1735923754.3379874,"[0, 0, 5, 0]","[928710656, 1368653824, 1869873152, 1368653824]",92.9,54873976832
27,1735923755.3393364,"[0, 0, 4, 0]","[928710656, 1368653824, 3002335232, 1368653824]",95.0,56221609984
28,1735923756.3414474,"[0, 0, 4, 0]","[928710656, 1368653824, 3925082112, 1368653824]",92.3,57099845632
29,1735923757.3433883,"[0, 7, 4, 0]","[928710656, 1765015552, 5036572672, 1368653824]",88.4,58391330816
30,1735923758.3455832,"[0, 4, 2, 0]","[928710656, 2645819392, 6003359744, 1368653824]",68.5,59724677120
31,1735923759.3474033,"[0, 4, 3, 0]","[928710656, 3547594752, 6884163584, 1597243392]",66.5,61000388608
32,1735923760.349706,"[4, 4, 4, 5]","[2205417472, 4428398592, 7681081344, 2813591552]",6.6,61040111616
33,1735923761.352111,"[5, 5, 5, 3]","[3379822592, 5541986304, 8645771264, 3715366912]",6.6,61006495744
34,1735923762.3542764,"[4, 5, 4, 4]","[4407427072, 6779305984, 9549643776, 4721999872]",6.5,60967354368
35,1735923763.3565893,"[4, 5, 1, 4]","[5479071744, 7827881984, 10157817856, 5730729984]",6.5,60949716992
36,1735923764.3593085,"[4, 6, 0, 4]","[6590562304, 9004384256, 10157817856, 6989021184]",8.9,60955148288
37,1735923765.3613844,"[3, 5, 0, 5]","[7555252224, 10136846336, 12177375232, 8058568704]",4.2,61058912256
38,1735923766.3634253,"[4, 0, 0, 4]","[8687714304, 10157817856, 20473708544, 9193127936]",3.2,60981559296
39,1735923767.3658204,"[4, 14, 0, 3]","[9822273536, 12177375232, 28770041856, 10157817856]",2.8,61089550336
40,1735923768.368099,"[0, 0, 0, 0]","[10157817856, 20473708544, 28770041856, 10157817856]",1.4,61050044416
41,1735923769.370087,"[0, 0, 0, 0]","[11088953344, 28770041856, 28770041856, 12177375232]",6.1,61309956096
42,1735923770.371426,"[0, 0, 0, 0]","[12177375232, 28770041856, 28770041856, 20473708544]",6.3,61272383488
43,1735923771.494922,"[0, 0, 0, 0]","[20473708544, 28770041856, 28770041856, 28770041856]",6.6,61190242304
44,1735923772.498659,"[1, 1, 1, 1]","[29325787136, 29325787136, 29325787136, 29325787136]",5.9,61796880384
45,1735923773.502142,"[0, 1, 0, 1]","[30976245760, 31127240704, 31127240704, 30976245760]",7.7,61798371328
46,1735923774.5089047,"[0, 0, 0, 0]","[30976245760, 31127240704, 31127240704, 30976245760]",9.1,61743742976
47,1735923776.5531297,"[0, 7, 0, 0]","[49775116288, 58222444544, 58222444544, 58071449600]",3.4,61709561856
48,1735923777.5556815,"[99, 99, 100, 100]","[58073546752, 58224541696, 58224541696, 58073546752]",5.4,61636825088
49,1735923778.5577476,"[29, 38, 61, 48]","[58105004032, 58255998976, 58255998976, 58105004032]",4.1,61642649600
50,1735923779.5593226,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",8.1,61610180608
51,1735923780.5619333,"[89, 98, 66, 98]","[58105004032, 58255998976, 58255998976, 58105004032]",7.0,61605576704
52,1735923781.563383,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",9.9,61560504320
53,1735923782.566172,"[99, 100, 80, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",9.4,61529686016
54,1735923783.5673025,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.7,61506682880
55,1735923784.5691833,"[100, 100, 99, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.9,61477310464
56,1735923785.5716174,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.0,61462638592
57,1735923786.5733554,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61443272704
58,1735923787.5757964,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.6,61425278976
59,1735923788.5778162,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61390786560
60,1735923789.5792944,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.6,61375086592
61,1735923790.5811176,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.5,61340917760
62,1735923791.5829053,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.4,61319602176
63,1735923792.5848303,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",7.3,61300994048
64,1735923793.586941,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.8,61274050560
65,1735923794.5887833,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",9.5,61253746688
66,1735923795.5906296,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.4,61229006848
67,1735923796.5926993,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61211033600
68,1735923797.5945206,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61199273984
69,1735923798.5967574,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.9,61166706688
70,1735923799.5986001,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.8,61150416896
71,1735923800.6006234,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.7,61127630848
72,1735923801.6027586,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",9.1,61110697984
73,1735923802.605103,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.8,61099581440
74,1735923803.6069584,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.6,61092544512
75,1735923804.6088102,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",7.7,61071802368
76,1735923805.610626,"[100, 100, 91, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.3,61063831552
77,1735923806.612586,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61055762432
78,1735923807.6145887,"[69, 100, 70, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,61036273664
79,1735923808.6166668,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.0,61024452608
80,1735923809.6185591,"[98, 97, 69, 82]","[58105004032, 58255998976, 58255998976, 58105004032]",6.7,61008945152
81,1735923810.6207302,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.5,60998447104
82,1735923811.6226804,"[75, 73, 67, 68]","[58105004032, 58255998976, 58255998976, 58105004032]",7.4,60983508992
83,1735923812.624863,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",6.8,60976144384
84,1735923813.6268764,"[69, 70, 70, 66]","[58105004032, 58255998976, 58255998976, 58105004032]",7.3,60965433344
85,1735923814.6288176,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",9.6,60938006528
86,1735923815.6307993,"[69, 100, 95, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.4,60923052032
87,1735923816.632926,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,60914896896
88,1735923817.635072,"[100, 100, 99, 82]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,60903243776
89,1735923818.636816,"[100, 100, 100, 100]","[58105004032, 58255998976, 58255998976, 58105004032]",3.2,60894126080
