iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,33.63507080078125,4609536,3073536
1,39.88467025756836,4609536,3073536
2,33.43958282470703,4609536,3073536
3,33.6644172668457,4609536,3073536
4,34.018558502197266,4609536,3073536
5,33.54390335083008,4609536,3073536
6,33.50774383544922,4609536,3073536
7,33.48649597167969,4609536,3073536
8,34.015968322753906,4609536,3073536
9,33.40351867675781,4609536,3073536
10,33.78121566772461,4609536,3073536
11,33.49795150756836,4609536,3073536
12,33.226783752441406,4609536,3073536
13,33.29206466674805,4609536,3073536
14,33.53907012939453,4609536,3073536
15,33.136383056640625,4609536,3073536
16,34.35251235961914,4609536,3073536
17,33.46380615234375,4609536,3073536
18,33.098880767822266,4609536,3073536
19,33.75001525878906,4609536,3073536
20,33.41769790649414,4609536,3073536
21,34.212257385253906,4609536,3073536
22,33.223873138427734,4609536,3073536
23,33.490718841552734,4609536,3073536
24,33.24335861206055,4609536,3073536
25,32.63158416748047,4609536,3073536
26,33.1591682434082,4609536,3073536
27,33.34889602661133,4609536,3073536
28,32.79206466674805,4609536,3073536
29,33.885345458984375,4609536,3073536
30,32.889217376708984,4609536,3073536
31,32.65087890625,4609536,3073536
32,32.569087982177734,4609536,3073536
33,32.99331283569336,4609536,3073536
34,33.60041427612305,4609536,3073536
35,33.523807525634766,4609536,3073536
36,33.2017936706543,4609536,3073536
37,33.39379119873047,4609536,3073536
38,33.432960510253906,4609536,3073536
39,33.33446502685547,4609536,3073536
40,33.76054382324219,4609536,3073536
41,33.694366455078125,4609536,3073536
42,33.55039978027344,4609536,3073536
43,33.1847038269043,4609536,3073536
44,34.24272155761719,4609536,3073536
45,32.90678405761719,4609536,3073536
46,33.02492904663086,4609536,3073536
47,33.13993453979492,4609536,3073536
48,32.973758697509766,4609536,3073536
49,33.08784103393555,4609536,3073536
50,32.91551971435547,4609536,3073536
51,32.40486526489258,4609536,3073536
52,32.70195388793945,4609536,3073536
53,32.436798095703125,4609536,3073536
54,34.33369445800781,4609536,3073536
55,32.717567443847656,4609536,3073536
56,32.84998321533203,4609536,3073536
57,33.203041076660156,4609536,3073536
58,32.86467361450195,4609536,3073536
59,33.1814079284668,4609536,3073536
60,33.09743881225586,4609536,3073536
61,33.592864990234375,4609536,3073536
62,33.17552185058594,4609536,3073536
63,33.2639045715332,4609536,3073536
64,33.260833740234375,4609536,3073536
65,33.63859176635742,4609536,3073536
66,33.440799713134766,4609536,3073536
67,33.81590270996094,4609536,3073536
68,39.53993606567383,4609536,3073536
69,33.207359313964844,4609536,3073536
70,33.30022430419922,4609536,3073536
71,33.12966537475586,4609536,3073536
72,33.048095703125,4609536,3073536
73,33.89952087402344,4609536,3073536
74,34.0722541809082,4609536,3073536
75,32.92816162109375,4609536,3073536
76,33.57603073120117,4609536,3073536
77,33.46384048461914,4609536,3073536
78,32.91798400878906,4609536,3073536
79,33.03251266479492,4609536,3073536
80,32.832767486572266,4609536,3073536
81,32.87382507324219,4609536,3073536
82,32.969505310058594,4609536,3073536
83,34.22470474243164,4609536,3073536
84,34.14336013793945,4609536,3073536
85,33.130496978759766,4609536,3073536
86,33.51289749145508,4609536,3073536
87,33.32428741455078,4609536,3073536
88,33.760032653808594,4609536,3073536
89,32.99049758911133,4609536,3073536
90,34.36783981323242,4609536,3073536
91,33.07571029663086,4609536,3073536
92,32.32304000854492,4609536,3073536
93,33.56310272216797,4609536,3073536
94,33.51945495605469,4609536,3073536
95,33.28694534301758,4609536,3073536
96,33.42841720581055,4609536,3073536
97,33.43939208984375,4609536,3073536
98,33.72982406616211,4609536,3073536
99,33.71247863769531,4609536,3073536
