,timestamp,gpu_util,gpu_mem_used,cpu_util,cpu_mem_used
0,1736021609.0063097,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",0.0,32045391872
1,1736021610.0126054,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",18.5,32818384896
2,1736021611.0145996,"[0, 0, 0, 0]","[928710656, 928710656, 928710656, 928710656]",9.8,32855281664
3,1736021612.0165834,"[0, 0, 0, 0]","[928710656, 946339840, 928710656, 945815552]",10.9,33326333952
4,1736021613.0389411,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",8.3,33685020672
5,1736021614.0410597,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",9.6,33790365696
6,1736021615.0429463,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",30.7,36889018368
7,1736021616.0521142,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.1,38369062912
8,1736021617.0593154,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,40033030144
9,1736021618.0613267,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,41748094976
10,1736021619.0633218,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.3,43471601664
11,1736021620.064397,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,45169672192
12,1736021621.0663989,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.4,46738653184
13,1736021622.0684516,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,48300417024
14,1736021623.070388,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,49974243328
15,1736021624.072624,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.1,51706646528
16,1736021625.0753007,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.1,53369372672
17,1736021626.0774047,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.2,54991368192
18,1736021627.0792973,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",98.8,56544051200
19,1736021628.0811448,"[0, 0, 0, 0]","[928710656, 1368653824, 1368653824, 1368653824]",99.0,58096836608
