iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,41.56604766845703,552961536,368641536
1,43.501792907714844,552961536,368641536
2,39.98527908325195,552961536,368641536
3,40.175872802734375,552961536,368641536
4,40.22499084472656,552961536,368641536
5,42.05632019042969,552961536,368641536
6,40.11062240600586,552961536,368641536
7,40.42816162109375,552961536,368641536
8,40.12371063232422,552961536,368641536
9,40.265472412109375,552961536,368641536
10,40.218910217285156,552961536,368641536
11,40.09142303466797,552961536,368641536
12,40.007198333740234,552961536,368641536
13,44.320831298828125,552961536,368641536
14,40.14470291137695,552961536,368641536
15,41.79212951660156,552961536,368641536
16,41.90719985961914,552961536,368641536
17,91.11174774169922,552961536,368641536
18,40.017982482910156,552961536,368641536
19,39.98284912109375,552961536,368641536
20,40.15001678466797,552961536,368641536
21,40.221439361572266,552961536,368641536
22,40.37958526611328,552961536,368641536
23,90.39091491699219,552961536,368641536
24,40.95171356201172,552961536,368641536
25,41.85833740234375,552961536,368641536
26,40.72636795043945,552961536,368641536
27,40.32051086425781,552961536,368641536
28,41.6998405456543,552961536,368641536
29,40.56313705444336,552961536,368641536
30,40.0733757019043,552961536,368641536
31,39.8001594543457,552961536,368641536
32,40.42220687866211,552961536,368641536
33,40.790496826171875,552961536,368641536
34,41.4846076965332,552961536,368641536
35,39.88249588012695,552961536,368641536
36,39.8507194519043,552961536,368641536
37,39.734336853027344,552961536,368641536
38,39.69686508178711,552961536,368641536
39,41.04054260253906,552961536,368641536
40,39.9417610168457,552961536,368641536
41,40.11827087402344,552961536,368641536
42,39.597312927246094,552961536,368641536
43,39.71356964111328,552961536,368641536
44,40.60835266113281,552961536,368641536
45,40.0536003112793,552961536,368641536
46,40.120384216308594,552961536,368641536
47,40.27804946899414,552961536,368641536
48,39.87356948852539,552961536,368641536
49,40.30278396606445,552961536,368641536
50,40.35667037963867,552961536,368641536
51,40.37529754638672,552961536,368641536
52,40.52220916748047,552961536,368641536
53,39.909217834472656,552961536,368641536
54,40.312767028808594,552961536,368641536
55,40.225215911865234,552961536,368641536
56,40.45091247558594,552961536,368641536
57,40.0513916015625,552961536,368641536
58,39.873504638671875,552961536,368641536
59,40.241153717041016,552961536,368641536
60,39.9628791809082,552961536,368641536
61,39.80851364135742,552961536,368641536
62,41.714622497558594,552961536,368641536
63,40.28630447387695,552961536,368641536
64,39.928321838378906,552961536,368641536
65,40.36867141723633,552961536,368641536
66,39.699520111083984,552961536,368641536
67,40.1321907043457,552961536,368641536
68,40.057247161865234,552961536,368641536
69,39.86937713623047,552961536,368641536
70,40.20640182495117,552961536,368641536
71,40.40009689331055,552961536,368641536
72,40.292030334472656,552961536,368641536
73,40.27983856201172,552961536,368641536
74,39.903968811035156,552961536,368641536
75,40.585182189941406,552961536,368641536
76,40.036128997802734,552961536,368641536
77,39.94144058227539,552961536,368641536
78,40.29830551147461,552961536,368641536
79,41.25721740722656,552961536,368641536
80,41.10316848754883,552961536,368641536
81,40.551456451416016,552961536,368641536
82,41.40524673461914,552961536,368641536
83,40.29964828491211,552961536,368641536
84,39.68940734863281,552961536,368641536
85,40.218910217285156,552961536,368641536
86,40.217918395996094,552961536,368641536
87,40.15571212768555,552961536,368641536
88,40.20441436767578,552961536,368641536
89,40.90163040161133,552961536,368641536
90,40.30179214477539,552961536,368641536
91,40.18844985961914,552961536,368641536
92,40.63471984863281,552961536,368641536
93,40.06198501586914,552961536,368641536
94,40.25571060180664,552961536,368641536
95,41.1242561340332,552961536,368641536
96,40.32342529296875,552961536,368641536
97,40.712799072265625,552961536,368641536
98,40.14217758178711,552961536,368641536
99,39.567039489746094,552961536,368641536
