iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,50.36467361450195,552961536,368641536,10.377087593078613,3.8918399810791016,24.255712509155273,2.0957119464874268,9.303775787353516
1,52.062110900878906,552961536,368641536,10.075519561767578,2.6959359645843506,23.706592559814453,6.2427520751953125,8.916543960571289
2,47.45382308959961,552961536,368641536,10.069087982177734,2.283008098602295,23.330976486206055,2.347872018814087,8.996831893920898
3,47.72636795043945,552961536,368641536,10.189408302307129,2.5958080291748047,23.17510414123535,2.2344000339508057,9.1014404296875
4,49.16659164428711,552961536,368641536,10.184063911437988,2.3710079193115234,23.301855087280273,3.844736099243164,9.04588794708252
5,49.145790100097656,552961536,368641536,10.141375541687012,2.4211840629577637,23.821792602539062,3.3047680854797363,9.03548812866211
6,48.95721435546875,552961536,368641536,10.202431678771973,2.48089599609375,23.464160919189453,2.1798079013824463,10.208415985107422
7,47.95769500732422,552961536,368641536,10.182687759399414,2.541856050491333,23.83171272277832,1.944640040397644,9.033984184265137
8,48.12947082519531,552961536,368641536,10.191328048706055,2.8469440937042236,23.382976531982422,2.2706239223480225,9.022591590881348
9,47.4252815246582,552961536,368641536,10.256447792053223,2.359328031539917,23.053375244140625,2.191200017929077,9.14310359954834
10,47.86783981323242,552961536,368641536,10.126336097717285,2.7367360591888428,22.9704647064209,2.6358399391174316,8.983872413635254
11,47.346431732177734,552961536,368641536,10.148384094238281,2.432255983352661,22.69139289855957,2.572319984436035,9.074239730834961
12,48.07743835449219,552961536,368641536,10.204607963562012,2.5002880096435547,22.96396827697754,2.926208019256592,9.063199996948242
13,47.48233413696289,552961536,368641536,10.154751777648926,2.478111982345581,22.795936584472656,2.603519916534424,9.024031639099121
14,47.39161682128906,552961536,368641536,10.109312057495117,2.5456318855285645,23.33193588256836,1.9606399536132812,9.011808395385742
15,47.5332145690918,552961536,368641536,10.141216278076172,2.5894079208374023,22.689952850341797,2.7085120677948,8.987039566040039
16,47.61769485473633,552961536,368641536,10.134623527526855,2.5335679054260254,22.736480712890625,2.7282559871673584,9.064800262451172
17,47.43183898925781,552961536,368641536,10.18835163116455,2.5707199573516846,22.73334312438965,2.422111988067627,9.10812759399414
18,47.4051513671875,552961536,368641536,10.147839546203613,2.626944065093994,22.734272003173828,2.4495038986206055,9.029439926147461
