iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,30.12883186340332,8295936,5531136
1,32.96953582763672,8295936,5531136
2,28.596736907958984,8295936,5531136
3,28.387807846069336,8295936,5531136
4,33.6822395324707,8295936,5531136
5,29.055072784423828,8295936,5531136
6,28.236671447753906,8295936,5531136
7,29.16111946105957,8295936,5531136
8,28.179487228393555,8295936,5531136
9,33.968894958496094,8295936,5531136
10,31.10089683532715,8295936,5531136
11,28.26019287109375,8295936,5531136
12,28.171648025512695,8295936,5531136
13,28.365312576293945,8295936,5531136
14,28.195232391357422,8295936,5531136
15,28.248287200927734,8295936,5531136
16,29.07232093811035,8295936,5531136
17,28.737119674682617,8295936,5531136
18,28.286048889160156,8295936,5531136
19,29.392864227294922,8295936,5531136
20,29.871679306030273,8295936,5531136
21,29.382240295410156,8295936,5531136
22,28.567039489746094,8295936,5531136
23,30.079456329345703,8295936,5531136
24,28.365280151367188,8295936,5531136
25,28.40496063232422,8295936,5531136
26,28.388992309570312,8295936,5531136
27,27.95267105102539,8295936,5531136
28,28.030271530151367,8295936,5531136
29,27.972192764282227,8295936,5531136
30,28.633407592773438,8295936,5531136
31,28.486719131469727,8295936,5531136
32,42.260257720947266,8295936,5531136
33,28.121952056884766,8295936,5531136
34,28.120576858520508,8295936,5531136
35,28.377056121826172,8295936,5531136
36,38.743648529052734,8295936,5531136
37,30.03376007080078,8295936,5531136
38,29.829952239990234,8295936,5531136
39,29.084447860717773,8295936,5531136
40,28.70128059387207,8295936,5531136
41,28.65340805053711,8295936,5531136
42,32.412254333496094,8295936,5531136
43,28.99456024169922,8295936,5531136
44,33.9714241027832,8295936,5531136
45,28.437503814697266,8295936,5531136
46,29.053760528564453,8295936,5531136
47,28.27680015563965,8295936,5531136
48,28.5996150970459,8295936,5531136
49,29.338016510009766,8295936,5531136
50,28.569440841674805,8295936,5531136
51,33.466400146484375,8295936,5531136
52,28.528608322143555,8295936,5531136
53,37.17939376831055,8295936,5531136
54,29.07913589477539,8295936,5531136
55,30.05219268798828,8295936,5531136
56,28.3657283782959,8295936,5531136
57,40.41836929321289,8295936,5531136
58,27.8275203704834,8295936,5531136
59,28.51203155517578,8295936,5531136
60,28.54697608947754,8295936,5531136
61,28.679040908813477,8295936,5531136
62,28.9835205078125,8295936,5531136
63,28.66851234436035,8295936,5531136
64,28.78223991394043,8295936,5531136
65,28.63007926940918,8295936,5531136
66,28.47385597229004,8295936,5531136
67,28.778400421142578,8295936,5531136
68,28.889951705932617,8295936,5531136
69,41.55731201171875,8295936,5531136
70,29.357088088989258,8295936,5531136
71,28.512767791748047,8295936,5531136
72,28.54729652404785,8295936,5531136
73,28.78175926208496,8295936,5531136
74,28.519039154052734,8295936,5531136
75,28.6856632232666,8295936,5531136
76,28.363040924072266,8295936,5531136
77,34.494239807128906,8295936,5531136
78,29.019712448120117,8295936,5531136
79,28.326431274414062,8295936,5531136
80,30.10006332397461,8295936,5531136
81,29.959903717041016,8295936,5531136
82,84.05951690673828,8295936,5531136
83,28.658527374267578,8295936,5531136
84,28.700031280517578,8295936,5531136
85,71.28873443603516,8295936,5531136
86,28.612384796142578,8295936,5531136
87,28.9434871673584,8295936,5531136
88,29.839935302734375,8295936,5531136
89,30.28156852722168,8295936,5531136
90,28.42019271850586,8295936,5531136
91,32.056575775146484,8295936,5531136
92,28.53558349609375,8295936,5531136
93,29.071807861328125,8295936,5531136
94,30.699871063232422,8295936,5531136
95,31.32326316833496,8295936,5531136
96,28.53059196472168,8295936,5531136
97,28.3918399810791,8295936,5531136
98,28.21945571899414,8295936,5531136
99,28.716352462768555,8295936,5531136
