iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,4030.146240234375,552961536,368641536
1,42.17724609375,552961536,368641536
2,45.005760192871094,552961536,368641536
3,54.9054069519043,552961536,368641536
4,46.753822326660156,552961536,368641536
5,43.861473083496094,552961536,368641536
6,40.84342575073242,552961536,368641536
7,44.47372817993164,552961536,368641536
8,48.5880012512207,552961536,368641536
9,40.682945251464844,552961536,368641536
10,44.80825424194336,552961536,368641536
11,48.84076690673828,552961536,368641536
12,46.41507339477539,552961536,368641536
13,46.76959991455078,552961536,368641536
14,42.622528076171875,552961536,368641536
15,42.305118560791016,552961536,368641536
16,49.55295944213867,552961536,368641536
17,47.9730224609375,552961536,368641536
18,53.10883331298828,552961536,368641536
19,40.43590545654297,552961536,368641536
20,48.373409271240234,552961536,368641536
21,49.10700988769531,552961536,368641536
22,49.43574523925781,552961536,368641536
23,42.76425552368164,552961536,368641536
24,43.45113754272461,552961536,368641536
25,44.32521438598633,552961536,368641536
26,42.70550537109375,552961536,368641536
27,43.928993225097656,552961536,368641536
28,40.75183868408203,552961536,368641536
29,41.078880310058594,552961536,368641536
30,41.51398468017578,552961536,368641536
31,41.87318420410156,552961536,368641536
32,49.073184967041016,552961536,368641536
33,91.06419372558594,552961536,368641536
34,41.84364700317383,552961536,368641536
35,40.86918258666992,552961536,368641536
36,42.02899169921875,552961536,368641536
37,41.449310302734375,552961536,368641536
38,96.69654083251953,552961536,368641536
39,45.71641540527344,552961536,368641536
40,40.832096099853516,552961536,368641536
41,41.92185592651367,552961536,368641536
42,40.669151306152344,552961536,368641536
43,49.151329040527344,552961536,368641536
44,43.571006774902344,552961536,368641536
45,48.14102554321289,552961536,368641536
46,41.95430374145508,552961536,368641536
47,41.82844924926758,552961536,368641536
48,43.4189453125,552961536,368641536
49,41.281471252441406,552961536,368641536
50,40.84070587158203,552961536,368641536
51,44.15971374511719,552961536,368641536
52,47.93983840942383,552961536,368641536
53,40.82432174682617,552961536,368641536
54,41.463680267333984,552961536,368641536
55,40.946014404296875,552961536,368641536
56,40.94831848144531,552961536,368641536
57,41.06047821044922,552961536,368641536
58,41.0002555847168,552961536,368641536
59,41.74060821533203,552961536,368641536
60,41.082271575927734,552961536,368641536
61,41.727294921875,552961536,368641536
62,55.23641586303711,552961536,368641536
63,42.03263854980469,552961536,368641536
64,41.287872314453125,552961536,368641536
65,41.03148651123047,552961536,368641536
66,41.57596969604492,552961536,368641536
67,41.329246520996094,552961536,368641536
68,41.99116897583008,552961536,368641536
69,43.918209075927734,552961536,368641536
70,40.8256950378418,552961536,368641536
71,44.34368133544922,552961536,368641536
72,43.86886215209961,552961536,368641536
73,41.79475021362305,552961536,368641536
74,42.83865737915039,552961536,368641536
75,43.29868698120117,552961536,368641536
76,41.71705627441406,552961536,368641536
77,41.22256088256836,552961536,368641536
78,41.16387176513672,552961536,368641536
79,43.365055084228516,552961536,368641536
80,40.93388748168945,552961536,368641536
81,43.3493766784668,552961536,368641536
82,187.95181274414062,552961536,368641536
83,53.8746223449707,552961536,368641536
84,42.27008056640625,552961536,368641536
85,41.095008850097656,552961536,368641536
86,40.668670654296875,552961536,368641536
87,48.235294342041016,552961536,368641536
88,43.1525764465332,552961536,368641536
89,41.60179138183594,552961536,368641536
90,41.99577713012695,552961536,368641536
91,44.433631896972656,552961536,368641536
92,41.394657135009766,552961536,368641536
93,41.07209777832031,552961536,368641536
94,41.74540710449219,552961536,368641536
95,41.8171501159668,552961536,368641536
96,40.59577560424805,552961536,368641536
97,40.757118225097656,552961536,368641536
98,44.020992279052734,552961536,368641536
99,41.77328109741211,552961536,368641536
