iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,41.8210563659668,22119936,14747136
1,30.257631301879883,22119936,14747136
2,30.121055603027344,22119936,14747136
3,30.637311935424805,22119936,14747136
4,31.099008560180664,22119936,14747136
5,30.112831115722656,22119936,14747136
6,30.58799934387207,22119936,14747136
7,30.309696197509766,22119936,14747136
8,30.87081527709961,22119936,14747136
9,30.185504913330078,22119936,14747136
10,30.852096557617188,22119936,14747136
11,31.06470489501953,22119936,14747136
12,29.99715232849121,22119936,14747136
13,32.33491134643555,22119936,14747136
14,31.66156768798828,22119936,14747136
15,30.59382438659668,22119936,14747136
16,30.288095474243164,22119936,14747136
17,36.2498893737793,22119936,14747136
18,30.26278305053711,22119936,14747136
19,30.533023834228516,22119936,14747136
20,30.321855545043945,22119936,14747136
21,38.71072006225586,22119936,14747136
22,30.655168533325195,22119936,14747136
23,30.645376205444336,22119936,14747136
24,30.401920318603516,22119936,14747136
25,31.43494415283203,22119936,14747136
26,30.001760482788086,22119936,14747136
27,31.789119720458984,22119936,14747136
28,31.969600677490234,22119936,14747136
29,32.15843200683594,22119936,14747136
30,33.6168327331543,22119936,14747136
31,35.0731201171875,22119936,14747136
32,36.258880615234375,22119936,14747136
33,31.278079986572266,22119936,14747136
34,34.197025299072266,22119936,14747136
35,31.324607849121094,22119936,14747136
36,30.88822364807129,22119936,14747136
37,36.804481506347656,22119936,14747136
38,31.110368728637695,22119936,14747136
39,30.304800033569336,22119936,14747136
40,30.128192901611328,22119936,14747136
41,43.353694915771484,22119936,14747136
42,30.81452751159668,22119936,14747136
43,31.438175201416016,22119936,14747136
44,30.964384078979492,22119936,14747136
45,30.582080841064453,22119936,14747136
46,30.19254493713379,22119936,14747136
47,32.75056076049805,22119936,14747136
48,30.2491512298584,22119936,14747136
49,30.412256240844727,22119936,14747136
50,33.180606842041016,22119936,14747136
51,82.94563293457031,22119936,14747136
52,34.57014465332031,22119936,14747136
53,58.6561279296875,22119936,14747136
54,31.29587173461914,22119936,14747136
55,29.594911575317383,22119936,14747136
56,30.599584579467773,22119936,14747136
57,29.82486343383789,22119936,14747136
58,29.8799991607666,22119936,14747136
59,30.708576202392578,22119936,14747136
60,29.810047149658203,22119936,14747136
61,84.08220672607422,22119936,14747136
62,30.055551528930664,22119936,14747136
63,30.0532169342041,22119936,14747136
64,30.916351318359375,22119936,14747136
65,29.93052864074707,22119936,14747136
66,30.650400161743164,22119936,14747136
67,29.608383178710938,22119936,14747136
68,32.9944953918457,22119936,14747136
69,32.57177734375,22119936,14747136
70,29.643295288085938,22119936,14747136
71,30.01875114440918,22119936,14747136
72,31.228832244873047,22119936,14747136
73,29.88377571105957,22119936,14747136
74,31.23263931274414,22119936,14747136
75,30.298303604125977,22119936,14747136
76,30.581087112426758,22119936,14747136
77,29.93052864074707,22119936,14747136
78,33.028289794921875,22119936,14747136
79,29.994144439697266,22119936,14747136
80,29.811840057373047,22119936,14747136
81,30.27199935913086,22119936,14747136
82,29.98089599609375,22119936,14747136
83,39.98169708251953,22119936,14747136
84,37.46575927734375,22119936,14747136
85,30.097536087036133,22119936,14747136
86,30.30227279663086,22119936,14747136
87,30.21331214904785,22119936,14747136
88,42.30992126464844,22119936,14747136
89,30.42608070373535,22119936,14747136
90,35.09481430053711,22119936,14747136
91,30.04400062561035,22119936,14747136
92,31.41423988342285,22119936,14747136
93,38.45539093017578,22119936,14747136
94,32.95296096801758,22119936,14747136
95,30.40652847290039,22119936,14747136
96,30.16192054748535,22119936,14747136
97,30.7291202545166,22119936,14747136
98,30.461984634399414,22119936,14747136
99,30.21001625061035,22119936,14747136
