iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,28.71843147277832,4609536,3073536,8.025407791137695,1.1788159608840942,11.151840209960938,0.5983999967575073,7.434751987457275
1,28.518112182617188,4609536,3073536,7.979648113250732,1.0331840515136719,11.177696228027344,0.5317440032958984,7.478303909301758
2,27.993919372558594,4609536,3073536,7.901088237762451,0.6124160289764404,11.201824188232422,0.5480639934539795,7.406400203704834
3,28.001535415649414,4609536,3073536,7.904767990112305,0.7284479737281799,11.101728439331055,0.54448002576828,7.395264148712158
4,28.067935943603516,4609536,3073536,7.898655891418457,0.8137279748916626,11.071264266967773,0.5943359732627869,7.368319988250732
5,28.638368606567383,4609536,3073536,7.920000076293945,1.0371840000152588,11.093152046203613,0.8966400027275085,7.378464221954346
6,28.210304260253906,4609536,3073536,7.941023826599121,0.9099839925765991,11.152192115783691,0.5186560153961182,7.367680072784424
7,28.728256225585938,4609536,3073536,8.031455993652344,0.8622080087661743,11.207232475280762,0.825439989566803,7.48144006729126
8,28.438655853271484,4609536,3073536,8.007391929626465,0.8953279852867126,11.123871803283691,0.6430720090866089,7.450175762176514
9,28.390399932861328,4609536,3073536,7.97657585144043,0.8963199853897095,11.143327713012695,0.6688960194587708,7.387904167175293
10,28.16217613220215,4609536,3073536,7.937312126159668,0.8078399896621704,11.252703666687012,0.46886399388313293,7.3764801025390625
11,28.373184204101562,4609536,3073536,7.934016227722168,1.0803519487380981,11.228768348693848,0.4232960045337677,7.394303798675537
12,28.33420753479004,4609536,3073536,7.952383995056152,0.9022719860076904,11.208319664001465,0.5013440251350403,7.456768035888672
13,28.60883140563965,4609536,3073536,8.004608154296875,1.0814720392227173,11.210240364074707,0.5466240048408508,7.452032089233398
14,28.417343139648438,4609536,3073536,7.982175827026367,0.8144320249557495,11.294624328613281,0.5127040147781372,7.495200157165527
15,28.7390079498291,4609536,3073536,7.999231815338135,1.0001920461654663,11.201215744018555,0.6925119757652283,7.533631801605225
16,28.204288482666016,4609536,3073536,7.964479923248291,0.7499200105667114,11.14463996887207,0.5376319885253906,7.497791767120361
17,28.387327194213867,4609536,3073536,8.113056182861328,0.6536319851875305,11.191904067993164,0.6258559823036194,7.4892802238464355
18,28.146207809448242,4609536,3073536,7.961664199829102,0.8427839875221252,11.172927856445312,0.4796159863471985,7.378528118133545
