iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,44.868831634521484,552961536,368641536,10.105376243591309,3.1111040115356445,17.191072463989258,2.193727970123291,11.897215843200684
1,41.1157112121582,552961536,368641536,9.992704391479492,2.864255905151367,16.730911254882812,2.2952640056610107,8.887231826782227
2,41.39238357543945,552961536,368641536,10.011136054992676,2.9537599086761475,16.750015258789062,2.3571839332580566,8.965184211730957
3,41.11654281616211,552961536,368641536,10.010751724243164,2.7860159873962402,16.753503799438477,2.266848087310791,8.938048362731934
4,41.10761642456055,552961536,368641536,10.038816452026367,2.7389440536499023,16.77769660949707,2.2464001178741455,8.953727722167969
5,41.03238296508789,552961536,368641536,10.016480445861816,2.7104320526123047,16.717504501342773,2.316927909851074,8.932928085327148
6,41.33168029785156,552961536,368641536,9.956831932067871,3.045151948928833,16.732576370239258,2.313632011413574,8.932255744934082
7,41.31644821166992,552961536,368641536,10.020959854125977,2.7737278938293457,17.175615310668945,2.065023899078369,8.92249584197998
8,41.380958557128906,552961536,368641536,10.076319694519043,2.918303966522217,16.7521915435791,2.2973759174346924,8.98639965057373
9,41.15999984741211,552961536,368641536,10.074111938476562,2.7357120513916016,16.712480545043945,2.382080078125,8.912704467773438
10,41.118080139160156,552961536,368641536,10.039039611816406,2.774048089981079,16.78223991394043,2.2634880542755127,8.903807640075684
11,44.998592376708984,552961536,368641536,10.016480445861816,3.0728960037231445,16.783967971801758,2.294271945953369,12.465087890625
12,41.231903076171875,552961536,368641536,10.015647888183594,2.7591359615325928,16.806304931640625,2.3139519691467285,8.99443244934082
13,41.353057861328125,552961536,368641536,10.008064270019531,2.8221120834350586,16.785375595092773,2.4072320461273193,8.990880012512207
14,41.212928771972656,552961536,368641536,10.042112350463867,2.8357439041137695,16.758848190307617,2.321824073791504,8.90886402130127
15,41.34016036987305,552961536,368641536,9.970399856567383,3.012255907058716,16.749343872070312,2.3539199829101562,8.909728050231934
16,41.091712951660156,552961536,368641536,10.020288467407227,2.746272087097168,16.772192001342773,2.3077120780944824,8.90783977508545
17,41.440513610839844,552961536,368641536,10.025952339172363,3.0095040798187256,16.836416244506836,2.306175947189331,8.923423767089844
18,41.24067306518555,552961536,368641536,9.995903968811035,2.861759901046753,16.773759841918945,2.288127899169922,8.98140811920166
19,43.33158493041992,552961536,368641536,10.011008262634277,4.969855785369873,16.797151565551758,2.2521278858184814,8.9650239944458
20,41.16841506958008,552961536,368641536,10.08886432647705,2.721280097961426,16.734912872314453,2.3037760257720947,8.980064392089844
21,41.21161651611328,552961536,368641536,10.043647766113281,2.89353609085083,16.796831130981445,2.247040033340454,8.896479606628418
22,41.32223892211914,552961536,368641536,10.01369571685791,2.785856008529663,16.774303436279297,2.3742079734802246,9.035615921020508
23,41.49798583984375,552961536,368641536,9.950112342834473,2.856895923614502,17.400896072387695,1.9876799583435059,8.95462417602539
24,41.07958221435547,552961536,368641536,10.04860782623291,2.698751926422119,16.78371238708496,2.2360639572143555,8.972160339355469
25,41.218910217285156,552961536,368641536,10.0448637008667,2.7513279914855957,16.75619125366211,2.317631959915161,9.008288383483887
26,41.141727447509766,552961536,368641536,10.033727645874023,2.861151933670044,16.702272415161133,2.3036160469055176,8.904064178466797
27,41.21049499511719,552961536,368641536,9.968000411987305,2.8955841064453125,16.770015716552734,2.2649919986724854,8.963968276977539
28,41.26448059082031,552961536,368641536,10.014304161071777,2.945919990539551,16.739072799682617,2.261823892593384,8.95798397064209
29,41.220577239990234,552961536,368641536,10.02451229095459,2.8294079303741455,16.762208938598633,2.303328037261963,8.962847709655762
30,41.63449478149414,552961536,368641536,10.047264099121094,2.9311680793762207,16.725887298583984,2.344896078109741,9.245183944702148
31,41.187744140625,552961536,368641536,10.003840446472168,2.8551039695739746,16.72604751586914,2.3268160820007324,8.936960220336914
