iteration,latency (ms),total number of bytes sent,total number of bytes recv,Before Metadata and 1st Data,Metadata and 1st Data,Before 2nd Data,2nd Data,After 2nd Data
0,43.62704086303711,552961536,368641536,10.024383544921875,2.7966721057891846,18.40265655517578,3.124095916748047,8.928640365600586
1,41.085472106933594,552961536,368641536,9.94438362121582,2.8825600147247314,16.709152221679688,2.327967882156372,8.878111839294434
2,41.42841720581055,552961536,368641536,10.033023834228516,2.9421439170837402,16.76313591003418,2.408576011657715,8.934464454650879
3,40.87715148925781,552961536,368641536,10.055871963500977,2.5712320804595947,16.762208938598633,2.2119359970092773,8.921600341796875
4,41.11427307128906,552961536,368641536,9.977888107299805,2.7637760639190674,16.789215087890625,2.283679962158203,8.947615623474121
5,41.0563850402832,552961536,368641536,10.059679985046387,2.715359926223755,16.70537567138672,2.3019518852233887,8.936063766479492
6,41.505184173583984,552961536,368641536,10.020832061767578,3.1477439403533936,16.77359962463379,2.296799898147583,8.914175987243652
7,41.44112014770508,552961536,368641536,9.964735984802246,2.962847948074341,16.721023559570312,2.4718399047851562,8.9683837890625
8,41.181758880615234,552961536,368641536,10.018336296081543,2.7458560466766357,16.73516845703125,2.356384038925171,8.975040435791016
9,41.50569534301758,552961536,368641536,10.042143821716309,2.959872007369995,16.768192291259766,2.4059200286865234,8.969535827636719
10,43.98396682739258,552961536,368641536,10.022624015808105,4.115871906280518,16.72844886779785,3.766335964202881,9.012319564819336
11,41.33203125,552961536,368641536,9.979583740234375,2.984800100326538,16.788511276245117,2.2529280185699463,8.98521614074707
12,43.865535736083984,552961536,368641536,10.050399780273438,2.8248000144958496,18.079744338989258,2.0536320209503174,9.18825626373291
13,41.4989128112793,552961536,368641536,10.077664375305176,2.9141759872436523,16.785280227661133,2.3962879180908203,8.987135887145996
14,41.11212921142578,552961536,368641536,10.094688415527344,2.6391680240631104,16.80124855041504,2.2505600452423096,8.984831809997559
15,41.48553466796875,552961536,368641536,10.015487670898438,2.978463888168335,16.815872192382812,2.401792049407959,8.930303573608398
16,41.092384338378906,552961536,368641536,9.985183715820312,2.7697598934173584,16.756288528442383,2.2953920364379883,8.943903923034668
17,41.2657585144043,552961536,368641536,10.095328330993652,2.741568088531494,16.73676872253418,2.360703945159912,8.99500846862793
18,41.3559684753418,552961536,368641536,9.962944030761719,2.8841280937194824,16.781280517578125,2.36844801902771,9.019264221191406
19,41.148128509521484,552961536,368641536,10.002816200256348,2.779263973236084,16.726848602294922,2.3384320735931396,8.963359832763672
20,41.532161712646484,552961536,368641536,10.100992202758789,2.8091518878936768,16.745952606201172,2.572864055633545,8.960991859436035
21,41.3191032409668,552961536,368641536,10.047807693481445,2.915584087371826,16.78179168701172,2.256864070892334,8.981663703918457
22,41.0832633972168,552961536,368641536,10.013888359069824,2.7167680263519287,16.726688385009766,2.379296064376831,8.911552429199219
23,41.25417709350586,552961536,368641536,10.004639625549316,2.8955841064453125,16.701759338378906,2.3649919033050537,8.947711944580078
24,41.03468704223633,552961536,368641536,10.008352279663086,2.737504005432129,16.81875228881836,2.2294399738311768,8.90287971496582
25,41.30793762207031,552961536,368641536,9.985024452209473,2.8296959400177,16.76246452331543,2.383647918701172,9.00928020477295
26,41.10895919799805,552961536,368641536,9.964544296264648,2.840672016143799,16.735551834106445,2.2722880840301514,8.95958423614502
27,41.210689544677734,552961536,368641536,10.025888442993164,2.8323841094970703,16.746112823486328,2.2743680477142334,8.990143775939941
28,41.245121002197266,552961536,368641536,10.04736042022705,2.7722880840301514,16.732927322387695,2.359744071960449,8.99443244934082
29,41.45372772216797,552961536,368641536,10.039872169494629,2.986527919769287,16.808544158935547,2.285952091217041,8.990752220153809
30,41.42607879638672,552961536,368641536,10.002911567687988,3.0584959983825684,16.748319625854492,2.314271926879883,8.959424018859863
31,41.23606491088867,552961536,368641536,10.019488334655762,2.858464002609253,16.739360809326172,2.3233280181884766,8.955967903137207
32,41.2224006652832,552961536,368641536,10.065024375915527,2.810976028442383,16.788223266601562,2.2723519802093506,8.946432113647461
33,41.202049255371094,552961536,368641536,10.044159889221191,2.7147839069366455,16.764896392822266,2.3766720294952393,8.960960388183594
34,41.30915069580078,552961536,368641536,10.0316162109375,2.8711678981781006,16.766752243041992,2.33788800239563,8.964415550231934
35,41.07551956176758,552961536,368641536,10.440095901489258,2.2799038887023926,16.803007125854492,2.2192959785461426,8.995231628417969
36,41.2624626159668,552961536,368641536,10.048895835876465,2.820768117904663,16.779455184936523,2.3208000659942627,8.953280448913574
37,41.38969421386719,552961536,368641536,10.056192398071289,2.8957440853118896,16.829952239990234,2.29203200340271,8.97100830078125
38,41.30806350708008,552961536,368641536,10.038304328918457,2.802175998687744,16.749919891357422,2.43340802192688,8.947872161865234
39,41.30966567993164,552961536,368641536,10.092415809631348,2.8375680446624756,16.743743896484375,2.33241605758667,8.965087890625
40,41.36140823364258,552961536,368641536,10.033568382263184,3.022495985031128,16.74550437927246,2.2984321117401123,8.923583984375
41,42.54249572753906,552961536,368641536,10.005311965942383,2.887200117111206,16.731103897094727,3.621056079864502,8.959967613220215
42,42.30464172363281,552961536,368641536,10.090527534484863,2.846112012863159,17.89481544494629,2.009216070175171,9.076448440551758
43,41.17631912231445,552961536,368641536,10.014975547790527,2.683072090148926,16.725696563720703,2.433471918106079,8.976192474365234
44,41.612640380859375,552961536,368641536,9.997823715209961,3.138144016265869,16.706464767456055,2.533184051513672,8.900639533996582
45,41.21775817871094,552961536,368641536,10.130111694335938,2.7414400577545166,16.763551712036133,2.328416109085083,8.917119979858398
46,45.15590286254883,552961536,368641536,10.059200286865234,2.736191987991333,16.784160614013672,2.317568063735962,12.781023979187012
47,41.50495910644531,552961536,368641536,10.047807693481445,3.059295892715454,16.75881576538086,2.2957119941711426,9.00601577758789
48,41.33929443359375,552961536,368641536,10.076576232910156,2.858207941055298,16.743776321411133,2.353951930999756,8.970784187316895
49,41.1550407409668,552961536,368641536,10.0316801071167,2.8133440017700195,16.7609920501709,2.2613439559936523,8.950048446655273
50,41.343231201171875,552961536,368641536,10.010848045349121,2.886336088180542,16.73731231689453,2.386591911315918,8.986751556396484
51,41.41471862792969,552961536,368641536,9.942815780639648,3.1995840072631836,16.74515151977539,2.2664639949798584,8.927103996276855
52,42.36342239379883,552961536,368641536,10.036640167236328,3.9172160625457764,16.75382423400879,2.309920072555542,8.986016273498535
53,41.531646728515625,552961536,368641536,10.06265640258789,2.7914559841156006,16.733312606811523,2.663072109222412,8.945504188537598
54,41.06777572631836,552961536,368641536,9.987615585327148,2.7770559787750244,16.747648239135742,2.243743896484375,8.969696044921875
55,41.56943893432617,552961536,368641536,10.090656280517578,3.0270400047302246,16.775423049926758,2.4068799018859863,8.93222427368164
56,41.092193603515625,552961536,368641536,10.053664207458496,2.720383882522583,16.799360275268555,2.2165439128875732,8.963616371154785
57,41.244895935058594,552961536,368641536,10.020511627197266,2.8116800785064697,16.77801513671875,2.2660160064697266,9.021344184875488
58,41.35385513305664,552961536,368641536,10.063039779663086,3.0467519760131836,16.72559928894043,2.2431681156158447,8.938464164733887
59,41.09321594238281,552961536,368641536,10.026495933532715,2.7890241146087646,16.798368453979492,2.193056106567383,8.945887565612793
60,41.35897445678711,552961536,368641536,10.032896041870117,2.8507840633392334,16.760704040527344,2.422559976577759,8.953727722167969
61,41.24720001220703,552961536,368641536,10.043007850646973,2.798975944519043,16.812639236450195,2.2978880405426025,8.957887649536133
62,41.6143684387207,552961536,368641536,10.160351753234863,2.7572479248046875,16.87116813659668,2.4304959774017334,9.045663833618164
63,41.643646240234375,552961536,368641536,10.05622386932373,3.0042879581451416,16.773279190063477,2.391808032989502,9.078847885131836
64,41.40099334716797,552961536,368641536,10.133088111877441,2.6236159801483154,16.99001693725586,2.1065280437469482,9.208064079284668
65,41.218528747558594,552961536,368641536,10.099200248718262,2.6847360134124756,16.976224899291992,2.148736000061035,8.971551895141602
66,41.22284698486328,552961536,368641536,10.07043170928955,2.7769598960876465,16.77724838256836,2.249567985534668,9.010880470275879
67,41.36377716064453,552961536,368641536,10.037407875061035,2.866879940032959,16.797439575195312,2.3618879318237305,8.962656021118164
68,41.34675216674805,552961536,368641536,10.059264183044434,2.7189760208129883,16.81939125061035,2.394239902496338,9.016960144042969
69,41.22079849243164,552961536,368641536,10.030816078186035,2.7961599826812744,16.785472869873047,2.3556160926818848,8.907391548156738
70,41.07900619506836,552961536,368641536,10.023232460021973,2.5891520977020264,16.78643226623535,2.2304320335388184,9.107135772705078
71,41.40220642089844,552961536,368641536,10.050335884094238,2.957535982131958,16.757728576660156,2.3201920986175537,8.979519844055176
72,41.39884948730469,552961536,368641536,10.089599609375,2.9003520011901855,16.773727416992188,2.321631908416748,8.977312088012695
73,41.11315155029297,552961536,368641536,10.103808403015137,2.6679680347442627,16.79756736755371,2.238431930541992,8.96895980834961
74,41.3441276550293,552961536,368641536,10.071104049682617,2.8576319217681885,16.766239166259766,2.4047999382019043,8.904831886291504
75,41.2677116394043,552961536,368641536,10.082207679748535,2.8027520179748535,16.760543823242188,2.296128034591675,8.989503860473633
76,41.16486358642578,552961536,368641536,10.07369613647461,2.715167999267578,16.781600952148438,2.2544960975646973,8.987360000610352
77,41.02716827392578,552961536,368641536,10.053983688354492,2.672447919845581,16.776159286499023,2.278719902038574,8.904800415039062
