iteration,latency (ms)
0,1.6561280488967896
1,1.6293439865112305
2,1.6007360219955444
3,1.5358400344848633
4,2.371936082839966
5,2.0143680572509766
6,1.8350399732589722
7,2.0748798847198486
8,1.6297279596328735
9,2.287328004837036
10,1.5827840566635132
11,1.7630079984664917
12,1.65174400806427
13,1.9895999431610107
14,2.034208059310913
15,1.7128640413284302
16,1.6689599752426147
17,1.7924480438232422
18,1.6402560472488403
19,1.8116480112075806
20,1.5801279544830322
21,1.729375958442688
22,2.151711940765381
23,2.1160318851470947
24,1.7753280401229858
25,1.5344640016555786
26,1.6255680322647095
27,1.8271039724349976
28,1.630944013595581
29,1.7721279859542847
30,1.9052799940109253
31,1.750815987586975
32,1.9857920408248901
33,1.6269439458847046
34,1.5545920133590698
35,1.9251199960708618
36,1.924448013305664
37,1.8190399408340454
38,1.9792640209197998
39,2.0533759593963623
40,1.8112000226974487
41,1.6694400310516357
42,1.5478719472885132
43,1.9162240028381348
44,1.696768045425415
45,1.5487680435180664
46,1.652351975440979
47,2.2429120540618896
48,1.7246079444885254
49,1.5922240018844604
50,1.6031999588012695
51,1.5767680406570435
52,1.6762559413909912
53,1.6781439781188965
54,1.636191964149475
55,1.5648319721221924
56,1.6071679592132568
57,1.5619839429855347
58,1.638815999031067
59,1.7481600046157837
60,1.7953599691390991
61,1.6486079692840576
62,1.7350080013275146
63,2.240895986557007
64,1.5544639825820923
65,1.6943680047988892
66,1.6482880115509033
67,1.66867196559906
68,1.8901439905166626
69,1.695296049118042
70,1.6544640064239502
71,1.951200008392334
72,1.5620479583740234
73,1.5462080240249634
74,1.7785279750823975
75,1.6567039489746094
76,1.5792640447616577
77,1.7017600536346436
78,3.092479944229126
79,1.72160005569458
80,1.6623680591583252
81,1.6312320232391357
82,2.0371201038360596
83,1.6619199514389038
84,1.6477760076522827
85,1.8114240169525146
86,1.6633599996566772
87,1.6396479606628418
88,1.6330879926681519
89,1.8385599851608276
90,1.680832028388977
91,1.6263680458068848
92,1.6833280324935913
93,1.659168004989624
94,1.5656960010528564
95,1.6344640254974365
96,1.7821120023727417
97,1.6401920318603516
98,1.713536024093628
99,1.695072054862976
