iteration,latency (ms)
0,314.9674377441406
1,313.98370361328125
2,314.1007385253906
3,313.5758056640625
4,313.81475830078125
5,314.5113525390625
6,313.47906494140625
7,313.658203125
8,314.29815673828125
9,314.5776062011719
10,314.08203125
11,314.24615478515625
12,314.3120422363281
13,314.7297668457031
14,314.0773620605469
15,313.8201904296875
16,314.1258544921875
17,313.9170227050781
18,314.4541320800781
19,313.9208984375
20,314.2634582519531
21,314.6084289550781
22,314.4465026855469
23,313.92547607421875
24,313.6719970703125
25,313.9679260253906
26,313.6961975097656
27,313.7693786621094
28,313.5006103515625
29,314.18829345703125
30,314.27545166015625
31,314.11871337890625
32,313.17388916015625
33,314.2588806152344
34,313.5335998535156
35,313.77532958984375
36,314.3854064941406
37,314.8153381347656
38,313.9096984863281
39,313.8483581542969
40,314.3666687011719
41,315.6704406738281
42,313.99700927734375
43,314.6852111816406
44,314.80279541015625
45,314.32391357421875
46,313.88482666015625
47,313.9843444824219
48,314.3642578125
49,314.6705322265625
50,314.4933776855469
51,314.1083068847656
52,314.05914306640625
53,314.268798828125
54,314.005615234375
55,314.038818359375
56,314.54461669921875
57,313.822509765625
58,314.0578918457031
59,314.0652160644531
60,313.7708435058594
61,314.0904235839844
62,314.3941955566406
63,314.19720458984375
64,314.02349853515625
65,314.0897521972656
66,314.3759460449219
67,314.5964050292969
68,314.3107604980469
69,314.3151550292969
70,315.0264587402344
71,314.6624450683594
72,314.735107421875
73,313.989990234375
74,314.42156982421875
75,314.1551818847656
76,314.14068603515625
77,314.5409851074219
78,314.22406005859375
79,313.56805419921875
80,314.2079162597656
81,314.1261291503906
82,314.716796875
83,314.2571716308594
84,314.0534973144531
85,314.6087646484375
86,314.66485595703125
87,314.7368469238281
88,313.7889099121094
89,314.4206848144531
90,314.8987731933594
91,314.0338439941406
92,314.3630676269531
93,314.0252990722656
94,313.9230651855469
95,314.3857727050781
96,314.09307861328125
97,313.8970031738281
98,313.468017578125
99,314.5772399902344
