iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,47.64470291137695,4609536,3073536
1,41.497249603271484,4609536,3073536
2,37.564544677734375,4609536,3073536
3,37.44953536987305,4609536,3073536
4,37.486270904541016,4609536,3073536
5,36.30860900878906,4609536,3073536
6,37.05411148071289,4609536,3073536
7,36.91740798950195,4609536,3073536
8,37.6058235168457,4609536,3073536
9,37.45862579345703,4609536,3073536
10,37.15225601196289,4609536,3073536
11,36.20220947265625,4609536,3073536
12,36.86076736450195,4609536,3073536
13,39.0074577331543,4609536,3073536
14,37.1082878112793,4609536,3073536
15,36.662559509277344,4609536,3073536
16,37.05654525756836,4609536,3073536
17,37.20675277709961,4609536,3073536
18,36.79926300048828,4609536,3073536
19,37.558815002441406,4609536,3073536
20,36.00559997558594,4609536,3073536
21,36.07040023803711,4609536,3073536
22,36.57676696777344,4609536,3073536
23,37.06889724731445,4609536,3073536
24,36.76473617553711,4609536,3073536
25,37.1063346862793,4609536,3073536
26,36.94956970214844,4609536,3073536
27,36.61609649658203,4609536,3073536
28,36.85148620605469,4609536,3073536
29,36.82329559326172,4609536,3073536
30,37.51152038574219,4609536,3073536
31,36.695072174072266,4609536,3073536
32,37.01628875732422,4609536,3073536
33,39.920352935791016,4609536,3073536
34,36.44240188598633,4609536,3073536
35,36.528831481933594,4609536,3073536
36,37.16649627685547,4609536,3073536
37,36.967105865478516,4609536,3073536
38,36.556671142578125,4609536,3073536
39,38.21564865112305,4609536,3073536
40,36.47001647949219,4609536,3073536
41,36.755550384521484,4609536,3073536
42,38.644927978515625,4609536,3073536
43,36.36796951293945,4609536,3073536
44,36.638336181640625,4609536,3073536
45,36.676063537597656,4609536,3073536
46,36.63884735107422,4609536,3073536
47,37.07878494262695,4609536,3073536
48,37.26473617553711,4609536,3073536
49,37.549598693847656,4609536,3073536
50,50.204673767089844,4609536,3073536
51,36.67033767700195,4609536,3073536
52,36.67820739746094,4609536,3073536
53,36.73936080932617,4609536,3073536
54,35.518463134765625,4609536,3073536
55,36.17728042602539,4609536,3073536
56,36.44793701171875,4609536,3073536
57,36.3678092956543,4609536,3073536
58,37.077598571777344,4609536,3073536
59,36.698238372802734,4609536,3073536
60,36.84668731689453,4609536,3073536
61,36.38710403442383,4609536,3073536
62,37.81155014038086,4609536,3073536
63,39.942752838134766,4609536,3073536
64,36.162559509277344,4609536,3073536
65,36.612735748291016,4609536,3073536
66,36.53526306152344,4609536,3073536
67,36.58323287963867,4609536,3073536
68,36.77974319458008,4609536,3073536
69,35.98137664794922,4609536,3073536
70,37.27305603027344,4609536,3073536
71,36.791969299316406,4609536,3073536
72,36.451969146728516,4609536,3073536
73,37.284671783447266,4609536,3073536
74,37.7457275390625,4609536,3073536
75,45.42006301879883,4609536,3073536
76,37.32729721069336,4609536,3073536
77,36.251041412353516,4609536,3073536
78,37.0272331237793,4609536,3073536
79,36.67795181274414,4609536,3073536
80,36.461856842041016,4609536,3073536
81,36.84080123901367,4609536,3073536
82,36.461856842041016,4609536,3073536
83,37.175838470458984,4609536,3073536
84,37.65372848510742,4609536,3073536
85,37.066017150878906,4609536,3073536
86,37.13999938964844,4609536,3073536
87,36.489471435546875,4609536,3073536
88,37.04969787597656,4609536,3073536
89,38.12838363647461,4609536,3073536
90,36.45759963989258,4609536,3073536
91,36.99769592285156,4609536,3073536
92,36.262176513671875,4609536,3073536
93,37.37596893310547,4609536,3073536
94,36.46355056762695,4609536,3073536
95,36.99814224243164,4609536,3073536
96,36.78812789916992,4609536,3073536
97,36.92041778564453,4609536,3073536
98,36.784481048583984,4609536,3073536
99,36.399070739746094,4609536,3073536
