iteration,latency (s)
0,0.5068149566650391
1,0.5006372928619385
2,0.5035912990570068
3,0.49852919578552246
4,0.5054047107696533
5,0.4932425022125244
6,0.5028295516967773
7,0.7383816242218018
8,0.5021994113922119
9,0.513585090637207
10,0.5142407417297363
11,0.5018599033355713
12,0.5158495903015137
13,0.4954502582550049
14,0.5135352611541748
15,0.49352002143859863
16,0.5102732181549072
17,0.49310874938964844
18,0.5139045715332031
19,0.515026330947876
20,0.5089809894561768
21,0.5132427215576172
22,0.4952218532562256
23,0.5069782733917236
24,0.5084211826324463
25,0.49719738960266113
26,0.5127103328704834
27,0.5066680908203125
28,0.5242974758148193
29,0.49529075622558594
30,0.5152690410614014
31,0.5071008205413818
32,0.4974403381347656
33,0.5146341323852539
34,0.5002017021179199
35,0.5193231105804443
36,0.4955868721008301
37,0.5018117427825928
38,0.48850083351135254
39,0.5034246444702148
40,0.4974856376647949
41,0.7646126747131348
42,0.5237233638763428
43,0.5076496601104736
44,0.5063967704772949
45,0.9750573635101318
46,0.5065433979034424
47,0.492537260055542
48,0.5102698802947998
49,0.49179577827453613
50,0.5033667087554932
51,0.49268579483032227
52,0.5052897930145264
53,0.49509191513061523
54,0.49245452880859375
55,0.5115718841552734
56,0.4970710277557373
57,0.50612473487854
58,0.5007679462432861
59,0.518784761428833
60,0.4972069263458252
61,0.5021884441375732
62,0.5109310150146484
63,0.5007350444793701
64,0.5089490413665771
65,0.4933490753173828
66,0.5125775337219238
67,0.49767112731933594
68,0.5062146186828613
69,0.4960761070251465
70,0.5113320350646973
71,0.4967367649078369
72,0.5038967132568359
73,0.5123646259307861
74,0.49143409729003906
75,0.5037341117858887
76,0.49169445037841797
77,0.5025880336761475
78,0.5071594715118408
79,0.49923062324523926
80,0.5163264274597168
81,0.49458980560302734
82,0.5069460868835449
83,0.4921705722808838
84,0.5088622570037842
85,0.49832630157470703
86,0.5089292526245117
87,0.49846386909484863
88,0.5069105625152588
89,0.49460887908935547
90,0.511685848236084
91,0.505943775177002
92,0.5070040225982666
93,0.506004810333252
94,0.49375486373901367
95,0.5067615509033203
96,0.49765491485595703
97,0.5085301399230957
98,0.5127882957458496
99,0.7150595188140869
