iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,30.243776321411133,4609536,3073536
1,30.561504364013672,4609536,3073536
2,34.65167999267578,4609536,3073536
3,30.959455490112305,4609536,3073536
4,30.63916778564453,4609536,3073536
5,31.496959686279297,4609536,3073536
6,37.395137786865234,4609536,3073536
7,30.95337677001953,4609536,3073536
8,32.034976959228516,4609536,3073536
9,30.967456817626953,4609536,3073536
10,36.58758544921875,4609536,3073536
11,31.451391220092773,4609536,3073536
12,33.651424407958984,4609536,3073536
13,31.06991958618164,4609536,3073536
14,34.60393524169922,4609536,3073536
15,30.304895401000977,4609536,3073536
16,30.245311737060547,4609536,3073536
17,32.291358947753906,4609536,3073536
18,31.26211166381836,4609536,3073536
19,31.847360610961914,4609536,3073536
20,32.29888153076172,4609536,3073536
21,31.482688903808594,4609536,3073536
22,30.302879333496094,4609536,3073536
23,31.253856658935547,4609536,3073536
24,31.42857551574707,4609536,3073536
25,30.398527145385742,4609536,3073536
26,31.9498233795166,4609536,3073536
27,31.15465545654297,4609536,3073536
28,29.876096725463867,4609536,3073536
29,39.461246490478516,4609536,3073536
30,72.6753921508789,4609536,3073536
31,30.500255584716797,4609536,3073536
32,30.902240753173828,4609536,3073536
33,30.68569564819336,4609536,3073536
34,30.602304458618164,4609536,3073536
35,32.29219055175781,4609536,3073536
36,30.49488067626953,4609536,3073536
37,30.74883270263672,4609536,3073536
38,30.413312911987305,4609536,3073536
39,29.490175247192383,4609536,3073536
40,31.926847457885742,4609536,3073536
41,41.716224670410156,4609536,3073536
42,30.190303802490234,4609536,3073536
43,30.326496124267578,4609536,3073536
44,30.893728256225586,4609536,3073536
45,34.95878219604492,4609536,3073536
46,30.39836883544922,4609536,3073536
47,31.661792755126953,4609536,3073536
48,30.27814483642578,4609536,3073536
49,30.925344467163086,4609536,3073536
50,33.13631820678711,4609536,3073536
51,30.742944717407227,4609536,3073536
52,30.9466552734375,4609536,3073536
53,30.352800369262695,4609536,3073536
54,31.0611515045166,4609536,3073536
55,31.111839294433594,4609536,3073536
56,30.038240432739258,4609536,3073536
57,31.22812843322754,4609536,3073536
58,31.163711547851562,4609536,3073536
59,30.07049560546875,4609536,3073536
60,30.584735870361328,4609536,3073536
61,32.908382415771484,4609536,3073536
62,32.034305572509766,4609536,3073536
63,30.453760147094727,4609536,3073536
64,30.89641571044922,4609536,3073536
65,31.54297637939453,4609536,3073536
66,30.753280639648438,4609536,3073536
67,30.404895782470703,4609536,3073536
68,32.29875183105469,4609536,3073536
69,30.784896850585938,4609536,3073536
70,30.742176055908203,4609536,3073536
71,30.999967575073242,4609536,3073536
72,30.44598388671875,4609536,3073536
73,31.167232513427734,4609536,3073536
74,30.195775985717773,4609536,3073536
75,31.66249656677246,4609536,3073536
76,31.630720138549805,4609536,3073536
77,29.95564842224121,4609536,3073536
78,30.75449562072754,4609536,3073536
79,30.893856048583984,4609536,3073536
80,30.606111526489258,4609536,3073536
81,30.64748764038086,4609536,3073536
82,30.252992630004883,4609536,3073536
83,30.49942398071289,4609536,3073536
84,30.17523193359375,4609536,3073536
85,29.99068832397461,4609536,3073536
86,31.463359832763672,4609536,3073536
87,31.514944076538086,4609536,3073536
88,31.687551498413086,4609536,3073536
89,30.10870361328125,4609536,3073536
90,29.89948844909668,4609536,3073536
91,31.33087921142578,4609536,3073536
92,32.0577278137207,4609536,3073536
93,31.181631088256836,4609536,3073536
94,30.172800064086914,4609536,3073536
95,31.20012855529785,4609536,3073536
96,30.3591365814209,4609536,3073536
97,30.402496337890625,4609536,3073536
98,30.393951416015625,4609536,3073536
99,30.742624282836914,4609536,3073536
