iteration,latency (ms),total number of bytes sent,total number of bytes recv
0,46.455936431884766,552961536,368641536
1,39.28812789916992,552961536,368641536
2,39.437950134277344,552961536,368641536
3,39.4997444152832,552961536,368641536
4,39.552894592285156,552961536,368641536
5,39.05433654785156,552961536,368641536
6,39.111328125,552961536,368641536
7,38.975521087646484,552961536,368641536
8,38.972896575927734,552961536,368641536
9,38.895423889160156,552961536,368641536
10,40.05705642700195,552961536,368641536
11,39.12166213989258,552961536,368641536
12,38.83689498901367,552961536,368641536
13,39.29724884033203,552961536,368641536
14,38.959041595458984,552961536,368641536
15,39.241310119628906,552961536,368641536
16,38.926143646240234,552961536,368641536
17,38.949951171875,552961536,368641536
18,39.04556655883789,552961536,368641536
19,39.04956817626953,552961536,368641536
20,39.212799072265625,552961536,368641536
21,38.957889556884766,552961536,368641536
22,38.965023040771484,552961536,368641536
23,38.87974548339844,552961536,368641536
24,38.946815490722656,552961536,368641536
25,39.076416015625,552961536,368641536
26,38.9409294128418,552961536,368641536
27,39.01887893676758,552961536,368641536
28,41.31430435180664,552961536,368641536
29,39.1484489440918,552961536,368641536
30,38.984352111816406,552961536,368641536
31,39.15641784667969,552961536,368641536
32,47.14534378051758,552961536,368641536
33,39.123809814453125,552961536,368641536
34,39.107425689697266,552961536,368641536
35,49.259647369384766,552961536,368641536
36,38.97465515136719,552961536,368641536
37,39.100990295410156,552961536,368641536
38,38.91350555419922,552961536,368641536
39,38.93571090698242,552961536,368641536
40,39.11577606201172,552961536,368641536
41,40.020320892333984,552961536,368641536
42,38.994529724121094,552961536,368641536
43,38.77199935913086,552961536,368641536
44,39.18025588989258,552961536,368641536
45,39.02387237548828,552961536,368641536
46,39.00032043457031,552961536,368641536
47,39.003456115722656,552961536,368641536
48,38.96352005004883,552961536,368641536
49,38.874752044677734,552961536,368641536
50,42.93801498413086,552961536,368641536
51,39.525054931640625,552961536,368641536
52,38.86713409423828,552961536,368641536
53,38.99961471557617,552961536,368641536
54,38.9705924987793,552961536,368641536
55,38.92969512939453,552961536,368641536
56,38.82534408569336,552961536,368641536
57,39.02803039550781,552961536,368641536
58,38.93971252441406,552961536,368641536
59,39.09977722167969,552961536,368641536
60,39.743167877197266,552961536,368641536
61,39.05449676513672,552961536,368641536
62,39.01612854003906,552961536,368641536
63,38.926334381103516,552961536,368641536
64,39.14790344238281,552961536,368641536
65,39.078304290771484,552961536,368641536
66,39.04227066040039,552961536,368641536
67,39.03324890136719,552961536,368641536
68,39.187774658203125,552961536,368641536
69,39.014015197753906,552961536,368641536
70,39.265472412109375,552961536,368641536
71,39.00940704345703,552961536,368641536
72,38.85142517089844,552961536,368641536
73,38.930721282958984,552961536,368641536
74,38.93654251098633,552961536,368641536
75,39.0307502746582,552961536,368641536
76,38.94492721557617,552961536,368641536
77,38.98953628540039,552961536,368641536
78,38.81145477294922,552961536,368641536
79,41.846431732177734,552961536,368641536
80,45.81657409667969,552961536,368641536
81,38.90729522705078,552961536,368641536
82,39.85295867919922,552961536,368641536
83,45.339359283447266,552961536,368641536
84,38.94316864013672,552961536,368641536
85,38.88886260986328,552961536,368641536
86,38.875038146972656,552961536,368641536
87,39.08208084106445,552961536,368641536
88,39.36729431152344,552961536,368641536
89,38.88982391357422,552961536,368641536
90,38.883872985839844,552961536,368641536
91,38.90643310546875,552961536,368641536
92,38.815521240234375,552961536,368641536
93,38.71567916870117,552961536,368641536
94,38.77801513671875,552961536,368641536
95,38.89379119873047,552961536,368641536
96,38.6833610534668,552961536,368641536
97,38.8682861328125,552961536,368641536
98,38.88236618041992,552961536,368641536
99,38.946720123291016,552961536,368641536
