iteration,latency (s)
0,0.5136001110076904
1,0.5092384815216064
2,0.5007796287536621
3,0.5077662467956543
4,0.5126805305480957
5,0.5032594203948975
6,0.5147039890289307
7,0.5117769241333008
8,0.6246097087860107
9,0.4999983310699463
10,0.5058038234710693
11,0.5122287273406982
12,0.5072731971740723
13,0.5064899921417236
14,0.5096235275268555
15,0.5001485347747803
16,0.5007457733154297
17,0.4995136260986328
18,0.5038964748382568
19,0.5003998279571533
20,0.4994816780090332
21,0.5006780624389648
22,0.4998178482055664
23,0.5033218860626221
24,0.500490665435791
25,0.5091567039489746
26,0.5124964714050293
27,0.5222511291503906
28,0.5036332607269287
29,0.5098884105682373
30,0.5139164924621582
31,0.5033309459686279
32,0.515089750289917
33,0.5134949684143066
34,0.5015382766723633
35,0.5032789707183838
36,0.5016403198242188
37,0.49910593032836914
38,0.5015168190002441
39,0.49895501136779785
40,0.4995291233062744
41,0.5084695816040039
42,0.49896860122680664
43,0.5011744499206543
44,0.5094308853149414
45,0.7089447975158691
46,0.5014352798461914
47,0.7761380672454834
48,0.5184800624847412
49,0.5620713233947754
50,0.5104973316192627
51,0.820040225982666
52,0.49918675422668457
53,0.503347635269165
54,0.49880099296569824
55,0.500755786895752
56,0.5048589706420898
57,0.510291576385498
58,0.5130236148834229
59,0.5012269020080566
60,0.5105128288269043
61,0.5116863250732422
62,0.5003697872161865
63,0.5013096332550049
64,0.5130321979522705
65,0.5004427433013916
66,0.4988827705383301
67,0.510643482208252
68,0.5004076957702637
69,0.49872541427612305
70,0.49772024154663086
71,0.49747538566589355
72,0.4995710849761963
73,0.49970126152038574
74,0.4980013370513916
75,0.5092222690582275
76,0.5053009986877441
77,0.5067667961120605
78,0.5079481601715088
79,0.5047857761383057
80,0.5066537857055664
81,0.5123922824859619
82,0.497267484664917
83,0.5060760974884033
84,0.5100390911102295
85,0.49897027015686035
86,0.4973762035369873
87,0.49634504318237305
88,0.4999656677246094
89,0.49619340896606445
90,0.49764108657836914
91,0.49859118461608887
92,0.500455379486084
93,0.5043671131134033
94,0.5116801261901855
95,0.5100829601287842
96,0.5069541931152344
97,0.5081887245178223
98,0.509138822555542
99,0.7136754989624023
