iteration,Latency (s)
0,2.0009047985076904
1,2.00422739982605
2,2.0010733604431152
3,2.012695789337158
4,1.9982872009277344
5,2.005509614944458
6,1.9969310760498047
7,2.003110647201538
8,1.9964618682861328
9,2.0036373138427734
10,1.9981160163879395
11,1.9977951049804688
12,1.9996252059936523
13,1.9966754913330078
14,1.9974956512451172
15,1.9967951774597168
16,1.9974350929260254
17,1.9976756572723389
18,1.9976780414581299
19,2.000783681869507
20,2.0064990520477295
21,1.9970836639404297
22,1.9998936653137207
23,1.995962142944336
24,2.0020692348480225
25,2.00217866897583
26,1.9980714321136475
27,2.000873327255249
28,1.9977068901062012
29,1.9983792304992676
30,1.9977221488952637
31,2.0009944438934326
32,2.0006117820739746
33,1.9991555213928223
34,1.995990514755249
35,1.9984126091003418
36,1.9986522197723389
37,1.996901512145996
38,1.998988151550293
39,1.9974496364593506
40,1.9965832233428955
41,2.0006356239318848
42,1.998758316040039
43,1.998572587966919
44,1.9979345798492432
45,2.0046286582946777
46,1.9988157749176025
47,1.9979357719421387
48,2.0048129558563232
49,1.9988958835601807
50,2.0019986629486084
51,2.0007731914520264
52,1.9977247714996338
53,1.9999191761016846
54,1.9985556602478027
55,2.001924753189087
56,2.000394344329834
57,1.9964556694030762
58,2.000455617904663
59,1.9986276626586914
60,1.9999244213104248
61,1.9976708889007568
62,1.998016595840454
63,1.9995105266571045
64,2.005981922149658
65,1.9967947006225586
66,1.9959275722503662
67,1.9994151592254639
68,1.9994089603424072
69,1.9987313747406006
70,1.9993109703063965
71,1.997983455657959
72,1.9981706142425537
73,2.0008959770202637
74,1.9974944591522217
75,1.9993269443511963
76,1.998328685760498
77,1.9971890449523926
78,2.001838445663452
79,2.0014944076538086
80,1.999175786972046
81,2.0004465579986572
82,2.0024354457855225
83,1.9970240592956543
84,1.9989902973175049
85,1.9979302883148193
86,1.998365879058838
87,1.9991533756256104
88,1.9996750354766846
89,1.9986984729766846
90,1.9988362789154053
91,1.9967782497406006
92,2.002152442932129
93,2.000516176223755
94,1.998319387435913
95,1.9990289211273193
96,1.9959771633148193
97,1.9960849285125732
98,1.9974043369293213
99,1.9970178604125977
