iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,7.83187198638916,0,91877376,"[810, 1434, 2366, 2286, 2102, 1350, 1753, 4895, 1320, 1800, 845, 940, 1523, 3087, 1074, 2323]"
4,7.859615802764893,0,91846656,"[817, 1445, 2406, 2046, 1932, 1199, 1526, 5457, 1382, 2255, 809, 903, 1602, 2909, 1030, 2180]"
5,7.854496002197266,0,91975680,"[1035, 1549, 2285, 2257, 2104, 1230, 1566, 5119, 1361, 1891, 836, 963, 1643, 2912, 972, 2217]"
6,7.880064010620117,0,91831296,"[841, 1348, 2483, 2291, 1949, 1373, 1528, 5419, 1481, 2058, 917, 915, 1412, 2738, 1039, 2101]"
7,7.873663902282715,0,92061696,"[919, 1326, 2320, 2289, 2159, 1310, 1509, 4891, 1476, 2031, 877, 873, 1643, 3046, 1005, 2294]"
8,7.8440961837768555,0,91941888,"[897, 1453, 2422, 2239, 2129, 1401, 1626, 4749, 1445, 1871, 856, 883, 1632, 3039, 1012, 2275]"
9,7.879551887512207,0,91849728,"[839, 1370, 2323, 2252, 1988, 1213, 1567, 5252, 1461, 1931, 784, 1078, 1599, 2847, 1077, 2318]"
10,7.864992141723633,0,91895808,"[866, 1390, 2385, 2247, 1988, 1257, 1537, 5402, 1355, 1895, 850, 965, 1592, 2809, 1059, 2317]"
11,7.834464073181152,0,91966464,"[875, 1462, 2582, 2217, 2070, 1323, 1764, 4989, 1266, 1984, 815, 945, 1575, 2943, 923, 2204]"
12,7.845407962799072,0,91757568,"[831, 1375, 2324, 2123, 1999, 1228, 1606, 5228, 1368, 2019, 716, 910, 1585, 3414, 1014, 2129]"
13,7.869631767272949,0,91877376,"[788, 1412, 2563, 2082, 2048, 1486, 1660, 4969, 1328, 1913, 915, 907, 1713, 2954, 955, 2215]"
14,7.850912094116211,0,91806720,"[858, 1523, 2153, 2230, 2048, 1204, 1552, 5275, 1395, 2162, 766, 1003, 1496, 2993, 967, 2260]"
15,7.850751876831055,0,91886592,"[849, 1269, 2317, 2236, 1974, 1304, 1676, 4878, 1499, 1934, 848, 847, 1613, 3114, 1119, 2434]"
16,7.862400054931641,0,91901952,"[778, 1368, 2258, 2197, 1984, 1180, 1488, 5483, 1334, 2112, 828, 943, 1700, 3052, 927, 2284]"
17,7.833248138427734,0,91905024,"[884, 1342, 2466, 2127, 2101, 1302, 1588, 4847, 1435, 1979, 907, 940, 1746, 3007, 1092, 2154]"
18,7.897024154663086,0,91935744,"[855, 1405, 2235, 2193, 1982, 1081, 1587, 5292, 1413, 1965, 763, 1003, 1574, 3202, 1075, 2302]"
