iteration,latency (ms),total number of bytes sent,total number of bytes recv,tokens per expert
3,7.836095809936523,0,91951104,"[2642, 807, 1619, 2007, 1654, 1015, 1790, 1039, 1389, 1881, 1376, 3837, 1574, 1292, 2687, 3323]"
4,7.811520099639893,0,92073984,"[2785, 758, 1392, 1721, 1666, 995, 1728, 991, 1384, 2040, 1383, 4149, 1583, 1366, 2317, 3714]"
5,7.86297607421875,0,92024832,"[2673, 802, 1476, 1960, 1728, 1131, 1618, 981, 1389, 2043, 1439, 3723, 1791, 1233, 2600, 3369]"
6,7.853312015533447,0,92092416,"[2952, 843, 1663, 1945, 1595, 1010, 1656, 1042, 1103, 1895, 1165, 4061, 1476, 1198, 2511, 3863]"
7,7.8144001960754395,0,92030976,"[2543, 966, 1542, 2099, 1652, 1099, 1712, 1020, 1380, 2137, 1265, 3838, 1588, 1225, 2591, 3301]"
8,7.858016014099121,0,91984896,"[2530, 811, 1539, 2003, 1733, 999, 1835, 1069, 1221, 2124, 1312, 3806, 1561, 1320, 2723, 3357]"
9,7.851808071136475,0,92089344,"[2698, 803, 1451, 1863, 1813, 965, 1672, 1098, 1226, 2087, 1219, 4038, 1704, 1210, 2523, 3607]"
10,7.8270721435546875,0,92113920,"[2987, 786, 1436, 1870, 1746, 1064, 1767, 991, 1180, 2050, 1153, 4201, 1604, 1179, 2428, 3543]"
11,7.821760177612305,0,92034048,"[2718, 891, 1529, 1995, 1568, 1023, 1730, 948, 1296, 2100, 1331, 3732, 1672, 1401, 2526, 3499]"
12,7.8560638427734375,0,91785216,"[2657, 812, 1514, 1794, 1484, 995, 1610, 1053, 1361, 1946, 1484, 4446, 1593, 1233, 2457, 3439]"
13,7.8618879318237305,0,91997184,"[2611, 823, 1696, 1926, 1499, 912, 1751, 988, 1391, 2063, 1292, 4063, 1633, 1325, 2553, 3421]"
14,7.816736221313477,0,92104704,"[2731, 754, 1373, 1861, 1695, 1056, 1625, 1137, 1218, 2019, 1312, 3767, 1876, 1260, 2494, 3804]"
15,7.8673601150512695,0,92049408,"[2546, 779, 1585, 1934, 1618, 988, 1805, 1074, 1294, 2083, 1288, 4052, 1643, 1320, 2534, 3421]"
16,7.8364481925964355,0,92006400,"[2855, 867, 1468, 1823, 1534, 932, 1663, 944, 1248, 2071, 1257, 4298, 1655, 1106, 2486, 3743]"
17,7.836512088775635,0,91938816,"[2540, 756, 1552, 1921, 1480, 1030, 1688, 1003, 1368, 2061, 1375, 4109, 1622, 1373, 2580, 3470]"
18,7.837376117706299,0,91883520,"[2699, 747, 1484, 1907, 1682, 1034, 1541, 980, 1226, 2059, 1367, 4102, 1697, 1192, 2527, 3666]"
19,7.815711975097656,0,92015616,"[2726, 941, 1513, 1857, 1504, 983, 1738, 1061, 1342, 2174, 1221, 4033, 1623, 1288, 2421, 3528]"
20,7.8588480949401855,0,92092416,"[2611, 728, 1565, 1943, 1713, 1015, 1694, 1134, 1428, 2096, 1217, 3808, 1600, 1305, 2818, 3303]"
21,7.85862398147583,0,91908096,"[2567, 772, 1583, 1966, 1634, 1090, 1764, 1005, 1179, 2083, 1198, 4025, 1587, 1275, 2637, 3553]"
22,7.82966423034668,0,91963392,"[2713, 728, 1590, 2062, 1605, 1051, 1636, 1023, 1147, 2069, 1178, 4093, 1615, 1282, 2677, 3467]"
23,7.859231948852539,0,91994112,"[2684, 831, 1494, 1877, 1618, 993, 1725, 971, 1326, 2100, 1157, 3913, 1561, 1444, 2816, 3436]"
24,8.088543891906738,0,92003328,"[2762, 765, 1538, 1885, 1600, 988, 1719, 1027, 1205, 1980, 1242, 4026, 1651, 1339, 2581, 3641]"
25,7.875711917877197,0,92043264,"[2740, 843, 1546, 1793, 1706, 1001, 1722, 956, 1398, 1999, 1313, 3859, 1736, 1307, 2554, 3489]"
26,7.901984214782715,0,91960320,"[2689, 941, 1511, 1856, 1648, 980, 1686, 971, 1264, 1929, 1364, 4155, 1545, 1359, 2471, 3566]"
